wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit
357.42,2.0674799999999998,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,55,nm,absorbance
357.639,0.557862,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,56,nm,absorbance
357.857,2.569128,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,57,nm,absorbance
358.076,0.906943,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,58,nm,absorbance
358.294,5.403446000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,59,nm,absorbance
358.512,7.440726,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,60,nm,absorbance
358.731,9.197695000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,61,nm,absorbance
358.949,6.38938,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,62,nm,absorbance
359.167,2.778195,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,63,nm,absorbance
359.386,0.5842249999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,64,nm,absorbance
359.604,-4.590301,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,65,nm,absorbance
359.822,0.018798999999999965,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,66,nm,absorbance
360.04,-0.003972999999999871,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,67,nm,absorbance
360.259,1.9667290000000002,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,68,nm,absorbance
360.477,-0.7258959999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,69,nm,absorbance
360.695,-0.370313,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,70,nm,absorbance
360.913,6.0676879999999995,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,71,nm,absorbance
361.131,5.304667,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,72,nm,absorbance
361.35,1.7754809999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,73,nm,absorbance
361.568,-2.6155929999999996,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,74,nm,absorbance
361.786,-3.4045410000000005,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,75,nm,absorbance
362.004,3.153007,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,76,nm,absorbance
362.222,5.004212,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,77,nm,absorbance
362.44,4.799048,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,78,nm,absorbance
362.658,3.4261519999999996,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,79,nm,absorbance
362.876,0.6329400000000003,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,80,nm,absorbance
363.094,4.447249,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,81,nm,absorbance
363.312,6.873127000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,82,nm,absorbance
363.53,5.9150220000000004,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,83,nm,absorbance
363.749,2.788542,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,84,nm,absorbance
363.967,1.9045009999999998,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,85,nm,absorbance
364.184,0.4314100000000002,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,86,nm,absorbance
364.402,4.398877,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,87,nm,absorbance
364.62,3.447551,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,88,nm,absorbance
364.838,6.7359409999999995,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,89,nm,absorbance
365.056,-0.4999719999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,90,nm,absorbance
365.274,-4.118387,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,91,nm,absorbance
365.492,-6.589011999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,92,nm,absorbance
365.71,-4.239441,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,93,nm,absorbance
365.928,-0.26595200000000013,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,94,nm,absorbance
366.146,2.5078690000000003,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,95,nm,absorbance
366.364,4.378622,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,96,nm,absorbance
366.581,4.782582999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,97,nm,absorbance
366.799,7.687496000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,98,nm,absorbance
367.017,8.662394,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,99,nm,absorbance
367.235,7.296821,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,100,nm,absorbance
367.453,5.251951,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,101,nm,absorbance
367.67,3.0479939999999996,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,102,nm,absorbance
367.888,1.339877,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,103,nm,absorbance
368.106,0.775089,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,104,nm,absorbance
368.323,-1.4446669999999997,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,105,nm,absorbance
368.541,-6.769692999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,106,nm,absorbance
368.759,-5.204165000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,107,nm,absorbance
368.977,-0.6439220000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,108,nm,absorbance
369.194,9.140941999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,109,nm,absorbance
369.412,6.312392,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,110,nm,absorbance
369.629,3.320251999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,111,nm,absorbance
369.847,-2.922544,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,112,nm,absorbance
370.065,-0.953735,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,113,nm,absorbance
370.282,-0.1650989999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,114,nm,absorbance
370.5,3.2997060000000005,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,115,nm,absorbance
370.717,-0.06750800000000015,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,116,nm,absorbance
370.935,-0.386896,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,117,nm,absorbance
371.152,-1.3939049999999997,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,118,nm,absorbance
371.37,-0.6736480000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,119,nm,absorbance
371.588,-0.92818,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,120,nm,absorbance
371.805,3.247272,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,121,nm,absorbance
372.022,-0.38315900000000036,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,122,nm,absorbance
372.24,2.4039810000000004,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,123,nm,absorbance
372.457,-4.734326,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,124,nm,absorbance
372.675,7.259157,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,125,nm,absorbance
372.892,3.0611319999999997,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,126,nm,absorbance
373.11,2.705519,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,127,nm,absorbance
373.327,-3.4766329999999996,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,128,nm,absorbance
373.544,1.171137,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,129,nm,absorbance
373.762,4.4863610000000005,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,130,nm,absorbance
373.979,2.354364,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,131,nm,absorbance
374.196,0.6854389999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,132,nm,absorbance
374.414,1.9306539999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,133,nm,absorbance
374.631,4.375611999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,134,nm,absorbance
374.848,2.397295,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,135,nm,absorbance
375.066,4.786223,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,136,nm,absorbance
375.283,2.924205,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,137,nm,absorbance
375.5,3.0314789999999996,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,138,nm,absorbance
375.717,2.3997210000000004,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,139,nm,absorbance
375.935,2.0545970000000002,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,140,nm,absorbance
376.152,4.524736,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,141,nm,absorbance
376.369,-0.309867,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,142,nm,absorbance
376.586,-0.8082049999999998,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,143,nm,absorbance
376.803,-0.8268190000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,144,nm,absorbance
377.02,3.2840809999999996,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,145,nm,absorbance
377.238,5.154978,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,146,nm,absorbance
377.455,2.267219,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,147,nm,absorbance
377.672,0.9795450000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,148,nm,absorbance
377.889,-0.9340120000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,149,nm,absorbance
378.106,1.4160480000000004,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,150,nm,absorbance
378.323,3.5094149999999997,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,151,nm,absorbance
