wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit,wavelength_calibrated_nm
355.891,14.792906000000002,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,48,nm,absorbance,351.63741313694743
356.11,17.231095000000003,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,49,nm,absorbance,351.8547899123936
356.328,17.092687,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,50,nm,absorbance,352.07117409982396
356.547,17.982148000000002,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,51,nm,absorbance,352.2885508752702
356.765,20.217328,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,52,nm,absorbance,352.50493506270055
356.984,19.970109,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,53,nm,absorbance,352.7223118381467
357.202,18.517269,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,54,nm,absorbance,352.9386960255771
357.42,17.131798999999997,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,55,nm,absorbance,353.1550802130075
357.639,16.663677999999997,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,56,nm,absorbance,353.3724569884537
357.857,20.352758,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,57,nm,absorbance,353.5888411758841
358.076,20.995076,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,58,nm,absorbance,353.80621795133027
358.294,26.199205,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,59,nm,absorbance,354.02260213876065
358.512,28.940178999999997,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,60,nm,absorbance,354.2389863261911
358.731,29.421549,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,61,nm,absorbance,354.4563631016372
358.949,26.676095,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,62,nm,absorbance,354.6727472890676
359.167,23.070404000000003,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,63,nm,absorbance,354.889131476498
359.386,23.427136,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,64,nm,absorbance,355.1065082519442
359.604,21.089294,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,65,nm,absorbance,355.3228924393746
359.822,25.312846,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,66,nm,absorbance,355.539276626805
360.04,25.164408,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,67,nm,absorbance,355.75566081423545
360.259,22.77902,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,68,nm,absorbance,355.97303758968155
360.477,21.982735,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,69,nm,absorbance,356.18942177711193
360.695,21.86697,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,70,nm,absorbance,356.40580596454237
360.913,29.971762999999992,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,71,nm,absorbance,356.6221901519728
361.131,27.270208000000004,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,72,nm,absorbance,356.8385743394032
361.35,22.488044,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,73,nm,absorbance,357.0559511148494
361.568,18.831756,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,74,nm,absorbance,357.27233530227977
361.786,17.327356,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,75,nm,absorbance,357.48871948971015
