Created as New Dataset,Sample 008 By Administrator Date Thursday, October 16 2025
cm-1,%T
2464.00,98.09
2463.00,98.09
2462.00,98.09
2461.00,98.09
2460.00,98.09
2459.00,98.09
2458.00,98.08
2457.00,98.08
2456.00,98.08
2455.00,98.09
2454.00,98.10
2453.00,98.10
2452.00,98.10
2451.00,98.10
2450.00,98.09
2449.00,98.08
2448.00,98.08
2447.00,98.08
2446.00,98.09
2445.00,98.09
2444.00,98.10
2443.00,98.10
2442.00,98.11
2441.00,98.11
2440.00,98.11
2439.00,98.10
2438.00,98.10
2437.00,98.10
2436.00,98.10
2435.00,98.10
2434.00,98.10
2433.00,98.10
2432.00,98.10
2431.00,98.10
2430.00,98.10
2429.00,98.10
2428.00,98.11
2427.00,98.11
2426.00,98.11
2425.00,98.10
2424.00,98.10
2423.00,98.10
2422.00,98.09
2421.00,98.10
2420.00,98.10
2419.00,98.10
2418.00,98.11
2417.00,98.11
2416.00,98.11
2415.00,98.11
2414.00,98.11
2413.00,98.12
2412.00,98.11
2411.00,98.11
2410.00,98.11
2409.00,98.11
2408.00,98.11
2407.00,98.11
2406.00,98.11
2405.00,98.11
2404.00,98.10
2403.00,98.10
2402.00,98.10
2401.00,98.10
2400.00,98.10
2399.00,98.10
2398.00,98.11
2397.00,98.11
2396.00,98.11
2395.00,98.11
2394.00,98.11
2393.00,98.12
2392.00,98.12
2391.00,98.12
2390.00,98.12
2389.00,98.13
2388.00,98.13
2387.00,98.13
2386.00,98.14
2385.00,98.15
2384.00,98.16
2383.00,98.16
2382.00,98.15
2381.00,98.15
2380.00,98.15
2379.00,98.14
2378.00,98.13
2377.00,98.12
2376.00,98.12
2375.00,98.12
2374.00,98.12
2373.00,98.13
2372.00,98.13
2371.00,98.13
2370.00,98.14
2369.00,98.15
2368.00,98.14
2367.00,98.14
2366.00,98.13
2365.00,98.12
2364.00,98.12
2363.00,98.11
2362.00,98.13
2361.00,98.17
2360.00,98.19
2359.00,98.20
2358.00,98.19
2357.00,98.18
2356.00,98.15
2355.00,98.13
2354.00,98.10
2353.00,98.07
2352.00,98.08
2351.00,98.13
2350.00,98.16
2349.00,98.17
2348.00,98.17
2347.00,98.17
2346.00,98.17
2345.00,98.17
2344.00,98.19
2343.00,98.21
2342.00,98.24
2341.00,98.25
2340.00,98.25
2339.00,98.24
2338.00,98.22
2337.00,98.20
2336.00,98.18
2335.00,98.18
2334.00,98.17
2333.00,98.16
2332.00,98.17
2331.00,98.18
2330.00,98.18
2329.00,98.19
2328.00,98.19
2327.00,98.22
2326.00,98.23
2325.00,98.23
2324.00,98.24
2323.00,98.24
2322.00,98.24
2321.00,98.24
2320.00,98.24
2319.00,98.24
2318.00,98.23
2317.00,98.22
2316.00,98.22
2315.00,98.22
2314.00,98.22
2313.00,98.21
2312.00,98.21
2311.00,98.20
2310.00,98.20
2309.00,98.19
2308.00,98.19
2307.00,98.19
2306.00,98.18
2305.00,98.18
2304.00,98.18
2303.00,98.18
2302.00,98.18
2301.00,98.18
2300.00,98.18
2299.00,98.18
2298.00,98.17
2297.00,98.17
2296.00,98.16
2295.00,98.16
2294.00,98.15
2293.00,98.15
2292.00,98.15
2291.00,98.15
2290.00,98.15
2289.00,98.15
2288.00,98.15
2287.00,98.15
2286.00,98.16
2285.00,98.16
2284.00,98.16
2283.00,98.15
2282.00,98.14
2281.00,98.14
2280.00,98.14
2279.00,98.14
2278.00,98.14
2277.00,98.14
2276.00,98.14
2275.00,98.14
2274.00,98.14
2273.00,98.14
2272.00,98.14
2271.00,98.15
2270.00,98.15
2269.00,98.16
2268.00,98.16
2267.00,98.16
2266.00,98.16
2265.00,98.16
2264.00,98.16
2263.00,98.16
2262.00,98.15
2261.00,98.15
2260.00,98.15
2259.00,98.15
2258.00,98.15
2257.00,98.15
2256.00,98.15
2255.00,98.15
2254.00,98.16
2253.00,98.16
2252.00,98.17
2251.00,98.17
2250.00,98.17
2249.00,98.17
2248.00,98.17
2247.00,98.16
2246.00,98.16
2245.00,98.16
2244.00,98.16
2243.00,98.16
2242.00,98.16
2241.00,98.17
2240.00,98.17
2239.00,98.17
2238.00,98.17
2237.00,98.17
2236.00,98.18
2235.00,98.18
2234.00,98.17
2233.00,98.17
2232.00,98.17
2231.00,98.17
2230.00,98.17
2229.00,98.17
2228.00,98.17
2227.00,98.17
2226.00,98.17
2225.00,98.16
2224.00,98.16
2223.00,98.16
2222.00,98.17
2221.00,98.17
2220.00,98.18
2219.00,98.18
2218.00,98.18
2217.00,98.18
2216.00,98.18
2215.00,98.18
2214.00,98.17
2213.00,98.17
2212.00,98.16
2211.00,98.16
2210.00,98.16
2209.00,98.17
2208.00,98.17
2207.00,98.18
2206.00,98.18
2205.00,98.18
2204.00,98.18
2203.00,98.18
2202.00,98.18
2201.00,98.17
2200.00,98.16
2199.00,98.16
2198.00,98.16
2197.00,98.17
2196.00,98.18
2195.00,98.18
2194.00,98.18
2193.00,98.18
2192.00,98.19
2191.00,98.19
2190.00,98.19
2189.00,98.19
2188.00,98.19
2187.00,98.19
2186.00,98.19
2185.00,98.19
2184.00,98.19
2183.00,98.18
2182.00,98.18
2181.00,98.18
2180.00,98.18
2179.00,98.18
2178.00,98.18
2177.00,98.18
2176.00,98.18
2175.00,98.19
2174.00,98.19
2173.00,98.19
2172.00,98.18
2171.00,98.17
2170.00,98.17
2169.00,98.17
2168.00,98.18
2167.00,98.18
2166.00,98.19
2165.00,98.19
2164.00,98.20
2163.00,98.20
2162.00,98.20
2161.00,98.19
2160.00,98.18
2159.00,98.18
2158.00,98.18
2157.00,98.18
2156.00,98.18
2155.00,98.19
2154.00,98.19
2153.00,98.20
2152.00,98.20
2151.00,98.20
2150.00,98.20
2149.00,98.20
2148.00,98.19
2147.00,98.19
2146.00,98.19
2145.00,98.19
2144.00,98.20
2143.00,98.20
2142.00,98.20
2141.00,98.20
2140.00,98.20
2139.00,98.19
2138.00,98.19
2137.00,98.19
2136.00,98.19
2135.00,98.20
2134.00,98.20
2133.00,98.20
2132.00,98.20
2131.00,98.20
2130.00,98.20
2129.00,98.19
2128.00,98.19
2127.00,98.19
2126.00,98.19
2125.00,98.19
2124.00,98.19
2123.00,98.19
2122.00,98.20
2121.00,98.20
2120.00,98.21
2119.00,98.21
2118.00,98.20
2117.00,98.20
2116.00,98.20
2115.00,98.20
2114.00,98.20
2113.00,98.20
2112.00,98.20
2111.00,98.21
2110.00,98.20
2109.00,98.20
2108.00,98.20
2107.00,98.20
2106.00,98.20
2105.00,98.20
2104.00,98.20
2103.00,98.20
2102.00,98.21
2101.00,98.21
2100.00,98.20
2099.00,98.20
2098.00,98.20
2097.00,98.20
2096.00,98.20
2095.00,98.21
2094.00,98.22
2093.00,98.22
2092.00,98.21
2091.00,98.20
2090.00,98.19
2089.00,98.20
2088.00,98.20
2087.00,98.21
2086.00,98.22
2085.00,98.22
2084.00,98.22
2083.00,98.22
2082.00,98.22
2081.00,98.22
2080.00,98.22
2079.00,98.23
2078.00,98.22
2077.00,98.22
2076.00,98.21
2075.00,98.20
2074.00,98.20
2073.00,98.20
2072.00,98.21
2071.00,98.22
2070.00,98.22
2069.00,98.22
2068.00,98.21
2067.00,98.18
2066.00,98.16
2065.00,98.16
2064.00,98.18
2063.00,98.20
2062.00,98.20
2061.00,98.20
2060.00,98.20
2059.00,98.22
2058.00,98.23
2057.00,98.23
2056.00,98.23
2055.00,98.22
2054.00,98.22
2053.00,98.22
2052.00,98.22
2051.00,98.22
2050.00,98.22
2049.00,98.21
2048.00,98.21
2047.00,98.21
2046.00,98.21
2045.00,98.20
2044.00,98.19
2043.00,98.18
2042.00,98.17
2041.00,98.18
2040.00,98.20
2039.00,98.22
2038.00,98.22
2037.00,98.22
2036.00,98.23
2035.00,98.23
2034.00,98.23
2033.00,98.23
2032.00,98.23
2031.00,98.23
2030.00,98.22
2029.00,98.22
2028.00,98.21
2027.00,98.22
2026.00,98.22
2025.00,98.22
2024.00,98.23
2023.00,98.24
2022.00,98.23
2021.00,98.22
2020.00,98.18
2019.00,98.13
2018.00,98.09
2017.00,98.10
2016.00,98.16
2015.00,98.21
2014.00,98.24
2013.00,98.24
2012.00,98.23
2011.00,98.23
2010.00,98.22
2009.00,98.22
2008.00,98.23
2007.00,98.24
2006.00,98.24
2005.00,98.24
2004.00,98.24
2003.00,98.24
2002.00,98.23
2001.00,98.21
2000.00,98.20
1999.00,98.20
1998.00,98.22
1997.00,98.23
1996.00,98.23
1995.00,98.20
1994.00,98.14
1993.00,98.10
1992.00,98.11
1991.00,98.16
1990.00,98.18
1989.00,98.17
1988.00,98.17
1987.00,98.21
1986.00,98.25
1985.00,98.25
1984.00,98.25
1983.00,98.25
1982.00,98.26
1981.00,98.25
1980.00,98.24
1979.00,98.25
1978.00,98.25
1977.00,98.24
1976.00,98.23
1975.00,98.24
1974.00,98.26
1973.00,98.26
1972.00,98.26
1971.00,98.25
1970.00,98.20
1969.00,98.10
1968.00,98.02
1967.00,98.02
1966.00,98.10
1965.00,98.19
1964.00,98.23
1963.00,98.23
1962.00,98.22
1961.00,98.22
1960.00,98.23
1959.00,98.25
1958.00,98.25
1957.00,98.22
1956.00,98.20
1955.00,98.20
1954.00,98.23
1953.00,98.25
1952.00,98.26
1951.00,98.27
1950.00,98.25
1949.00,98.20
1948.00,98.11
1947.00,98.03
1946.00,97.98
1945.00,97.93
1944.00,97.88
1943.00,97.90
1942.00,98.00
1941.00,98.15
1940.00,98.26
1939.00,98.29
1938.00,98.29
1937.00,98.28
1936.00,98.27
1935.00,98.26
1934.00,98.25
1933.00,98.25
1932.00,98.25
1931.00,98.26
1930.00,98.27
1929.00,98.27
1928.00,98.28
1927.00,98.28
1926.00,98.23
1925.00,98.10
1924.00,97.97
1923.00,97.95
1922.00,98.05
1921.00,98.20
1920.00,98.28
1919.00,98.28
1918.00,98.26
1917.00,98.27
1916.00,98.30
1915.00,98.31
1914.00,98.29
1913.00,98.23
1912.00,98.12
1911.00,97.98
1910.00,97.89
1909.00,97.91
1908.00,98.01
1907.00,98.11
1906.00,98.17
1905.00,98.20
1904.00,98.22
1903.00,98.24
1902.00,98.26
1901.00,98.28
1900.00,98.30
1899.00,98.27
1898.00,98.20
1897.00,98.10
1896.00,98.03
1895.00,98.04
1894.00,98.14
1893.00,98.25
1892.00,98.27
1891.00,98.21
1890.00,98.16
1889.00,98.19
1888.00,98.25
1887.00,98.24
1886.00,98.18
1885.00,98.15
1884.00,98.18
1883.00,98.23
1882.00,98.27
1881.00,98.30
1880.00,98.31
1879.00,98.30
1878.00,98.30
1877.00,98.30
1876.00,98.30
1875.00,98.31
1874.00,98.31
1873.00,98.33
1872.00,98.32
1871.00,98.22
1870.00,98.01
1869.00,97.74
1868.00,97.59
1867.00,97.66
1866.00,97.88
1865.00,98.13
1864.00,98.27
1863.00,98.31
1862.00,98.29
1861.00,98.26
1860.00,98.24
1859.00,98.22
1858.00,98.23
1857.00,98.26
1856.00,98.29
1855.00,98.28
1854.00,98.27
1853.00,98.29
1852.00,98.31
1851.00,98.31
1850.00,98.27
1849.00,98.21
1848.00,98.10
1847.00,97.91
1846.00,97.73
1845.00,97.66
1844.00,97.75
1843.00,97.96
1842.00,98.20
1841.00,98.31
1840.00,98.26
1839.00,98.13
1838.00,98.03
1837.00,98.04
1836.00,98.14
1835.00,98.27
1834.00,98.37
1833.00,98.37
1832.00,98.24
1831.00,98.02
1830.00,97.86
1829.00,97.89
1828.00,98.05
1827.00,98.19
1826.00,98.21
1825.00,98.19
1824.00,98.23
1823.00,98.30
1822.00,98.32
1821.00,98.32
1820.00,98.33
1819.00,98.34
1818.00,98.32
1817.00,98.30
1816.00,98.33
1815.00,98.32
1814.00,98.21
1813.00,98.02
1812.00,97.87
1811.00,97.83
1810.00,97.90
1809.00,98.02
1808.00,98.13
1807.00,98.20
1806.00,98.24
1805.00,98.32
1804.00,98.41
1803.00,98.42
1802.00,98.29
1801.00,98.12
1800.00,98.02
1799.00,97.97
1798.00,97.90
1797.00,97.85
1796.00,97.89
1795.00,98.07
1794.00,98.35
1793.00,98.61
1792.00,98.69
1791.00,98.62
1790.00,98.52
1789.00,98.44
1788.00,98.39
1787.00,98.34
1786.00,98.29
1785.00,98.24
1784.00,98.13
1783.00,97.91
1782.00,97.62
1781.00,97.48
1780.00,97.62
1779.00,97.91
1778.00,98.12
1777.00,98.15
1776.00,98.11
1775.00,98.12
1774.00,98.19
1773.00,98.22
1772.00,98.17
1771.00,98.19
1770.00,98.29
1769.00,98.36
1768.00,98.36
1767.00,98.38
1766.00,98.45
1765.00,98.53
1764.00,98.64
1763.00,98.77
1762.00,98.81
1761.00,98.72
1760.00,98.62
1759.00,98.60
1758.00,98.63
1757.00,98.65
1756.00,98.60
1755.00,98.52
1754.00,98.42
1753.00,98.34
1752.00,98.29
1751.00,98.11
1750.00,97.75
1749.00,97.37
1748.00,97.21
1747.00,97.30
1746.00,97.46
1745.00,97.56
1744.00,97.68
1743.00,97.90
1742.00,98.13
1741.00,98.24
1740.00,98.23
1739.00,98.22
1738.00,98.19
1737.00,98.02
1736.00,97.92
1735.00,98.06
1734.00,98.10
1733.00,97.89
1732.00,97.70
1731.00,97.63
1730.00,97.69
1729.00,97.91
1728.00,98.15
1727.00,98.28
1726.00,98.26
1725.00,98.16
1724.00,98.13
1723.00,98.20
1722.00,98.24
1721.00,98.11
1720.00,97.97
1719.00,98.11
1718.00,98.50
1717.00,98.76
1716.00,98.72
1715.00,98.51
1714.00,98.30
1713.00,98.17
1712.00,98.09
1711.00,98.00
1710.00,97.91
1709.00,97.81
1708.00,97.71
1707.00,97.68
1706.00,97.87
1705.00,98.18
1704.00,98.17
1703.00,97.55
1702.00,96.79
1701.00,96.52
1700.00,96.69
1699.00,97.03
1698.00,97.28
1697.00,97.31
1696.00,97.31
1695.00,97.46
1694.00,97.84
1693.00,98.17
1692.00,98.17
1691.00,97.97
1690.00,97.88
1689.00,97.96
1688.00,98.03
1687.00,97.98
1686.00,98.10
1685.00,98.41
1684.00,98.47
1683.00,98.30
1682.00,98.18
1681.00,98.10
1680.00,98.06
1679.00,98.09
1678.00,98.08
1677.00,97.99
1676.00,97.92
1675.00,97.91
1674.00,97.92
1673.00,97.86
1672.00,97.63
1671.00,97.35
1670.00,97.21
1669.00,97.28
1668.00,97.59
1667.00,98.02
1666.00,98.29
1665.00,98.29
1664.00,98.13
1663.00,98.00
1662.00,98.01
1661.00,98.14
1660.00,98.27
1659.00,98.37
1658.00,98.46
1657.00,98.40
1656.00,98.08
1655.00,97.94
1654.00,98.05
1653.00,97.65
1652.00,97.23
1651.00,97.58
1650.00,98.02
1649.00,98.07
1648.00,98.08
1647.00,98.26
1646.00,98.35
1645.00,98.28
1644.00,98.20
1643.00,98.13
1642.00,98.03
1641.00,97.91
1640.00,97.71
1639.00,97.43
1638.00,97.20
1637.00,97.23
1636.00,97.40
1635.00,97.53
1634.00,97.76
1633.00,98.10
1632.00,98.28
1631.00,98.22
1630.00,98.01
1629.00,97.81
1628.00,97.78
1627.00,97.92
1626.00,98.09
1625.00,98.11
1624.00,97.96
1623.00,97.83
1622.00,97.91
1621.00,98.13
1620.00,98.20
1619.00,98.09
1618.00,98.01
1617.00,98.00
1616.00,97.99
1615.00,98.11
1614.00,98.28
1613.00,98.30
1612.00,98.11
1611.00,97.83
1610.00,97.61
1609.00,97.52
1608.00,97.57
1607.00,97.72
1606.00,97.86
1605.00,97.90
1604.00,97.84
1603.00,97.79
1602.00,97.86
1601.00,98.03
1600.00,98.17
1599.00,98.20
1598.00,98.13
1597.00,97.99
1596.00,97.83
1595.00,97.77
1594.00,97.86
1593.00,98.00
1592.00,98.09
1591.00,98.11
1590.00,98.15
1589.00,98.24
1588.00,98.30
1587.00,98.32
1586.00,98.33
1585.00,98.35
1584.00,98.35
1583.00,98.33
1582.00,98.35
1581.00,98.40
1580.00,98.31
1579.00,98.05
1578.00,97.83
1577.00,97.86
1576.00,97.98
1575.00,98.14
1574.00,98.39
1573.00,98.54
1572.00,98.42
1571.00,98.18
1570.00,98.01
1569.00,97.97
1568.00,98.03
1567.00,98.06
1566.00,98.04
1565.00,98.09
1564.00,98.25
1563.00,98.34
1562.00,98.32
1561.00,98.62
1560.00,99.16
1559.00,98.87
1558.00,98.13
1557.00,98.19
1556.00,98.82
1555.00,99.28
1554.00,99.32
1553.00,99.12
1552.00,98.89
1551.00,98.70
1550.00,98.60
1549.00,98.65
1548.00,98.83
1547.00,99.02
1546.00,99.10
1545.00,98.98
1544.00,98.70
1543.00,98.54
1542.00,98.74
1541.00,99.10
1540.00,98.95
1539.00,98.29
1538.00,98.01
1537.00,98.27
1536.00,98.56
1535.00,98.62
1534.00,98.55
1533.00,98.48
1532.00,98.47
1531.00,98.46
1530.00,98.41
1529.00,98.45
1528.00,98.69
1527.00,98.99
1526.00,99.14
1525.00,99.13
1524.00,99.13
1523.00,99.34
1522.00,99.63
1521.00,99.63
1520.00,99.31
1519.00,98.91
1518.00,98.57
1517.00,98.43
1516.00,98.58
1515.00,98.87
1514.00,99.08
1513.00,99.11
1512.00,99.03
1511.00,98.84
1510.00,98.53
1509.00,98.29
1508.00,98.43
1507.00,98.64
1506.00,98.44
1505.00,98.23
1504.00,98.33
1503.00,98.43
1502.00,98.35
1501.00,98.22
1500.00,98.18
1499.00,98.31
1498.00,98.53
1497.00,98.70
1496.00,98.72
1495.00,98.68
1494.00,98.67
1493.00,98.65
1492.00,98.64
1491.00,98.66
1490.00,98.65
1489.00,98.58
1488.00,98.51
1487.00,98.46
1486.00,98.45
1485.00,98.45
1484.00,98.39
1483.00,98.25
1482.00,98.14
1481.00,98.17
1480.00,98.33
1479.00,98.45
1478.00,98.48
1477.00,98.52
1476.00,98.74
1475.00,99.09
1474.00,99.39
1473.00,99.37
1472.00,99.03
1471.00,98.69
1470.00,98.57
1469.00,98.57
1468.00,98.58
1467.00,98.59
1466.00,98.61
1465.00,98.63
1464.00,98.63
1463.00,98.62
1462.00,98.57
1461.00,98.40
1460.00,98.16
1459.00,98.06
1458.00,98.14
1457.00,98.07
1456.00,97.88
1455.00,97.98
1454.00,98.24
1453.00,98.39
1452.00,98.46
1451.00,98.53
1450.00,98.60
1449.00,98.64
1448.00,98.63
1447.00,98.58
1446.00,98.53
1445.00,98.51
1444.00,98.50
1443.00,98.49
1442.00,98.52
1441.00,98.54
1440.00,98.44
1439.00,98.20
1438.00,97.97
1437.00,97.86
1436.00,97.88
1435.00,98.08
1434.00,98.30
1433.00,98.38
1432.00,98.34
1431.00,98.30
1430.00,98.31
1429.00,98.36
1428.00,98.43
1427.00,98.42
1426.00,98.26
1425.00,98.04
1424.00,97.97
1423.00,98.08
1422.00,98.17
1421.00,98.12
1420.00,98.05
1419.00,98.03
1418.00,98.12
1417.00,98.29
1416.00,98.43
1415.00,98.46
1414.00,98.43
1413.00,98.37
1412.00,98.32
1411.00,98.33
1410.00,98.40
1409.00,98.47
1408.00,98.51
1407.00,98.50
1406.00,98.48
1405.00,98.45
1404.00,98.46
1403.00,98.53
1402.00,98.60
1401.00,98.64
1400.00,98.65
1399.00,98.66
1398.00,98.69
1397.00,98.79
1396.00,98.95
1395.00,99.07
1394.00,99.01
1393.00,98.80
1392.00,98.61
1391.00,98.57
1390.00,98.68
1389.00,98.85
1388.00,98.93
1387.00,98.84
1386.00,98.67
1385.00,98.54
1384.00,98.47
1383.00,98.44
1382.00,98.41
1381.00,98.38
1380.00,98.36
1379.00,98.35
1378.00,98.32
1377.00,98.25
1376.00,98.19
1375.00,98.23
1374.00,98.37
1373.00,98.49
1372.00,98.52
1371.00,98.43
1370.00,98.32
1369.00,98.26
1368.00,98.30
1367.00,98.41
1366.00,98.50
1365.00,98.54
1364.00,98.56
1363.00,98.63
1362.00,98.73
1361.00,98.77
1360.00,98.72
1359.00,98.59
1358.00,98.47
1357.00,98.39
1356.00,98.35
1355.00,98.33
1354.00,98.36
1353.00,98.40
1352.00,98.39
1351.00,98.33
1350.00,98.29
1349.00,98.30
1348.00,98.35
1347.00,98.40
1346.00,98.42
1345.00,98.45
1344.00,98.46
1343.00,98.43
1342.00,98.38
1341.00,98.35
1340.00,98.39
1339.00,98.47
1338.00,98.54
1337.00,98.56
1336.00,98.53
1335.00,98.48
1334.00,98.46
1333.00,98.45
1332.00,98.44
1331.00,98.42
1330.00,98.42
1329.00,98.42
1328.00,98.42
1327.00,98.42
1326.00,98.42
1325.00,98.43
1324.00,98.43
1323.00,98.42
1322.00,98.36
1321.00,98.28
1320.00,98.20
1319.00,98.19
1318.00,98.27
1317.00,98.37
1316.00,98.43
1315.00,98.43
1314.00,98.41
1313.00,98.41
1312.00,98.42
1311.00,98.42
1310.00,98.41
1309.00,98.40
1308.00,98.40
1307.00,98.42
1306.00,98.45
1305.00,98.48
1304.00,98.48
1303.00,98.47
1302.00,98.46
1301.00,98.45
1300.00,98.44
1299.00,98.43
1298.00,98.44
1297.00,98.44
1296.00,98.44
1295.00,98.44
1294.00,98.44
1293.00,98.44
1292.00,98.45
1291.00,98.45
1290.00,98.45
1289.00,98.44
1288.00,98.43
1287.00,98.42
1286.00,98.42
1285.00,98.43
1284.00,98.43
1283.00,98.43
1282.00,98.44
1281.00,98.44
1280.00,98.43
1279.00,98.42
1278.00,98.42
1277.00,98.43
1276.00,98.43
1275.00,98.42
1274.00,98.39
1273.00,98.35
1272.00,98.32
1271.00,98.33
1270.00,98.36
1269.00,98.39
1268.00,98.41
1267.00,98.41
1266.00,98.42
1265.00,98.42
1264.00,98.41
1263.00,98.38
1262.00,98.35
1261.00,98.33
1260.00,98.34
1259.00,98.37
1258.00,98.40
1257.00,98.42
1256.00,98.42
1255.00,98.42
1254.00,98.43
1253.00,98.44
1252.00,98.43
1251.00,98.43
1250.00,98.44
1249.00,98.44
1248.00,98.43
1247.00,98.41
1246.00,98.39
1245.00,98.37
1244.00,98.36
1243.00,98.38
1242.00,98.40
1241.00,98.42
1240.00,98.42
1239.00,98.41
1238.00,98.40
1237.00,98.39
1236.00,98.38
1235.00,98.37
1234.00,98.37
1233.00,98.37
1232.00,98.37
1231.00,98.38
1230.00,98.39
1229.00,98.39
1228.00,98.39
1227.00,98.39
1226.00,98.39
1225.00,98.39
1224.00,98.40
1223.00,98.39
1222.00,98.40
1221.00,98.39
1220.00,98.38
1219.00,98.38
1218.00,98.38
1217.00,98.38
1216.00,98.38
1215.00,98.37
1214.00,98.36
1213.00,98.35
1212.00,98.34
1211.00,98.34
1210.00,98.34
1209.00,98.35
1208.00,98.35
1207.00,98.34
1206.00,98.34
1205.00,98.34
1204.00,98.34
1203.00,98.34
1202.00,98.34
1201.00,98.34
1200.00,98.33
1199.00,98.32
1198.00,98.32
1197.00,98.32
1196.00,98.31
1195.00,98.31
1194.00,98.31
1193.00,98.32
1192.00,98.32
1191.00,98.31
1190.00,98.31
1189.00,98.30
1188.00,98.29
1187.00,98.29
1186.00,98.29
1185.00,98.30
1184.00,98.30
1183.00,98.29
1182.00,98.29
1181.00,98.29
1180.00,98.28
1179.00,98.26
1178.00,98.26
1177.00,98.25
1176.00,98.25
1175.00,98.25
1174.00,98.26
1173.00,98.28
1172.00,98.28
1171.00,98.28
1170.00,98.28
1169.00,98.28
1168.00,98.27
1167.00,98.26
1166.00,98.25
1165.00,98.25
1164.00,98.25
1163.00,98.25
1162.00,98.26
1161.00,98.28
1160.00,98.29
1159.00,98.29
1158.00,98.28
1157.00,98.26
1156.00,98.24
1155.00,98.23
1154.00,98.24
1153.00,98.26
1152.00,98.28
1151.00,98.29
1150.00,98.30
1149.00,98.30
1148.00,98.29
1147.00,98.28
1146.00,98.27
1145.00,98.26
1144.00,98.24
1143.00,98.23
1142.00,98.23
1141.00,98.24
1140.00,98.25
1139.00,98.26
1138.00,98.26
1137.00,98.25
1136.00,98.24
1135.00,98.22
1134.00,98.22
1133.00,98.22
1132.00,98.23
1131.00,98.23
1130.00,98.23
1129.00,98.22
1128.00,98.20
1127.00,98.19
1126.00,98.19
1125.00,98.20
1124.00,98.20
1123.00,98.21
1122.00,98.21
1121.00,98.20
1120.00,98.20
1119.00,98.20
1118.00,98.22
1117.00,98.23
1116.00,98.22
1115.00,98.20
1114.00,98.19
1113.00,98.19
1112.00,98.19
1111.00,98.18
1110.00,98.19
1109.00,98.19
1108.00,98.19
1107.00,98.18
1106.00,98.18
1105.00,98.18
1104.00,98.17
1103.00,98.15
1102.00,98.13
1101.00,98.12
1100.00,98.12
1099.00,98.13
1098.00,98.13
1097.00,98.13
1096.00,98.10
1095.00,98.09
1094.00,98.09
1093.00,98.11
1092.00,98.10
1091.00,98.07
1090.00,98.06
1089.00,98.05
1088.00,98.05
1087.00,98.06
1086.00,98.05
1085.00,98.04
1084.00,98.02
1083.00,98.00
1082.00,98.00
1081.00,98.00
1080.00,98.01
1079.00,98.00
1078.00,98.00
1077.00,98.01
1076.00,98.01
1075.00,98.01
1074.00,98.02
1073.00,98.03
1072.00,98.02
1071.00,98.00
1070.00,98.00
1069.00,98.02
1068.00,98.03
1067.00,98.02
1066.00,98.01
1065.00,98.01
1064.00,98.01
1063.00,98.02
1062.00,98.02
1061.00,98.00
1060.00,97.96
1059.00,97.94
1058.00,97.93
1057.00,97.92
1056.00,97.91
1055.00,97.90
1054.00,97.91
1053.00,97.95
1052.00,97.99
1051.00,98.01
1050.00,98.02
1049.00,98.00
1048.00,97.96
1047.00,97.93
1046.00,97.93
1045.00,97.94
1044.00,97.96
1043.00,97.99
1042.00,98.01
1041.00,98.01
1040.00,97.99
1039.00,97.98
1038.00,98.02
1037.00,98.06
1036.00,98.06
1035.00,98.01
1034.00,97.95
1033.00,97.89
1032.00,97.82
1031.00,97.77
1030.00,97.76
1029.00,97.80
1028.00,97.85
1027.00,97.91
1026.00,97.95
1025.00,97.97
1024.00,97.96
1023.00,97.95
1022.00,97.96
1021.00,97.96
1020.00,97.94
1019.00,97.92
1018.00,97.93
1017.00,97.96
1016.00,97.96
1015.00,97.92
1014.00,97.87
1013.00,97.84
1012.00,97.82
1011.00,97.82
1010.00,97.83
1009.00,97.83
1008.00,97.79
1007.00,97.74
1006.00,97.71
1005.00,97.71
1004.00,97.71
1003.00,97.71
1002.00,97.71
1001.00,97.71
1000.00,97.72
999.00,97.76
998.00,97.83
997.00,97.88
996.00,97.86
995.00,97.79
994.00,97.71
993.00,97.65
992.00,97.62
991.00,97.66
990.00,97.76
989.00,97.83
988.00,97.81
987.00,97.72
986.00,97.64
985.00,97.61
984.00,97.61
983.00,97.62
982.00,97.65
981.00,97.63
980.00,97.52
979.00,97.38
978.00,97.33
977.00,97.39
976.00,97.49
975.00,97.55
974.00,97.57
973.00,97.55
972.00,97.51
971.00,97.47
970.00,97.46
969.00,97.41
968.00,97.31
967.00,97.21
966.00,97.19
965.00,97.23
964.00,97.29
963.00,97.34
962.00,97.39
961.00,97.41
960.00,97.39
959.00,97.42
958.00,97.57
957.00,97.72
956.00,97.72
955.00,97.64
954.00,97.67
953.00,97.79
952.00,97.82
951.00,97.66
950.00,97.47
949.00,97.38
948.00,97.38
947.00,97.39
946.00,97.37
945.00,97.27
944.00,97.07
943.00,96.93
942.00,96.99
941.00,97.17
940.00,97.18
939.00,96.87
938.00,96.41
937.00,96.07
936.00,96.09
935.00,96.54
934.00,97.28
933.00,97.93
932.00,98.21
931.00,98.16
930.00,98.06
929.00,97.96
928.00,97.67
927.00,97.18
926.00,96.73
925.00,96.48
924.00,96.39
923.00,96.33
922.00,96.16
921.00,95.81
920.00,95.49
919.00,95.62
918.00,96.26
917.00,96.83
916.00,96.78
915.00,96.20
914.00,95.58
913.00,94.99
912.00,94.40
911.00,94.03
910.00,94.01
909.00,94.06
908.00,94.11
907.00,94.89
906.00,96.47
905.00,97.68
904.00,97.33
