wavelength_nm,intensity
370.5,37.11475
370.717,24.69806
370.935,38.24449
371.152,52.91865
371.37,31.48131
371.588,35.96162
371.805,54.01222
372.022,19.06975
372.24,33.73148
372.457,-37.30698
372.675,63.03964
372.892,43.88166
373.11,28.0664
373.327,67.71712
373.544,42.77802
373.762,28.0912
373.979,42.7863
374.196,76.6601
374.414,49.49766
374.631,45.02749
374.848,4.41678
375.066,51.80975
375.283,2.16224
375.5,34.94777
375.717,56.31441
375.935,69.79592
376.152,15.69972
376.369,94.44729
376.586,48.47833
376.803,24.68858
377.02,15.70519
377.238,109.33655
377.455,16.83338
377.672,23.54455
377.889,13.43673
378.106,3.29234
378.323,83.38412
378.54,-9.12359
378.757,23.54276
378.974,24.72854
379.191,17.95112
379.408,20.20988
379.625,32.62727
379.842,14.5747
380.059,80.03547
380.276,58.59343
380.493,20.20597
380.71,77.73017
380.927,32.57704
381.143,-14.74796
381.36,13.44347
381.577,14.55393
381.794,47.24894
382.011,68.67527
382.228,32.57205
382.444,39.33956
382.661,67.58568
382.878,40.5122
383.095,75.52404
383.311,79.98286
383.528,21.33828
383.745,32.61718
383.962,54.05807
384.178,-23.78048
384.395,25.88446
384.612,33.74319
384.828,103.45915
385.045,32.63232
385.261,38.1873
385.478,75.57098
385.695,32.56706
385.911,22.46586
386.128,21.33334
386.344,45.00144
386.561,22.49463
386.777,17.95528
386.994,61.99248
387.21,39.30797
387.427,25.84635
387.643,-30.56104
387.86,7.8027
388.076,95.688
388.292,28.0912
388.509,42.73845
388.725,66.45383
388.942,101.32421
389.158,31.5081
389.374,36.02828
389.591,64.15345
389.807,48.39946
390.023,-3.47031
390.239,37.0706
390.456,94.69798
390.672,57.37733
390.888,45.02053
391.104,68.65942
391.321,119.33594
391.537,46.23357
391.753,69.80667
391.969,51.71215
392.185,58.55944
392.401,61.94689
392.618,68.66998
392.834,31.44503
393.05,93.45943
393.266,96.76107
393.482,81.03738
393.698,73.17911
393.914,32.60711
394.13,6.66677
394.346,56.21058
394.562,59.67703
394.778,38.23124
394.994,37.11189
395.21,128.4434
395.426,75.45983
395.642,68.74692
395.858,40.49658
396.073,93.40563
396.289,30.34835
396.505,60.83651
396.721,83.38734
396.937,67.48182
397.153,78.76257
397.369,92.35537
397.584,43.94627
397.8,25.81061
398.016,21.29734
398.232,58.42708
398.447,53.92341
398.663,39.37741
398.879,16.8373
399.094,75.4773
399.31,78.76861
399.526,57.38835
399.741,89.9865
399.957,49.49385
400.173,74.34219
400.388,103.53032
