wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit
345.386,-2.2274179999999992,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,0,nm,absorbance
345.605,-2.2274179999999992,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,1,nm,absorbance
345.824,-2.2274179999999992,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,2,nm,absorbance
346.044,-3.9589570000000003,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,3,nm,absorbance
346.263,-12.332544,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,4,nm,absorbance
346.482,-1.898911,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,5,nm,absorbance
346.701,-12.629572,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,6,nm,absorbance
346.92,13.636989,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,7,nm,absorbance
347.139,-0.06374600000000026,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,8,nm,absorbance
347.358,-2.046247,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,9,nm,absorbance
347.577,12.863263999999997,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,10,nm,absorbance
347.796,-5.928753,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,11,nm,absorbance
348.015,-5.314376,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,12,nm,absorbance
348.234,-3.891126,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,13,nm,absorbance
348.453,13.145622,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,14,nm,absorbance
348.672,-7.506215,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,15,nm,absorbance
348.891,-0.3870509999999998,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,16,nm,absorbance
349.11,-12.395807999999999,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,17,nm,absorbance
349.329,134.390364,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,18,nm,absorbance
349.548,191.56364599999998,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,19,nm,absorbance
349.767,194.91515499999997,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,20,nm,absorbance
349.986,207.30318999999994,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,21,nm,absorbance
350.205,217.390661,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,22,nm,absorbance
350.424,203.07329399999998,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,23,nm,absorbance
350.643,208.60988200000003,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,24,nm,absorbance
350.862,208.773122,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,25,nm,absorbance
351.08,199.07193100000003,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,26,nm,absorbance
351.299,200.47216899999998,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,27,nm,absorbance
351.518,206.773112,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,28,nm,absorbance
351.737,214.493674,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,29,nm,absorbance
351.956,216.657926,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,30,nm,absorbance
352.174,212.10374099999999,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,31,nm,absorbance
352.393,214.53907400000003,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,32,nm,absorbance
352.612,217.15812499999998,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,33,nm,absorbance
352.831,219.76525899999996,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,34,nm,absorbance
353.049,220.317201,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,35,nm,absorbance
353.268,221.71792399999998,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,36,nm,absorbance
353.487,216.59171399999997,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,37,nm,absorbance
353.705,226.44446500000004,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,38,nm,absorbance
353.924,229.661037,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,39,nm,absorbance
354.143,220.462129,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,40,nm,absorbance
354.361,231.95736800000003,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,41,nm,absorbance
354.58,227.22081900000003,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,42,nm,absorbance
354.798,238.990074,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,43,nm,absorbance
355.017,233.375439,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,44,nm,absorbance
355.236,237.495965,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,45,nm,absorbance
355.454,228.044841,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,46,nm,absorbance
355.673,246.90415,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,47,nm,absorbance
355.891,250.96892799999995,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,48,nm,absorbance
356.11,235.52354999999997,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,49,nm,absorbance
356.328,259.4500300000001,1ae7e46c-6f99-47d7-b354-c938c5eb26bf,3_57 merged,50,nm,absorbance
