wavelength_nm,intensity_mean,
469.278,1093.319726,
469.489,1068.57731,
469.7,1069.91114,
469.911,1046.868076,
470.122,1112.783616,
470.333,1178.887218,
470.543,1108.160142,
470.754,1111.202678,
470.965,1155.718448,
471.176,1112.397462,
471.387,1141.834562,
471.598,1113.71698,
471.808,1156.239252,
472.019,1158.07612,
472.23,1141.455058,
472.441,1124.088608,
472.651,1162.632374,
472.862,1139.04859,
473.073,1121.415074,
473.283,1192.895918,
473.494,1131.369748,
473.705,1192.329912,
473.915,1156.571628,
474.126,1283.23699,
474.337,1221.328374,
474.547,1222.597274,
474.758,1232.506116,
474.968,1231.925922,
475.179,1251.320068,
475.389,1288.15767,
475.6,1272.71523,
475.81,1293.256438,
476.021,1349.339912,
476.231,1390.310206,
476.442,1393.910784,
476.652,1391.146102,
476.863,1450.031372,
477.073,1490.22871,
477.284,1535.125224,
477.494,1568.860564,
477.704,1763.074588,
477.915,1883.016492,
478.125,1805.728812,
478.335,1900.610748,
478.546,2046.487206,
478.756,2132.473444,
478.966,2289.582786,
479.177,2377.377524,
479.387,2502.234504,
479.597,2665.901728,
479.807,2759.829026,
480.018,2911.767314,
480.228,3072.082524,
480.438,3156.638302,
480.648,3236.436906,
480.858,3224.760894,
481.068,3234.77891,
481.279,3314.700324,
481.489,3408.491198,
481.699,3373.137448,
481.909,3380.583088,
482.119,3482.013744,
482.329,3539.643798,
482.539,3469.049344,
482.749,3431.924302,
482.959,3438.53963,
483.169,3531.087546,
483.379,3454.871322,
483.589,3606.65939,
483.799,3474.887224,
484.009,3436.703654,
484.219,3454.175202,
484.429,3440.817982,
484.639,3356.89317,
484.849,3391.831416,
485.059,3379.067436,
485.268,3423.734608,
485.478,3391.852038,
485.688,3275.127092,
485.898,3272.802588,
486.108,3199.124868,
486.317,3212.66089,
486.527,3111.889128,
486.737,3099.58174,
486.947,3014.283052,
487.156,2934.917794,
487.366,2845.840202,
487.576,2690.784464,
487.785,2599.031244,
487.995,2416.386646,
488.205,2364.125892,
488.414,2334.73749,
488.624,2104.60624,
488.834,2062.789638,
489.043,1987.260864,
489.253,1965.267518,
489.462,1866.548428,
489.672,1873.478958,
489.882,1809.81271,
490.091,1805.246728,
490.301,1753.098852,
490.51,1734.250472,
490.72,1767.229538,
490.929,1748.618314,
491.138,1737.418916,
491.348,1678.804338,
491.557,1747.218592,
491.767,1761.714074,
491.976,1746.634688,
492.185,1703.121378,
492.395,1768.52357,
492.604,1772.87879,
492.813,1715.502588,
493.023,1726.627792,
493.232,1710.279384,
493.441,1699.94211,
493.651,1687.867154,
493.86,1687.234522,
494.069,1626.53959,
494.278,1730.162578,
494.488,1641.92368,
494.697,1717.781202,
494.906,1656.18831,
495.115,1693.312796,
495.324,1645.653778,
495.533,1619.35347,
495.743,1607.355062,
495.952,1647.644182,
496.161,1610.541812,
496.37,1609.361412,
496.579,1613.066758,
496.788,1584.894922,
496.997,1640.850032,
497.206,1582.389154,
497.415,1579.143688,
497.624,1581.28531,
497.833,1595.602404,
498.042,1553.232906,
498.251,1565.944892,
498.46,1623.279524,
498.669,1584.002288,
498.878,1585.672654,
499.087,1534.101316,
499.296,1555.70926,
499.504,1566.044844,
499.713,1526.787914,
499.922,1561.421262,
500.131,1562.77389,
500.34,1594.18639,
500.549,1612.40547,
500.757,1518.676,
500.966,1605.010272,
501.175,1532.301662,
501.384,1604.275528,
501.592,1599.626224,
501.801,1601.310762,
502.01,1601.079204,
502.218,1599.68933,
502.427,1570.547442,
502.636,1588.956092,
502.844,1647.880062,
503.053,1637.809436,
503.262,1625.228742,
503.47,1589.388128,
503.679,1704.563892,
503.887,1658.078288,
504.096,1675.73057,
504.304,1718.163908,
504.513,1718.418526,
504.721,1718.159844,
504.93,1682.06432,
505.138,1759.605716,
505.347,1734.137048,
505.555,1773.065316,
505.764,1813.774362,
505.972,1841.337546,
506.18,1831.389586,
506.389,1846.400862,
506.597,1850.086992,
506.806,1885.200106,
507.014,1858.279394,
507.222,1842.957748,
507.431,1882.81141,
507.639,1853.014722,
507.847,1913.110086,
508.055,1868.98353,
508.264,1875.606374,
508.472,1946.57135,
508.68,1939.462892,
508.888,1927.305042,
509.096,1921.155392,
509.305,1940.35807,
509.513,1901.797464,
509.721,1981.648988,
509.929,1978.635352,
510.137,1956.92195,
510.345,1991.369014,
510.553,1991.563742,
510.762,2009.846688,
510.97,2028.690476,
511.178,2093.567398,
511.386,2131.925988,
511.594,2078.186496,
511.802,2137.348794,
512.01,2151.197342,
512.218,2144.737566,
512.426,2240.584532,
512.634,2202.668228,
512.842,2257.69062,
513.049,2278.376196,
513.257,2343.71466,
513.465,2414.543722,
513.673,2430.883972,
513.881,2510.34759,
514.089,2616.245196,
514.297,2716.189198,
514.504,2740.629538,
514.712,2867.02647,
514.92,2955.477404,
515.128,3144.282312,
515.336,3273.51847,
515.543,3438.650252,
515.751,3510.514608,
515.959,3679.10281,
516.166,3856.111768,
516.374,3995.149636,
516.582,4165.86384,
516.789,4304.043898,
516.997,4323.681014,
517.205,4509.640764,
517.412,4555.528758,
517.62,4557.62453,
517.827,4552.22096,
518.035,4587.055732,
518.243,4565.403846,
518.45,4565.736692,
518.658,4524.484296,
518.865,4471.82677,
519.073,4499.433292,
519.28,4443.48293,
519.488,4490.414766,
519.695,4304.434082,
519.902,4350.484832,
520.11,4314.480128,
520.317,4307.109872,
520.525,4248.772996,
520.732,4174.88112,
520.939,4132.246656,
521.147,4041.277368,
521.354,4060.545472,
521.561,3929.069202,
521.769,3965.19067,
521.976,3846.594584,
522.183,3790.973502,
522.391,3652.356634,
522.598,3650.599614,
522.805,3544.064486,
523.012,3476.161044,
523.219,3364.38614,
523.427,3318.840246,
523.634,3175.985852,
523.841,3062.73075,
524.048,2859.964054,
524.255,2809.68673,
524.462,2652.332844,
524.669,2486.949094,
524.877,2367.02745,
525.084,2226.138256,
525.291,2085.048382,
525.498,2022.457138,
525.705,1953.387292,
525.912,1894.279236,
526.119,1891.746338,
526.326,1764.43958,
526.533,1713.974858,
526.74,1681.605214,
526.947,1624.769288,
527.153,1608.813362,
527.36,1579.538652,
527.567,1577.378214,
527.774,1582.45535,
527.981,1564.324758,
528.188,1519.408304,
528.395,1578.468536,
528.602,1616.782708,
528.808,1569.112334,
529.015,1576.787664,
529.222,1637.158156,
529.429,1572.503946,
529.635,1585.894254,
529.842,1587.535512,
530.049,1649.160798,
530.256,1566.737578,
530.462,1633.98563,
530.669,1653.59759,
530.876,1642.003144,
531.082,1671.88663,
531.289,1664.310306,
531.495,1644.477834,
531.702,1608.909658,
531.909,1684.796046,
532.115,1691.207062,
532.322,1650.128074,
532.528,1680.481322,
532.735,1699.629986,
532.941,1694.902008,
533.148,1695.001656,
533.354,1694.76944,
533.561,1706.182526,
533.767,1695.809578,
533.974,1731.572244,
534.18,1784.096276,
534.387,1743.959844,
534.593,1730.316642,
534.799,1781.33357,
535.006,1779.327834,
535.212,1768.426802,
535.418,1817.345256,
535.625,1815.226024,
535.831,1840.71681,
536.037,1813.432374,
536.244,1873.141336,
536.45,1810.707456,
536.656,1854.797256,
536.862,1912.491678,
537.068,1925.58454,
537.275,1905.957722,
537.481,1903.376304,
537.687,1897.277894,
537.893,1888.291094,
538.099,1871.948118,
538.305,1819.313192,
538.512,1901.910848,
538.718,1822.992612,
538.924,1841.829024,
539.13,1813.046176,
539.336,1831.13717,
539.542,1838.93296,
539.748,1847.355864,
539.954,1838.304268,
540.16,1796.65132,
540.366,1764.809196,
540.572,1785.937426,
540.778,1799.50451,
540.984,1778.378558,
541.19,1731.81559,
541.396,1721.984518,
541.602,1711.808504,
541.807,1708.355836,
542.013,1700.240128,
542.219,1677.048824,
542.425,1654.412732,
542.631,1697.599892,
542.837,1617.27563,
543.042,1643.52139,
543.248,1599.495552,
543.454,1588.044478,
543.66,1595.148728,
543.865,1552.3714,
544.071,1588.184848,
544.277,1522.53574,
544.483,1547.37883,
544.688,1497.197702,
544.894,1527.635192,
545.1,1518.553486,
545.305,1455.07662,
545.511,1449.795164,
545.716,1465.250758,
545.922,1434.428672,
546.128,1401.700724,
546.333,1433.753288,
546.539,1464.611742,
546.744,1386.640868,
546.95,1349.862546,
547.155,1373.491186,
547.361,1443.394996,
547.566,1372.145356,
547.772,1411.452306,
547.977,1378.118558,
548.182,1363.43451,
548.388,1357.30545,
548.593,1360.675558,
548.799,1306.777296,
549.004,1386.907672,
549.209,1391.040944,
549.415,1368.824274,
549.62,1354.296762,
549.825,1409.129588,
550.031,1351.626226,
550.236,1340.058542,
550.441,1352.659454,
550.646,1373.828338,
550.852,1400.088912,
551.057,1444.548574,
551.262,1395.341852,
551.467,1411.640568,
551.672,1426.526908,
551.878,1424.267362,
552.083,1413.824378,
552.288,1473.593244,
552.493,1482.279834,
552.698,1503.114084,
552.903,1527.766304,
553.108,1607.66571,
553.313,1548.953694,
553.518,1643.288202,
553.723,1648.700548,
553.928,1719.386026,
554.133,1787.447538,
554.338,1751.956324,
554.543,1878.92806,
554.748,1858.37856,
554.953,1913.39137,
555.158,1955.282038,
555.363,2008.511368,
555.568,2086.728396,
555.773,2106.385818,
555.978,2168.652422,
556.182,2283.839986,
556.387,2303.403854,
556.592,2390.848802,
556.797,2490.5574,
557.002,2634.40362,
557.206,2749.53915,
557.411,2793.32046,
557.616,2854.783316,
557.821,2967.3182,
558.025,3033.600066,
558.23,3047.66103,
558.435,3177.365198,
558.64,3187.174952,
558.844,3255.008592,
559.049,3278.953644,
559.253,3257.208896,
559.458,3234.097082,
559.663,3260.83576,
559.867,3281.90123,
560.072,3249.231792,
560.276,3202.77877,
560.481,3236.26629,
560.685,3267.895544,
560.89,3212.753842,
561.094,3214.340588,
561.299,3219.219852,
561.503,3138.697604,
561.708,3118.192684,
561.912,3054.691798,
562.117,3091.315736,
562.321,3033.854282,
562.525,3046.406558,
562.73,2956.695776,
562.934,2935.195882,
563.139,2896.468478,
563.343,2947.061302,
563.547,2887.218912,
563.752,2838.535204,
563.956,2806.994592,
564.16,2737.808294,
564.364,2666.697514,
564.569,2646.87647,
564.773,2623.96416,
564.977,2575.979126,
565.181,2510.368746,
565.385,2463.709458,
565.59,2406.702796,
565.794,2378.950622,
565.998,2317.956912,
566.202,2206.465276,
566.406,2162.449696,
566.61,2080.531048,
566.814,2022.72134,
567.018,2076.320714,
567.222,2034.018342,
567.426,1934.18775,
567.63,1960.470376,
567.834,1889.461614,
568.038,1866.156014,
568.242,1843.565436,
568.446,1834.58871,
568.65,1857.855502,
568.854,1838.997584,
569.058,1846.929982,
569.262,1843.000472,
569.466,1879.33073,
569.67,1795.097278,
569.874,1835.729406,
570.078,1795.616826,
570.281,1832.649276,
570.485,1783.596028,
570.689,1753.559246,
570.893,1774.08361,
571.097,1781.901104,
571.3,1725.648448,
571.504,1790.615086,
571.708,1749.905386,
571.912,1746.947886,
572.115,1707.149528,
572.319,1712.5141,
572.523,1741.154916,
572.726,1667.898844,
572.93,1680.23499,
573.133,1658.113426,
573.337,1659.792232,
573.541,1663.621894,
573.744,1629.849104,
573.948,1629.470306,
574.151,1566.752914,
574.355,1582.870644,
574.558,1576.583932,
574.762,1587.439436,
574.965,1541.764312,
575.169,1558.058682,
575.372,1552.155426,
575.576,1511.58379,
575.779,1536.618448,
575.983,1549.486202,
576.186,1572.47418,
576.389,1507.62992,
576.593,1545.400702,
576.796,1532.94824,
577,1533.385226,
577.203,1569.478968,
577.406,1570.300796,
577.609,1577.268886,
577.813,1588.318154,
578.016,1555.233972,
578.219,1628.882792,
578.423,1607.693226,
578.626,1632.428066,
578.829,1589.546678,
579.032,1600.677242,
579.235,1637.362466,
579.438,1655.81267,
579.642,1601.953264,
579.845,1615.41103,
580.048,1590.227696,
580.251,1612.913922,
580.454,1612.937674,
580.657,1584.04475,
580.86,1585.745596,
581.063,1562.99216,
581.266,1568.655088,
581.469,1562.067642,
581.672,1584.34528,
581.875,1570.333986,
582.078,1521.940708,
582.281,1528.87242,
582.484,1534.156726,
582.687,1527.214598,
582.89,1512.787862,
583.093,1527.626942,
583.296,1499.779644,
583.499,1461.271484,
583.702,1459.281982,
583.904,1442.74044,
584.107,1447.859394,
584.31,1460.562752,
584.513,1428.466768,
584.716,1409.097938,
584.918,1373.349128,
585.121,1415.18629,
585.324,1370.55935,
585.527,1344.372568,
585.729,1363.838124,
585.932,1389.26245,
586.135,1342.765292,
586.337,1316.543444,
586.54,1363.200268,
586.743,1267.09104,
586.945,1326.190522,
587.148,1295.041604,
587.35,1264.272462,
587.553,1278.406628,
587.755,1362.213634,
587.958,1301.156672,
588.161,1279.714554,
588.363,1307.130736,
588.566,1292.489748,
588.768,1297.387186,
588.971,1257.993818,
589.173,1302.546186,
589.375,1238.295904,
589.578,1276.965204,
589.78,1279.64243,
589.983,1190.192428,
590.185,1246.290886,
590.387,1257.493202,
590.59,1277.222048,
590.792,1222.230574,
590.994,1215.095494,
591.197,1234.484682,
591.399,1197.784944,
591.601,1259.779252,
591.803,1211.408906,
592.006,1239.963722,
592.208,1238.323376,
592.41,1217.368434,
592.612,1200.079356,
592.815,1203.500692,
593.017,1198.599524,
593.219,1206.008744,
593.421,1186.165884,
593.623,1149.03057,
593.825,1185.470808,
594.027,1180.298218,
594.229,1113.45528,
594.432,1116.464198,
594.634,1156.88882,
594.836,1194.324646,
595.038,1114.26037,
595.24,1135.790608,
595.442,1126.930414,
595.644,1114.247502,
595.846,1174.618042,
596.048,1141.39295,
596.249,1100.67446,
596.451,1137.903232,
596.653,1148.551796,
596.855,1098.246622,
597.057,1150.769192,
597.259,1192.390416,
597.461,1127.025456,
597.663,1162.781162,
597.864,1169.149456,
598.066,1236.659004,
598.268,1198.97068,
598.47,1188.09486,
598.671,1213.01046,
598.873,1238.36089,
599.075,1262.870004,
599.277,1261.050224,
599.478,1280.499582,
599.68,1316.614268,
599.882,1368.492824,
600.083,1399.328716,
600.285,1370.528744,
600.487,1402.815584,
600.688,1440.861968,
600.89,1478.0768,
601.091,1497.346742,
601.293,1518.97386,
601.494,1566.001956,
601.696,1632.954934,
601.898,1608.550494,
602.099,1637.111022,
602.301,1681.57507,
602.502,1721.724082,
602.703,1765.32309,
602.905,1813.85842,
603.106,1878.438808,
603.308,1867.71801,
603.509,1896.60339,
603.711,1956.419638,
603.912,2003.776316,
604.113,2024.853814,
604.315,2071.711554,
604.516,2103.627238,
604.717,2149.44558,
604.919,2182.516204,
605.12,2199.551244,
605.321,2207.175368,
605.522,2243.060684,
605.724,2258.0042,
605.925,2200.5042,
606.126,2230.13113,
606.327,2250.411332,
606.528,2270.781426,
606.729,2206.472706,
606.931,2234.213792,
607.132,2205.24599,
607.333,2154.587616,
607.534,2104.08338,
607.735,2143.946358,
607.936,2043.352472,
608.137,2068.197436,
608.338,2052.997158,
608.539,2018.841896,
608.74,1999.572002,
608.941,1956.154826,
609.142,1978.814424,
609.343,1921.958642,
609.544,1934.02237,
609.745,1900.428824,
609.946,1886.883898,
610.147,1763.690386,
610.348,1728.605628,
610.549,1701.404668,
610.75,1722.654238,
610.95,1667.15973,
611.151,1619.500854,
611.352,1582.915546,
611.553,1557.931904,
611.754,1557.680436,
611.954,1518.250378,
612.155,1475.912432,
612.356,1488.563072,
612.557,1396.722662,
612.757,1332.382286,
612.958,1329.285614,
613.159,1290.480018,
613.359,1241.364208,
613.56,1193.20878,
613.761,1135.761474,
613.961,1135.849596,
614.162,1115.302212,
614.362,1091.56825,
614.563,1109.014104,
614.764,1065.121202,
614.964,1030.663184,
615.165,1035.32506,
615.365,1062.70755,
615.566,1044.276306,
615.766,997.900374,
615.967,971.209024,
616.167,1013.615292,
616.368,929.360738,
616.568,1003.114674,
616.768,927.905998,
616.969,1005.764626,
617.169,965.515272,
617.37,934.098916,
