Wavelength,Flux
659.558,38.13203
659.755,52.47568
659.953,20.26346
660.15,144.47583
660.347,-31.96674
660.544,18.89602
660.741,125.38743
660.938,45.90907
661.135,35.37437
661.332,-9.49652
661.528,32.23143
661.725,66.66074
661.922,24.40414
662.119,69.29636
662.316,61.99305
662.513,-1.71322
662.71,-20.94055
662.907,38.10821
663.103,-14.1063
663.3,-9.50319
663.497,-0.80198
663.694,6.52399
663.89,56.46703
664.087,8.8169
664.284,91.22524
664.481,4.70765
664.677,7.92409
664.874,35.40208
665.071,112.63268
665.267,-59.28948
665.464,-0.80173
665.66,24.86614
665.857,130.85054
666.054,39.51142
666.25,84.65418
666.447,31.31925
666.643,90.7681
666.84,66.11882
667.036,-18.69371
667.233,130.0071
667.429,67.90221
667.625,83.61043
667.822,42.64268
668.018,128.56687
668.215,49.10051
668.411,82.59659
668.607,3.77929
668.804,52.68197
669,113.35457
669.196,25.78652
669.392,19.31932
669.589,46.40299
669.785,50.982
669.981,107.77004
670.177,38.2011
670.374,84.28208
670.57,77.1779
670.766,13.39606
670.962,37.65369
671.158,27.13349
671.354,71.53958
671.55,64.13705
671.746,66.94015
671.943,-11.7734
672.139,72.91144
672.335,74.1909
672.531,3.77722
672.727,43.67584
672.923,39.53312
673.119,45.78823
673.315,39.09353
673.51,80.84887
673.706,58.362
673.902,39.84539
674.098,49.18917
674.294,-37.02002
674.49,59.18999
674.686,-6.29695
674.882,39.40416
675.077,26.18333
675.273,38.09338
675.469,16.62583
675.665,68.45644
675.86,164.43796
676.056,24.33772
676.252,11.55456
676.447,59.75066
676.643,36.74727
676.839,36.35239
677.034,37.63317
677.23,12.00741
677.426,-23.71763
677.621,5.60537
677.817,85.80626
678.012,22.57877
678.208,25.30842
678.403,33.11458
678.599,26.1996
678.794,9.75892
678.99,10.62879
679.185,19.81964
679.381,31.69073
679.576,38.60792
679.772,55.12415
679.967,85.51049
680.162,48.26124
680.358,118.49955
680.553,73.00289
680.748,25.77841
680.944,-30.5887
681.139,73.87216
681.334,28.52453
681.529,77.66054
681.725,37.24866
681.92,53.08841
682.115,81.41659
682.31,96.32857
682.506,26.70295
682.701,120.70332
682.896,58.69585
683.091,111.06661
683.286,3.322
683.481,51.45603
683.676,94.9712
683.871,102.36269
684.066,64.69956
684.261,62.51001
684.456,53.28798
684.651,314.60195
684.846,-10.38948
685.041,62.82515
685.236,93.55467
685.431,121.09424
685.626,149.83524
685.821,29.94329
686.016,20.24295
686.211,91.84074
686.406,-9.50691
686.6,6.0743
686.795,64.02348
686.99,102.38689
687.185,62.06152
687.38,54.92728
687.574,66.12401
687.769,116.54824
687.964,69.18297
688.158,63.30215
688.353,63.75953
688.548,69.72123
688.742,144.58328
688.937,85.69235
689.132,78.94186
689.326,72.34169
689.521,93.94593
689.716,85.6524
689.91,35.78742
690.105,90.78228
690.299,132.4212
690.494,101.90498
690.688,93.53272
690.883,110.13405
691.077,101.73744
691.271,126.58145
691.466,86.24354
691.66,-8.56711
691.855,128.78684
692.049,118.873
692.243,116.37505
692.438,99.34435
692.632,72.29705
692.826,35.33583
693.021,66.89333
693.215,92.41722
693.409,90.33212
693.604,135.18374
693.798,146.62377
693.992,84.41365
694.186,115.00457
694.38,59.6242
694.575,85.17581
694.769,61.439
694.963,159.11387
695.157,69.95097
695.351,57.3555
695.545,86.37928
695.739,83.884
695.933,38.14099
696.127,75.18014
696.321,59.72239
696.515,97.72376
696.709,55.6084
696.903,14.7859
697.097,70.35009
697.291,32.62328
697.485,44.06833
697.679,23.03704
697.873,65.62492
698.067,-14.07205
698.261,54.61475
698.454,65.23905
698.648,8.37143
698.842,16.15206
699.036,84.56007
699.23,51.96729
699.423,77.5627
699.617,25.80278
699.811,79.94532
700.005,86.45483
700.198,0.57185
700.392,13.86153
700.586,46.89042
700.779,-3.0969
700.973,30.3684
701.166,86.83761
701.36,62.05661
701.554,-31.04964
701.747,-31.92178
701.941,-16.37488
702.134,-74.19627
702.328,101.59986
702.521,-18.19623
702.715,32.25442
702.908,20.7735
703.102,81.84924
703.295,-30.13494
703.489,-52.49814
703.682,56.18686
703.875,-67.68167
704.069,-11.33017
704.262,-28.22807
704.455,52.8508
704.649,22.11875
704.842,36.35814
705.035,-9.04019
705.229,21.652
705.422,63.80445
705.615,-2.17737
705.808,119.33999
706.002,32.6437
706.195,47.69104
706.388,55.6612
706.581,13.4034
706.774,-70.45557
706.967,1.02972
707.161,36.36389
707.354,-77.6276
707.547,57.45469
707.74,-34.67477
707.933,-9.04372
708.126,35.88265
708.319,1.4884
708.512,39.09353
708.705,-66.36835
708.898,-18.22046
709.091,12.94629
709.284,39.21814
709.477,-5.37759
709.67,12.49498
709.862,10.19631
710.055,66.10843
710.248,-23.73818
710.441,-63.56937
710.634,14.33318
710.827,-31.01806
711.019,62.88903
711.212,55.53854
711.405,0.57315
711.598,28.56727
711.79,-1.2584
711.983,0.57283
712.176,13.40025
712.369,21.23241
712.561,21.6503
712.754,40.96212
712.946,38.17397
713.139,41.36199
713.332,36.36964
713.524,96.36637
713.717,3.32383
713.909,53.27124
714.102,-6.29744
714.294,10.66877
714.487,-59.43709
714.679,56.97844
714.872,65.16731
715.064,24.86029
715.257,23.03523
715.449,-21.88369
715.642,70.30001
715.834,-23.70276
716.026,30.85329
716.219,44.14447
716.411,41.77418
716.603,61.91545
716.796,32.20602
716.988,-25.08725
717.18,21.81925
717.373,2.40431
717.565,31.30688
717.757,27.62805
717.949,119.24622
718.142,-17.73971
718.334,62.41664
718.526,107.86318
718.718,-25.47818
718.91,-4.46672
719.102,-14.56285
719.294,104.03844
719.486,17.03895
719.679,70.24465
719.871,14.3219
720.063,19.34639
720.255,32.62837
720.447,-45.18304
720.639,95.73657
720.831,60.06278
721.023,-9.94807
721.215,21.14117
721.406,134.2378
721.598,80.70298
721.79,125.6276
721.982,103.11637
722.174,136.61731
722.366,134.89507
722.558,93.51082
722.75,165.42015
722.941,164.07141
723.133,65.58388
723.325,42.10457
723.517,68.40258
723.708,79.41201
723.9,216.90801
724.092,81.17927
724.284,137.93435
724.475,123.2361
724.667,86.55919
724.858,97.76985
725.05,77.00862
725.242,85.813
725.433,88.32445
725.625,1.94273
725.816,120.02936
726.008,178.02289
726.2,99.28293
726.391,45.42312
726.583,55.89169
726.774,105.2134
726.966,110.39285
727.157,128.45789
727.348,139.76151
727.54,191.05479
727.731,172.08124
727.923,108.60815
728.114,155.08301
728.305,126.03407
728.497,161.44932
728.688,183.5395
728.879,141.69369
729.071,238.87525
729.262,145.11803
729.453,168.04406
729.644,91.35044
729.836,99.0174
730.027,224.45908
730.218,183.1973
730.409,146.70516
730.6,168.28947
730.792,195.45109
730.983,59.63815
731.174,196.77313
731.365,260.38036
731.556,151.98541
731.747,157.63636
731.938,153.37801
732.129,161.29762
732.32,172.51053
732.511,110.68664
732.702,154.46036
732.893,171.63851
733.084,195.31484
733.275,260.05505
733.466,109.97036
733.657,176.95812
733.848,124.53851
734.039,146.15566
734.23,190.62558
734.42,211.19596
734.611,204.74395
734.802,173.08896
734.993,151.37677
735.184,147.72994
735.374,179.47437
735.565,178.25847
735.756,135.30386
735.947,142.09477
736.137,111.76302
736.328,83.83832
736.519,140.38079
736.709,174.4019
736.9,53.13456
737.091,170.12538
737.281,144.7292
737.472,82.3023
737.662,59.52714
737.853,130.00568
738.044,97.02414
738.234,148.94209
738.425,166.30742
738.615,90.95056
738.806,157.60723
738.996,106.28198
739.187,183.7657
739.377,237.35713
739.567,136.82911
739.758,186.04839
739.948,133.87509
740.139,201.74
740.329,161.17198
740.519,179.19978
740.71,147.48064
740.9,107.93351
741.09,138.2512
741.281,220.50121
741.471,243.74268
741.661,165.99804
741.851,224.68782
742.042,201.11355
742.232,114.71153
742.422,222.8306
742.612,174.52101
742.802,166.94303
742.992,197.59319
743.182,201.25143
743.373,261.31323
743.563,189.9791
743.753,120.91505
743.943,160.1475
744.133,135.12788
744.323,187.97741
744.513,213.32174
744.703,156.29418
744.893,137.72016
745.083,223.72447
745.273,118.70349
745.463,214.4565
745.653,161.52799
745.843,229.3865
746.033,173.04925
746.222,165.50404
746.412,156.46262
746.602,172.16561
746.792,231.37187
746.982,275.22296
747.172,305.26438
747.361,264.64462
747.551,244.14774
747.741,286.46083
747.931,294.91341
748.12,285.61767
748.31,256.05472
748.5,286.58293
748.689,264.44352
748.879,285.48236
749.069,282.76257
749.258,360.91117
749.448,313.96077
749.637,241.00429
749.827,215.16962
750.017,251.47311
750.206,278.63352
750.396,231.89703
750.585,298.79917
750.775,243.86964
750.964,230.55109
751.154,208.90788
751.343,255.79612
751.533,279.4065
751.722,198.42684
751.911,286.32458
752.101,298.77622
752.29,324.22076
752.479,372.98222
752.669,296.8674
752.858,276.70207
753.047,344.68924
753.237,319.62262
753.426,347.43845
753.615,352.53762
753.805,385.69254
753.994,327.24562
754.183,340.53945
754.372,361.83149
754.561,476.95086
754.751,494.19172
754.94,703.00137
755.129,1100.6244
755.318,1420.80907
755.507,1786.84867
755.696,2143.73681
755.885,2672.41469
756.074,3274.39099
756.263,4119.88202
756.452,5398.06879
756.641,6844.15977
756.83,8205.42534
757.019,9877.44308
757.208,11678.1712
757.397,13379.8963
757.586,15289.80768
757.775,17145.60571
757.964,18945.51618
758.153,20931.28695
758.342,22436.45948
758.531,24031.77764
758.72,25546.6353
758.908,27140.81467
759.097,28787.30194
759.286,30129.67568
759.475,30930.91794
759.664,31694.13523
759.852,33021.66263
760.041,32953.32219
760.23,33482.51212
760.419,33412.14001
760.607,33836.77577
760.796,33701.51925
760.985,33436.68332
761.173,33416.34645
761.362,33446.92225
761.55,33209.60563
761.739,33197.26195
761.928,33073.65625
762.116,32828.05696
762.305,32463.38039
762.493,32174.69821
762.682,32575.35417
762.87,32507.01401
763.059,32621.70455
763.247,32739.80703
763.436,32389.54048
763.624,32137.31628
763.813,31634.1299
764.001,30950.16315
764.189,29915.10082
764.378,29344.45221
764.566,28852.45978
764.755,28543.28734
764.943,27641.40668
765.131,26992.74318
765.319,25106.49473
765.508,22379.95883
765.696,20071.48935
765.884,18895.805
766.073,17768.80871
766.261,17072.00495
766.449,16321.90437
766.637,15744.42379
766.825,14902.09228
767.013,14324.27956
767.202,13696.15812
767.39,12923.96391
767.578,12150.65847
767.766,11285.17836
767.954,10694.1656
768.142,9943.66265
768.33,9355.87055
768.518,8760.60948
768.706,7907.20159
768.894,7523.16584
769.082,7133.23887
769.27,6883.66038
769.458,6707.2808
769.646,6787.1679
769.834,6635.60126
770.022,6716.03575
770.21,6612.15255
770.398,6695.31599
770.586,6658.40736
770.774,6585.14503
770.961,6463.66985
771.149,6627.83359
771.337,6519.40244
771.525,6414.48654
771.713,6344.59854
771.9,6362.07367
772.088,6303.47905
772.276,6418.91307
772.464,6288.3185
772.651,6400.43154
772.839,6322.3347
773.027,6418.21887
773.214,6275.89588
773.402,6147.5443
773.59,6053.69523
773.777,5848.78104
773.965,5743.90487
774.152,5483.03328
774.34,5220.45483
774.527,5040.20898
774.715,4503.42114
774.903,4150.21209
775.09,3790.79666
775.278,3582.35588
775.465,3373.55463
775.652,3198.25993
775.84,3060.84324
776.027,2942.92819
776.215,2558.00204
776.402,2432.70379
776.59,2212.30598
776.777,1992.04259
776.964,1803.46256
777.152,1505.33936
777.339,1274.28336
777.526,1093.93841
777.713,878.2858
777.901,799.20406
778.088,568.51107
778.275,489.01227
778.462,365.29116
778.65,338.59844
778.837,258.60709
779.024,239.73266
779.211,307.07965
779.398,384.16048
779.586,297.00421
779.773,346.90366
779.96,254.15995
780.147,213.14424
780.334,248.42585
780.521,174.82907
780.708,349.57368
780.895,332.83447
781.082,259.03728
781.269,338.3762
781.456,271.21193
781.643,419.67229
781.83,579.48986
782.017,582.23629
782.204,764.51118
782.391,991.31382
782.578,1119.27527
782.764,1311.47551
782.951,1419.50335
783.138,1580.43341
783.325,1809.54496
783.512,2062.79893
783.699,2287.19309
783.885,2405.49149
784.072,2551.83102
784.259,2660.03165
784.446,2941.45814
784.632,3103.19875
784.819,3279.19026
785.006,3397.87103
785.192,3536.5717
785.379,3567.39273
785.566,3560.47598
785.752,3774.87206
785.939,3764.32765
786.126,3801.51085
786.312,3676.52788
786.499,3801.5327
786.685,3894.08639
786.872,3720.33436
787.058,3581.24021
787.245,3863.28689
787.431,3711.93993
787.618,3708.79743
787.804,3700.25159
787.991,3643.96071
788.177,3660.58583
788.364,3724.41476
788.55,3675.16525
788.736,3734.78096
788.923,3727.92488
789.109,3676.76281
789.296,3678.52327
789.482,3705.02395
789.668,3649.3114
789.854,3726.73168
790.041,3656.4489
790.227,3588.07368
790.413,3662.28213
790.6,3437.30463
790.786,3113.10974
790.972,2743.37357
791.158,2578.35711
791.344,2400.45603
791.53,2336.69174
791.717,2264.55833
791.903,2136.53089
792.089,1978.47633
792.275,1925.05854
792.461,1821.38021
792.647,1685.64981
792.833,1605.07004
793.019,1487.72727
793.205,1326.4258
793.391,1212.06544
793.577,1030.40336
793.763,954.95118
793.949,884.17918
794.135,755.01352
794.321,666.0859
794.507,661.21434
794.693,503.22427
794.879,474.53492
795.065,553.35312
795.251,540.52235
795.436,486.19439
795.622,460.4701
795.808,565.00556
795.994,415.39549
796.18,432.3976
796.365,411.80206
796.551,425.00908
796.737,455.77226
796.923,368.06954
797.108,454.97116
797.294,418.21425
797.48,417.7517
797.665,482.46801
797.851,398.5985
798.037,443.18966
798.222,339.93182
798.408,281.58371
798.593,330.27387
798.779,312.5043
798.965,385.54645
799.15,339.57343
799.336,414.19536
799.521,314.48276
799.707,365.06883
799.892,320.39307
800.078,348.77309
800.263,260.89247
800.448,231.738
800.634,289.71975
800.819,211.44134
801.005,277.83162
801.19,313.6957
801.375,288.01397
801.561,360.29313
801.746,330.94596
801.931,292.10178
802.117,359.07008
802.302,493.17206
802.487,575.13917
802.673,685.93436
802.858,712.7967
803.043,915.44139
803.228,1033.43572
803.413,1046.77244
803.599,1325.80141
803.784,1421.60981
803.969,1564.57813
804.154,1700.44221
804.339,1778.64232
804.524,1949.52797
804.709,2089.6868
804.894,2200.27604
805.08,2425.79524
805.265,2461.59702
805.45,2700.98268
805.635,2867.2852
805.82,2874.96941
806.005,2829.39727
806.19,2988.15986
806.375,3152.00199
806.559,3273.12398
806.744,3522.47406
806.929,3782.96034
807.114,4094.18697
807.299,4618.33988
807.484,5480.87148
807.669,6947.15348
807.854,8139.94697
808.038,9579.10108
808.223,11093.53944
808.408,12929.09085
808.593,14306.75552
808.778,16186.67596
808.962,18023.24059
809.147,19785.40452
809.332,21505.76914
809.516,23021.30495
809.701,25038.71161
809.886,26604.30207
810.07,27799.18482
810.255,30282.59485
810.44,31229.87198
810.624,33026.86286
810.809,34135.46095
810.994,35273.53004
811.178,35493.14576
811.363,36331.23218
811.547,36223.51138
811.732,36545.89961
811.916,36146.90336
812.101,36480.0072
812.285,36350.79761
812.47,36652.93116
812.654,36128.58556
812.839,36177.23136
813.023,36059.4954
813.207,36003.58181
813.392,35909.54819
813.576,35905.04272
813.76,35495.37073
813.945,35589.78047
814.129,34919.93531
814.313,35043.32635
814.498,34952.19221
814.682,34711.19302
814.866,34386.15569
815.051,34347.89421
815.235,33757.03016
815.419,34151.79882
815.603,33569.59873
815.787,32928.99695
815.972,31740.7815
816.156,30897.21107
816.34,29577.20532
816.524,27887.03293
816.708,25086.32423
816.892,23111.82118
817.076,21872.32356
817.26,20782.49874
817.445,19672.80656
817.629,19099.58061
817.813,18450.5312
817.997,17985.73268
818.181,17230.36185
818.365,16485.63952
818.549,15344.3141
818.733,14499.96249
818.916,13414.12902
819.1,12492.57081
819.284,11470.15703
819.468,10722.67111
819.652,9774.82389
819.836,9162.70317
820.02,8520.12761
820.204,8163.6051
820.387,7819.55399
820.571,7714.85202
820.755,7509.84781
820.939,7538.29113
821.123,7471.03253
821.306,7514.92041
821.49,7409.07496
821.674,7431.51729
821.858,7345.37869
822.041,7338.10217
822.225,7429.94798
822.409,7327.38745
822.592,7417.67865
822.776,7576.89841
822.959,7673.02928
823.143,7918.24899
823.327,8169.71979
823.51,8412.12967
823.694,8426.83318
823.877,8647.65864
824.061,8548.33526
824.244,8396.39298
824.428,8015.35782
824.611,7993.20963
824.795,7948.61265
824.978,7927.14496
825.162,8064.55316
825.345,8289.84961
825.529,8351.0405
825.712,8624.03788
825.895,8831.69104
826.079,9075.99914
826.262,9454.03134
826.445,9737.97238
826.629,10034.0811
826.812,10410.36695
826.995,10802.28462
827.179,11076.95181
827.362,11302.42435
827.545,11872.63262
827.728,12100.25893
827.911,12748.061
828.095,13231.09051
828.278,13808.66794
828.461,14069.9211
828.644,14743.15738
828.827,15075.43829
829.01,15622.89473
829.194,16134.0648
829.377,16485.25559
829.56,16730.55481
829.743,17128.72268
829.926,17195.06683
830.109,17593.16841
830.292,17443.01594
830.475,17612.89427
830.658,17570.13366
830.841,17836.58928
831.024,17927.32187
831.207,17496.85438
831.39,17354.80751
831.573,17150.82306
831.756,16265.35679
831.939,15862.91636
832.121,15366.71625
832.304,15366.56297
832.487,14887.26918
832.67,14756.913
832.853,14236.03849
833.036,14233.1984
833.218,13780.2293
833.401,13533.32337
833.584,13126.6594
833.767,12582.84217
833.949,12141.29418
834.132,11916.12691
834.315,11320.12855
834.498,11346.37244
834.68,10887.11639
834.863,10527.52321
835.045,9533.4948
835.228,8519.79068
835.411,7696.22716
835.593,6898.96275
835.776,6147.6143
835.958,5644.51683
836.141,5209.05502
836.324,4832.91768
836.506,4440.45965
836.689,4017.64131
836.871,3563.07138
837.054,3129.05025
837.236,2776.05706
837.419,2245.23788
837.601,1749.76625
837.783,1760.46185
837.966,1014.19775
838.148,778.73075
838.331,606.96643
838.513,465.71355
838.695,434.91431
838.878,313.02624
839.06,264.97771
839.242,275.23382
839.425,198.89836
839.607,204.19053
839.789,212.41327
839.971,216.85664
840.154,261.95916
840.336,164.23857
840.518,317.42472
840.7,197.27413
840.882,183.06661
841.065,190.64307
841.247,192.04265
841.429,182.61628
841.611,105.88223
841.793,173.11431
841.975,121.73343
842.157,116.47179
842.339,123.70099
842.521,152.4772
842.703,211.66873
842.885,124.04354
843.067,203.84511
843.249,69.57522
843.431,145.26047
843.613,145.50666
843.795,105.31109
843.977,251.05838
844.159,160.89802
844.341,131.65814
844.523,109.80839
844.705,149.86734
844.887,132.14438
845.068,158.05539
845.25,206.36007
845.432,141.28662
845.614,121.81843
845.796,152.7089
845.977,121.23029
846.159,106.38987
846.341,55.83139
846.523,141.09878
846.704,177.09717
846.886,110.17969
847.068,119.72227
847.249,164.3657
847.431,320.34706
847.613,291.46012
847.794,451.65697
847.976,492.95415
848.157,556.24986
848.339,593.9703
848.521,736.29749
848.702,871.61073
848.884,879.58949
849.065,900.59464
849.247,1044.90915
849.428,1119.72717
849.61,1225.19052
849.791,1335.72807
849.973,1433.37627
850.154,1478.90635
850.335,1546.202
850.517,1706.38322
850.698,1662.53795
850.88,1826.78605
851.061,1819.38179
851.242,1853.83288
851.424,1897.98023
851.605,1966.4464
851.786,2005.08181
851.968,2056.33958
852.149,2041.94433
852.33,1930.44706
852.511,2009.88247
852.693,2000.83773
852.874,1992.36688
853.055,1992.90884
853.236,2004.04537
853.417,1974.98887
853.599,1961.96093
853.78,2020.27626
853.961,2065.43312
854.142,1963.82013
854.323,1928.20706
854.504,1986.38267
854.685,1925.20728
854.866,1938.13102
855.047,1934.41408
855.228,2077.9348
855.409,1960.9365
855.59,1870.2027
855.771,1905.70578
855.952,1883.74363
856.133,1634.93449
856.314,1467.49458
856.495,1210.64691
856.676,1206.71965
856.857,973.70343
857.038,976.2105
857.219,830.33535
857.4,741.2037
857.58,722.92029
857.761,724.01012
857.942,547.16447
858.123,455.2166
858.304,354.79646
858.484,322.13977
858.665,299.05254
858.846,177.11092
859.027,111.62457
859.207,140.22923
859.388,176.32219
859.569,136.02225
859.749,115.71181
859.93,101.84093
860.111,38.57168
860.291,103.96557
860.472,71.56194
860.653,66.86742
860.833,86.10915
861.014,80.15211
861.194,103.25372
861.375,85.84672
861.555,129.08293
861.736,61.42944
861.916,61.92028
862.097,36.72436
862.277,78.81245
862.458,60.53879
862.638,52.35557
862.819,126.62121
862.999,99.85508
863.179,108.06711
863.36,133.93818
863.54,88.14169
863.721,36.73867
863.901,167.35133
864.081,67.91284
864.262,97.24338
864.442,174.45063
864.622,114.30571
864.802,123.37102
864.983,-5.83212
865.163,-44.62855
865.343,120.87706
865.523,175.3141
865.703,126.06497
865.884,106.57359
866.064,105.85815
866.244,59.56398
866.424,87.86807
866.604,68.77421
866.784,69.77039
866.964,132.67183
867.145,143.81614
867.325,25.22424
867.505,94.80826
867.685,63.60653
867.865,126.20354
868.045,80.7156
868.225,79.15293
868.405,52.62519
868.585,86.19634
868.765,148.07485
868.945,8.34464
869.125,45.86972
869.304,31.73784
869.484,49.53863
869.664,70.73028
869.844,103.94943
870.024,86.61302
870.204,21.13791
870.384,118.88237
870.563,113.57215
870.743,136.19429
870.923,46.72257
871.103,101.75332
871.283,61.46294
871.462,142.82533
871.642,59.20851
871.822,146.04196
872.001,105.30292
872.181,143.43787
872.361,139.82708
872.54,121.43746
872.72,126.90962
872.9,82.56424
873.079,118.00432
873.259,94.9712
873.438,121.72401
873.618,156.14006
873.798,130.11691
873.977,236.35166
874.157,465.33895
874.336,693.84536
874.516,911.82876
874.695,1166.9157
874.875,1495.09021
875.054,1841.25123
875.234,2144.897
875.413,2513.20132
875.592,2863.50239
875.772,3166.76367
875.951,3448.95775
876.131,3667.80205
876.31,3931.73367
876.489,4421.8261
876.669,4824.41775
876.848,5057.79619
877.027,5386.79775
877.206,5785.02485
877.386,6222.45332
877.565,6555.38227
877.744,6904.30795
877.923,7278.63817
878.103,7384.04023
878.282,7502.42666
878.461,7595.74778
878.64,7812.00694
878.819,7600.92972
878.999,7827.19448
879.178,7813.99833
879.357,8010.42628
879.536,7787.31
879.715,7802.3155
879.894,7722.53503
880.073,7775.97707
880.252,7625.25549
880.431,7620.1133
880.61,7531.52058
880.789,7410.36849
880.968,7401.17238
881.147,7206.35813
881.326,7059.4608
881.505,7002.43484
881.684,6772.56302
881.863,6604.95854
882.042,6485.27373
882.221,6372.71672
882.4,6311.83565
882.578,6020.62371
882.757,5981.52301
882.936,5599.92239
883.115,4953.24328
883.294,4228.08304
883.473,3480.30975
883.651,2938.07483
883.83,2379.48475
884.009,1845.42849
884.188,1582.23201
884.366,1022.99979
884.545,863.46691
884.724,602.10567
884.902,451.2496
885.081,365.15883
885.26,252.79738
885.438,201.79185
885.617,266.37121
885.796,173.32859
885.974,245.58961
886.153,191.06971
886.331,166.56959
886.51,166.26852
886.688,117.17938
886.867,137.16033
887.045,119.88045
887.224,113.64288
887.402,134.17512
887.581,123.49169
887.759,132.44187
887.938,71.50057
888.116,148.12872
888.295,209.02957
888.473,102.22631
888.651,159.33432
888.83,85.18242
889.008,155.89864
889.186,178.05051
889.365,317.83081
889.543,529.38105
889.721,722.64298
889.9,788.60751
890.078,1017.1854
890.256,1274.23447
890.434,1550.97958
890.613,1726.06501
890.791,2065.00814
890.969,2178.12687
891.147,2353.85792
891.325,2631.95076
891.504,2912.01633
891.682,3039.57268
891.86,3317.2678
892.038,3432.72014
892.216,3814.87773
892.394,3957.78814
892.572,4321.98817
892.75,4325.66446
892.928,4715.59349
893.106,4887.8083
893.284,5007.66132
893.462,5201.18119
893.64,5351.96858
893.818,5335.35971
893.996,5463.26307
894.174,5385.97039
894.352,5437.28956
894.53,5362.2798
894.708,5600.15045
894.886,5569.35859
895.064,5567.16757
895.242,5410.60851
895.42,5421.64767
895.597,5393.90118
895.775,5367.61672
895.953,5164.03662
896.131,5028.83367
896.309,5048.85225
896.486,4878.43045
896.664,4779.04613
896.842,4680.73188
897.02,4438.03998
897.197,4368.83133
897.375,4326.06635
897.553,4263.71364
897.73,4201.41042
897.908,4117.74108
898.086,3991.16146
898.263,3571.00949
898.441,2976.94417
898.619,2457.03395
898.796,1945.93126
898.974,1606.28365
899.151,1222.68137
899.329,836.37353
899.506,676.46533
899.684,430.65627
899.861,348.56369
900.039,289.63459
900.216,309.20166
900.394,160.51665
900.571,143.57136
900.749,188.30149
900.926,166.88137
901.104,117.21573
901.281,177.23482
901.458,156.91521
901.636,87.92929
901.813,51.29994
901.99,111.9554
902.168,134.27971
902.345,23.88086
902.522,122.84644
902.7,118.60368
902.877,84.37403
903.054,42.26468
903.231,96.9867
903.409,171.08669
903.586,-12.70878
903.763,39.51142
903.94,1.94499
904.117,29.42439
904.295,77.56879
904.472,85.83322
904.649,64.66923
904.826,77.6054
905.003,13.38978
905.18,68.7635
905.357,45.50857
905.534,97.20532
905.711,40.89438
905.888,54.15719
906.065,99.3869
906.242,6.52348
906.419,21.67245
906.596,102.94234
906.773,11.58633
906.95,49.15434
907.127,-59.47441
907.304,43.13648
907.481,90.46698
907.658,113.32783
907.835,-44.76001
908.012,38.183
908.189,29.44283
908.365,58.15293
908.542,51.02615
908.719,55.64796
908.896,59.24569
909.073,13.41184
909.249,52.77208
909.426,49.69457
909.603,78.67061
909.78,68.99099
909.956,37.28395
910.133,77.97758
910.31,44.23213
910.486,8.8066
910.663,69.44962
910.84,33.52542
911.016,-2.63372
911.193,-42.917
911.37,27.10392
911.546,-14.50284
911.723,-35.56316
911.899,-4.92295
912.076,18.42943
912.252,-10.43406
912.429,77.59318
912.605,45.47639
912.782,-38.32426
912.958,84.05526
913.135,93.18507
913.311,-40.10615
913.488,38.61095
913.664,-4.9303
913.841,78.52121
914.017,-45.64449
914.193,96.11377
914.37,63.39157
914.546,41.38151
914.722,-1.71883
914.899,-59.4604
915.075,-12.70779
915.251,26.22826
915.428,42.29789
915.604,61.10133
915.78,52.81756
915.956,59.32053
916.133,83.14575
916.309,30.78075
916.485,62.06643
916.661,3.3207
916.837,-43.89854
917.014,18.91383
917.19,-3.09034
917.366,58.86204
917.542,-30.59111
917.718,-0.80223
917.894,-101.03741
918.07,17.06154
918.246,-14.06005
918.422,21.20225
918.599,35.36608
918.775,43.73461
918.951,42.70578
919.127,27.60202
919.303,-24.58851
919.479,21.45479
919.655,-90.38885
919.83,28.53798
920.006,26.7219
920.182,-6.75549
920.358,-0.34333
920.534,15.22871
920.71,36.78472
920.886,-55.73403
921.062,11.5781
921.238,-3.55152
921.413,36.85751
921.589,-52.54724
921.765,-33.32937
921.941,-7.67101
922.117,-12.27288
922.292,-28.26314
922.468,23.98765
922.644,71.98003
922.819,30.3541
922.995,34.07907
923.171,61.53518
923.347,41.80685
923.522,19.83681
923.698,58.3482
923.873,29.87745
924.049,-61.76387
924.225,9.29017
924.4,46.84989
924.576,-42.55568
924.751,-53.85935
924.927,-11.80375
925.103,-71.70874
925.278,-33.34768
925.454,-29.22472
925.629,41.843
925.805,24.87005
925.98,38.10227
926.155,56.11092
926.331,38.21624
926.506,36.7992
926.682,-70.48879
926.857,52.88838
927.033,15.25991
927.208,-25.97362
927.383,-55.25431
927.559,-15.02402
927.734,108.35498
927.909,-12.70481
928.085,0.1147
928.26,-4.47234
928.435,7.90222
928.61,27.64332
928.786,-39.34797
928.961,40.54211
929.136,6.53939
929.311,22.1014
929.487,8.83147
929.662,44.66641
929.837,-26.47083
930.012,-29.68105
930.187,67.10322
930.362,-5.3894
930.538,-48.91137
930.713,6.07861
930.888,-24.144
931.063,53.39345
931.238,34.01204
931.413,-0.3429
931.588,33.17744
931.763,6.07001
931.938,80.42893
932.113,66.2549
932.288,4.69431
932.463,19.32381
932.638,-125.74761
932.813,38.67498
932.988,-46.56402
933.163,15.23229
933.338,13.86698
933.512,-38.38422
933.687,-41.17173
933.862,-3.09251
934.037,74.01198
934.212,-5.39324
934.387,-16.83965
934.562,20.33074
934.736,104.68414
934.911,-10.8774
935.086,38.12905
