wavelength_nm,intensity,source_count
408.141,85.85878,2
408.356,125.67647,2
408.571,125.70921,2
408.786,94.23617,2
409.001,152.700405,2
409.216,163.023575,2
409.431,156.171115,2
409.646,119.58838,2
409.861,128.562215,2
410.076,148.80458499999997,2
410.291,179.206275,2
410.506,146.711445,2
410.721,142.82308,2
410.936,174.13965000000002,2
411.15,148.85661,2
411.365,166.657395,2
411.58,207.30031,2
411.795,172.53953,2
412.01,192.56082,2
412.225,169.714445,2
412.439,145.9861,2
412.654,151.01971,2
412.869,163.264345,2
413.084,159.74653999999998,2
413.299,121.263755,2
413.513,171.41688,2
413.728,135.90944,2
413.943,125.63565,2
414.157,184.623375,2
414.372,167.88260000000002,2
414.587,148.62824,2
414.801,202.802305,2
415.016,169.444525,2
415.231,235.78696,2
415.445,187.74966,2
415.66,113.9791,2
415.874,184.93685,2
416.089,124.026175,2
416.304,173.13807,2
416.518,212.28189,2
416.733,194.27882,2
416.947,189.88421,2
417.162,175.54688,2
417.376,155.59967,2
417.59,148.212,2
417.805,183.058885,2
418.019,204.02943,2
418.234,168.44865,2
418.448,225.8362,2
418.663,166.66307999999998,2
418.877,254.511225,2
419.091,173.986075,2
419.306,222.440685,2
419.52,188.067365,2
419.734,214.80687,2
419.949,206.174995,2
420.163,230.398845,2
420.377,196.07718,2
420.591,172.757225,2
420.806,199.337325,2
421.02,198.45426500000002,2
421.234,226.810405,2
421.448,175.59993,2
421.663,178.13500499999998,2
421.877,200.396615,2
422.091,146.94884000000002,2
422.305,167.869845,2
422.519,182.603125,2
422.733,221.932385,2
422.947,223.19311,2
423.161,187.63019500000001,2
423.376,216.864595,2
423.59,208.574255,2
423.804,188.198905,2
424.018,220.29050999999998,2
424.232,234.43172,2
424.446,197.80237,2
424.66,239.18651,2
424.874,196.06459,2
425.088,188.79485,2
425.302,197.971705,2
425.515,251.816395,2
425.729,198.498425,2
425.943,196.997775,2
426.157,204.90078499999998,2
426.371,183.90484,2
426.585,190.91929499999998,2
426.799,229.767435,2
427.013,217.08137,2
