wavelength_nm,intensity
345.386,-4.093389999999999
345.605,1.8415175000000001
345.824,-0.887915
346.044,-15.378194999999998
346.263,-35.37093
346.482,-7.535387500000001
346.701,-90.30422
346.92,30.4965025
347.139,-35.39176
347.358,-26.6304675
347.577,34.6013925
347.796,75.30257999999999
348.015,-6.6121275
348.234,-4.202237500000001
348.453,-23.807737499999998
348.672,-19.87692
348.891,36.935575
349.11,62.628280000000004
349.329,-6.2930975
349.548,19.652987500000002
349.767,-1.170375
349.986,-10.3072425
350.205,-44.6774525
350.424,-24.927177500000003
350.643,-48.4241575
350.862,-19.813477499999998
351.08,-32.85431
351.299,-28.2318475
351.518,-19.0356875
351.737,-80.544795
351.956,-62.1965525
352.174,-39.3518425
352.393,-60.630874999999996
352.612,-73.62261000000001
352.831,-75.0643625
353.049,-100.1080975
353.268,-59.727635
353.487,-65.905
353.705,-15.3101725
353.924,-133.02633
354.143,-35.5182725
354.361,-71.617885
354.58,28.358014999999998
354.798,17.40297
355.017,-29.3570275
355.236,25.2447375
355.454,-55.4135
355.673,72.67262000000001
355.891,-6.3622625
356.11,28.370435
356.328,-75.480705
356.547,-29.584885
356.765,-20.673699999999997
356.984,-21.2378475
357.202,7.0537225
357.42,34.06976
357.639,74.4026875
357.857,3.27366
358.076,-81.0981875
358.294,-54.910289999999996
358.512,-74.22089
358.731,42.79255
358.949,-66.403075
359.167,-16.582695
359.386,32.9465525
359.604,-53.3141425
359.822,-40.1557075
360.04,18.439155
360.259,12.074295000000001
360.477,50.32065250000001
360.695,-3.5540350000000003
360.913,28.898387500000002
361.131,-85.784515
361.35,-51.910767500000006
361.568,10.018717500000001
361.786,-32.3417525
362.004,-46.034005
362.222,4.13077
362.44,66.3394275
362.658,-2.5076375
362.876,-8.54643
363.094,-14.3428425
363.312,-13.937014999999999
363.53,-43.7851775
363.749,-38.887114999999994
363.967,8.91136
364.184,-14.344472499999998
364.402,57.571889999999996
364.62,-44.61557500000001
364.838,-15.216617500000002
365.056,-8.7189625
365.274,10.938722499999999
365.492,-1.6662549999999992
365.71,38.3601075
365.928,-7.9219325000000005
366.146,-3.0127749999999995
366.364,-28.836695
366.581,-27.4985925
366.799,-34.910285
367.017,-16.1913125
367.235,-47.7209375
367.453,13.535345
367.67,-14.726700000000001
367.888,4.211760000000002
368.106,-96.65528749999999
368.323,-24.86983
368.541,-84.825965
368.759,85.959655
368.977,8.0731925
369.194,-74.81514999999999
369.412,26.394520000000004
369.629,8.520589999999999
369.847,-37.9405675
370.065,-8.5744075
370.282,-87.35091
370.5,61.23299250000001
370.717,5.699205000000001
370.935,18.083915
371.152,-85.42736
371.37,-27.742399999999996
371.588,-54.87625250000001
371.805,115.0354875
372.022,-27.244925000000002
372.24,-1.6884525000000004
372.457,30.2434575
372.675,-33.55814
372.892,-38.7591925
373.11,24.84477
373.327,-25.48618
373.544,-24.2189075
373.762,-12.72232
373.979,21.829504999999997
374.196,-47.5467125
374.414,7.8177475
374.631,-0.587475
374.848,-21.1105775
375.066,-32.55127
375.283,-29.8413775
375.5,-28.440917499999998
375.717,-13.1595075
375.935,-70.86818500000001
376.152,-7.8920925
376.369,1.1786950000000003
376.586,-38.867982500000004
376.803,-21.197985
377.02,-39.252625
377.238,-35.0850575
377.455,57.9098525
377.672,20.333569999999998
377.889,27.35591
378.106,-115.2522625
378.323,-41.2540225
378.54,-24.335302499999997
378.757,-41.836535
378.974,-18.624805000000002
379.191,-76.5883525
379.408,-28.890932499999998
379.625,-76.00977
379.842,-23.1380275
380.059,0.4231825
380.276,-61.7876275
380.493,-57.401477500000006
380.71,-74.821905
380.927,-29.971625
381.143,-72.86421
381.36,12.928692499999999
381.577,-41.3387575
381.794,36.12014
382.011,-46.35180750000001
382.228,-8.9746175
382.444,-56.2312125
382.661,9.4888625
382.878,-7.47856
383.095,15.841474999999999
383.311,-39.6257925
383.528,-22.8323875
383.745,-34.273822499999994
383.962,86.7680475
384.178,32.955462499999996
384.395,-114.28529499999999
384.612,-1.0040174999999998
384.828,-60.6744325
385.045,-15.045917500000002
385.261,43.598865
385.478,8.265709999999999
385.695,6.550297499999999
385.911,-54.58314
386.128,-44.201185
386.344,-26.5411675
386.561,79.0407575
386.777,-38.9302925
386.994,50.8291025
387.21,-8.7858675
387.427,-30.6851375
387.643,-37.283185
387.86,43.8911
388.076,92.4217425
388.292,65.2295325
388.509,-50.748042500000004
388.725,-13.186197499999999
388.942,-49.9592525
389.158,-31.0833175
389.374,-74.213955
389.591,-1.8232800000000005
389.807,26.573435
390.023,0.5025400000000007
390.239,-30.083957499999997
390.456,29.456457500000003
390.672,-49.393254999999996
390.888,37.820955
391.104,-0.10219500000000048
391.321,72.59907
391.537,19.0239625
391.753,-4.8479075
391.969,-15.151247499999998
392.185,40.6628975
392.401,-15.0922425
392.618,43.4911625
392.834,18.41943
393.05,49.51948
393.266,28.694735
393.482,6.026402500000001
393.698,-77.91156000000001
393.914,7.041414999999999
394.13,-85.3528375
394.346,-72.9855675
394.562,-25.4871775
394.778,42.476850000000006
394.994,-11.51741
395.21,-71.30091250000001
395.426,8.7507675
395.642,1.3524824999999998
395.858,28.9088625
396.073,-32.5891975
396.289,-63.742357500000004
396.505,-20.6628625
396.721,10.34178
396.937,1.4435524999999996
397.153,-11.345355
397.369,1.388325
397.584,-28.471140000000002
397.8,-7.2610925
398.016,-62.46213
398.232,-14.16701
398.447,-7.91585
398.663,61.282905
398.879,20.19486
399.094,-25.6673075
399.31,12.128195
399.526,-33.93649
399.741,-23.2419675
399.957,14.743839999999999
400.173,-41.53789499999999
400.388,4.63176
400.604,-5.059497500000001
400.82,73.90378999999999
401.035,72.2398175
401.251,55.3937275
401.466,56.01626
401.682,22.613142500000002
401.897,44.401917499999996
402.113,44.511129999999994
402.328,16.23084
402.544,42.418105000000004
402.759,60.5279875
402.974,22.74561
403.19,5.91497
403.405,-82.55932
403.621,77.2976025
403.836,37.0812675
404.051,-14.40192
404.267,6.4742875
404.482,58.380905
404.697,8.867410000000001
404.913,-0.6526949999999996
405.128,-24.317124999999997
405.343,84.221265
405.559,22.191015
405.774,-22.9901975
405.989,23.2241675
406.204,-53.8270325
406.42,-6.6029075
406.635,41.0294775
406.85,89.52462750000001
407.065,-22.97744
407.28,45.062830000000005
407.495,15.165885
407.71,-3.1490700000000005
407.926,44.15244
408.141,35.384260000000005
408.356,-17.5054375
408.571,13.2061475
408.786,63.6792475
409.001,62.810959999999994
409.216,-36.297650000000004
409.431,127.90496250000001
409.646,16.513602499999998
409.861,13.832705
410.076,100.471755
410.291,81.276245
410.506,104.12601
410.721,85.86077750000001
410.936,50.4771
411.15,56.19399
411.365,112.28372750000001
411.58,157.6164025
411.795,90.89706999999999
412.01,130.853995
412.225,76.1088275
412.439,57.973780000000005
412.654,88.470505
412.869,130.6104125
413.084,113.1525275
413.299,111.424085
413.513,131.4731875
413.728,123.24293
413.943,195.85897999999997
414.157,166.327935
414.372,117.1227025
414.587,113.1438375
414.801,184.1987075
415.016,175.237515
415.231,124.5955275
415.445,169.64121
415.66,154.8216225
415.874,152.542955
416.089,130.10763500000002
416.304,172.691125
416.518,150.2244675
416.733,165.6437525
416.947,203.61359750000003
417.162,217.33430499999997
417.376,167.583545
417.59,301.59163
417.805,232.036575
418.019,190.9184425
418.234,211.34382250000002
418.448,223.456675
418.663,269.1496525
418.877,208.35293499999997
419.091,282.2119225
419.306,234.3730075
419.52,200.289
419.734,311.62121
419.949,249.3157625
420.163,254.58205000000004
420.377,249.1193775
420.591,315.25658
420.806,344.39998749999995
421.02,351.652905
421.234,251.556905
421.448,330.59725749999996
421.663,307.5940975
421.877,182.98195249999998
422.091,278.8663075
422.305,335.27841
422.519,311.4349475
422.733,364.98504499999996
422.947,245.873875
423.161,286.69911
423.376,279.0471275
423.59,317.312475
423.804,322.085395
424.018,393.181105
424.232,323.89648500000004
424.446,365.89281
424.66,406.2513175
424.874,362.160615
425.088,329.79196
425.302,459.7130025
425.515,396.82234750000003
425.729,357.655815
425.943,317.65518
426.157,394.98639499999996
426.371,437.57835750000004
426.585,401.04512
426.799,365.8223975
427.013,479.31936999999994
427.226,392.202675
427.44,412.2985725
427.654,408.922565
427.868,408.998375
428.081,495.74184249999996
428.295,439.8523975
428.509,424.28046
428.723,471.217505
428.936,383.9849925
429.15,399.8866625
429.364,436.8823925
429.577,370.29826
429.791,330.51036999999997
430.005,470.720655
430.218,363.0052325
430.432,346.448635
430.645,415.66839999999996
430.859,428.18987000000004
431.073,419.86307999999997
431.286,429.262555
431.5,470.29893
431.713,414.0176275
431.927,420.16263
432.14,459.13981
432.354,393.28778750000004
432.567,464.9996125
432.781,464.83492
432.994,484.35558000000003
433.207,356.187095
433.421,508.1467675
433.634,492.07345250000003
433.848,541.15308
434.061,453.40576749999997
434.274,421.69453
434.488,417.153555
434.701,423.3676575
434.914,487.2237125
435.127,545.46811
435.341,493.6592475
435.554,474.1157475
435.767,571.3708375
435.98,586.028245
436.194,450.18156999999997
436.407,502.8669875
436.62,615.9305025
436.833,635.5023275
437.046,686.505685
437.259,541.527075
437.473,626.369365
437.686,640.170645
437.899,605.8451775000001
438.112,680.157975
438.325,617.877595
438.538,664.824565
438.751,752.3885925000001
438.964,680.3940474999999
439.177,701.3905275
439.39,772.4458900000001
439.603,834.6054725000001
439.816,800.5244875000001
440.029,867.9491324999999
440.242,1001.78289
440.455,1077.8347875
440.668,1005.5682750000001
440.881,834.5399375000001
441.094,925.72934
441.306,968.2805475
441.519,1124.4539825
441.732,1060.9966
441.945,1235.03383
442.158,1077.2560275
442.37,1060.9068125000001
442.583,1133.5644225
442.796,1218.0161225
443.009,1241.30286
443.222,1193.7947425
443.434,1151.0148475
443.647,1384.067615
443.86,1362.4743225000002
444.072,1529.6320974999999
444.285,1299.25622
444.498,1510.7546625
444.71,1317.152965
444.923,1417.6126075
445.136,1347.6921275
445.348,1331.28412
445.561,1385.6909875
445.773,1466.54852
445.986,1202.746435
446.198,1538.0415525
446.411,1474.9197925
446.623,1578.456475
446.836,1533.620775
447.048,1629.057125
447.261,1731.9088525
447.473,1839.047245
447.686,1551.0658549999998
447.898,1691.8353849999999
448.11,1804.4870050000002
448.323,1914.2078725000003
448.535,1724.6869025
448.748,1738.5367375
448.96,1670.70709
449.172,1867.7700575
449.385,1597.5211575
449.597,1906.7876099999999
449.809,1762.0681075
450.021,1963.6812725
450.234,1860.7524975
450.446,1839.673255
450.658,1791.3148800000001
450.87,1904.1502
451.083,1875.0164799999998
451.295,2081.1449525
451.507,1921.2610475000001
451.719,1932.3564075
451.931,2013.7612924999999
452.143,2137.39634
452.356,1997.4292775
452.568,2057.762225
452.78,2020.2383575
452.992,2179.2693075
453.204,2060.2432925
453.416,2188.603835
453.628,2021.7754975
453.84,2171.9755425000003
454.052,2054.5693650000003
454.264,2305.5924075000003
454.476,2117.16455
454.688,2394.13208
454.9,2282.9289375
455.112,2233.568515
455.324,2201.775755
455.536,2379.9488874999997
455.747,2308.51395
455.959,2399.574115
456.171,2298.5554475
456.383,2308.6464675
456.595,2219.591295
456.807,2345.331575
457.018,2295.1568975
457.23,2391.74211
457.442,2204.180825
457.654,2356.3607075
457.865,2301.0702575
458.077,2360.5301200000004
458.289,2245.730925
458.501,2431.72827
458.712,2504.70076
458.924,2667.7631475
459.136,2376.50274
459.347,2445.45365
459.559,2405.7933224999997
459.77,2632.9460225000003
459.982,2623.0935475
460.194,2599.869815
460.405,2456.4839150000003
460.617,2613.803875
460.828,2586.3499325
461.04,2755.8882625
461.251,2592.69546
461.463,2814.4306100000003
461.674,2774.2872625
461.886,2820.2574825
462.097,2632.20797
462.309,2830.255475
462.52,2598.8528525
462.731,2979.1805125
462.943,2646.8103225
463.154,2820.8341575
463.366,2714.0957675000004
463.577,2906.5098325
463.788,3024.3313575
464.0,3070.15676
464.211,3036.5214075
464.422,3342.30608
464.634,3244.6936525
464.845,3255.80214
465.056,3261.444075
465.267,3351.2287349999997
465.478,3078.0988625
465.69,3388.595865
465.901,3210.7086525000004
466.112,3485.4493350000002
466.323,3349.7642275
466.534,3504.3175725
466.745,3476.2309999999998
466.957,3553.72407
467.168,3497.7356025
467.379,3520.1866725
467.59,3386.1510375
467.801,3471.248095
468.012,3475.0058850000005
468.223,3618.4853974999996
468.434,3488.8459074999996
468.645,3820.41616
468.856,3803.5543275
469.067,3773.554025
469.278,3682.5995875
469.489,3849.16129
469.7,3748.021595
469.911,3820.8047825
470.122,3968.7529875
470.333,4246.388975
470.543,3815.3194350000003
470.754,4090.2764375
470.965,4047.4822025000003
471.176,4204.837915
471.387,4198.798972500001
471.598,4253.1817599999995
471.808,4040.3949975
472.019,4264.50788
472.23,4211.321145
472.441,4269.7827375
472.651,4230.8343475
472.862,4364.8821075
473.073,4426.672
473.283,4384.1296775
473.494,4335.2125925
473.705,4444.32814
473.915,4532.464205
474.126,4728.2593075
474.337,4608.8794975
474.547,4818.1924575
474.758,4743.3902275
474.968,4999.1362875
475.179,4853.549745
475.389,4935.86019
475.6,4969.6494025
475.81,5091.3043275
476.021,5149.752210000001
476.231,5322.4086
476.442,5176.69891
476.652,5295.680842500001
476.863,5191.0427325
477.073,5338.26174
477.284,5330.18387
477.494,5528.117499999999
477.704,5523.591469999999
477.915,5864.8702275
478.125,5587.0084725
478.335,5809.102155
478.546,5872.4168625
478.756,5941.02674
478.966,5993.795335
479.177,6099.274192500001
479.387,6125.3798449999995
479.597,6331.7909925
479.807,6192.7320975
480.018,6280.668629999999
480.228,6257.563555
480.438,6440.0814175
480.648,6523.058245
480.858,6743.1441374999995
481.068,6496.5602175
481.279,6803.8576675
481.489,6999.6252925
481.699,7001.1854325
481.909,6884.55439
482.119,7398.27692
482.329,7382.85874
482.539,7494.445127499999
482.749,7269.54971
482.959,7574.209865000001
483.169,7578.1585
483.379,7768.659744999999
483.589,7810.5745275
483.799,7790.393745
484.009,7797.8624475
484.219,7965.2137725
484.429,8050.199294999999
484.639,8013.5770625000005
484.849,8058.4818725000005
485.059,8340.4871925
485.268,8358.2381275
485.478,8473.4261575
485.688,8234.0320025
485.898,8502.635745
486.108,8468.773304999999
486.317,8749.7646975
486.527,8641.16923
486.737,8958.9759375
486.947,8818.37168
487.156,9057.597085
487.366,8836.943075
487.576,8898.94599
487.785,8864.6717525
487.995,8947.3639525
488.205,8975.40616
488.414,9117.4957525
488.624,9068.3406125
488.834,9097.877919999999
489.043,9048.32154
489.253,9105.425255
489.462,9169.796105
489.672,9369.82851
489.882,9421.850822499999
490.091,9580.80928
490.301,9321.9646575
490.51,9621.680077500001
490.72,9546.8630775
490.929,9711.6736225
491.138,9677.8220675
491.348,9691.04251
491.557,9650.9968275
491.767,9867.876147500001
491.976,9760.138885
492.185,9821.685715
492.395,9859.393352500001
492.604,9970.0202375
492.813,9793.0905275
493.023,10198.00617
493.232,10023.2138725
493.441,10018.22496
493.651,10112.613175
493.86,10135.499510000001
494.069,10207.4598
494.278,10281.6821225
494.488,10315.1582125
494.697,10442.9831525
494.906,10297.1860975
495.115,10635.685405
495.324,10385.72598
495.533,10783.5360975
495.743,10677.9270725
495.952,10919.8461575
496.161,10910.907765
496.37,11008.1531625
496.579,10979.678207500001
496.788,11267.8643075
496.997,11174.940297500001
497.206,11244.434427499998
497.415,11121.4726
