wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit,wavelength_calibrated_nm
356.328,27.037804,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,50,nm,absorbance,352.07117409982396
356.547,29.099104,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,51,nm,absorbance,352.2885508752702
356.765,30.376007999999995,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,52,nm,absorbance,352.50493506270055
356.984,30.851785,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,53,nm,absorbance,352.7223118381467
357.202,28.644166,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,54,nm,absorbance,352.9386960255771
357.42,26.770266000000003,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,55,nm,absorbance,353.1550802130075
357.639,23.780553000000005,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,56,nm,absorbance,353.3724569884537
357.857,25.725569,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,57,nm,absorbance,353.5888411758841
358.076,24.957553,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,58,nm,absorbance,353.80621795133027
358.294,28.618266,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,59,nm,absorbance,354.02260213876065
358.512,30.502874,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,60,nm,absorbance,354.2389863261911
358.731,29.880026,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,61,nm,absorbance,354.4563631016372
358.949,27.014092,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,62,nm,absorbance,354.6727472890676
359.167,22.242758,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,63,nm,absorbance,354.889131476498
359.386,23.934703000000003,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,64,nm,absorbance,355.1065082519442
359.604,20.789033000000003,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,65,nm,absorbance,355.3228924393746
359.822,26.308551,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,66,nm,absorbance,355.539276626805
360.04,25.179763,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,67,nm,absorbance,355.75566081423545
360.259,27.145574,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,68,nm,absorbance,355.97303758968155
360.477,25.320063,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,69,nm,absorbance,356.18942177711193
360.695,23.37078,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,70,nm,absorbance,356.40580596454237
360.913,28.390869,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,71,nm,absorbance,356.6221901519728
361.131,27.939561000000005,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,72,nm,absorbance,356.8385743394032
361.35,27.515099,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,73,nm,absorbance,357.0559511148494
361.568,25.344141,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,74,nm,absorbance,357.27233530227977
361.786,23.744817,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,75,nm,absorbance,357.48871948971015
362.004,31.163061,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,76,nm,absorbance,357.7051036771406
362.222,34.043294,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,77,nm,absorbance,357.92148786457096
362.44,36.368195,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,78,nm,absorbance,358.1378720520014
362.658,35.02419400000001,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,79,nm,absorbance,358.35425623943183
362.876,33.285042999999995,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,80,nm,absorbance,358.5706404268622
363.094,40.116319,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,81,nm,absorbance,358.78702461429265
363.312,49.587569,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,82,nm,absorbance,359.0034088017231
363.53,57.64312600000001,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,83,nm,absorbance,359.21979298915346
363.749,63.977589,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,84,nm,absorbance,359.4371697645996
363.967,72.264058,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,85,nm,absorbance,359.65355395203
364.184,81.35968000000001,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,86,nm,absorbance,359.8689455514447
364.402,98.868708,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,87,nm,absorbance,360.0853297388751
364.62,113.76058300000004,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,88,nm,absorbance,360.3017139263055
