wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit,wavelength_calibrated_nm
357.202,39.09459499999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,54,nm,absorbance,352.9386960255771
357.42,39.092612,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,55,nm,absorbance,353.1550802130075
357.639,39.800557,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,56,nm,absorbance,353.3724569884537
357.857,42.39406,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,57,nm,absorbance,353.5888411758841
358.076,43.651808,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,58,nm,absorbance,353.80621795133027
358.294,50.364092,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,59,nm,absorbance,354.02260213876065
358.512,53.668000000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,60,nm,absorbance,354.2389863261911
358.731,55.44336599999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,61,nm,absorbance,354.4563631016372
358.949,51.969214,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,62,nm,absorbance,354.6727472890676
359.167,49.35470099999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,63,nm,absorbance,354.889131476498
359.386,49.849767,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,64,nm,absorbance,355.1065082519442
359.604,47.707736,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,65,nm,absorbance,355.3228924393746
359.822,53.030330000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,66,nm,absorbance,355.539276626805
360.04,53.89504999999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,67,nm,absorbance,355.75566081423545
360.259,55.48196,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,68,nm,absorbance,355.97303758968155
360.477,51.958017,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,69,nm,absorbance,356.18942177711193
360.695,50.216652,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,70,nm,absorbance,356.40580596454237
360.913,55.451874,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,71,nm,absorbance,356.6221901519728
361.131,55.75792299999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,72,nm,absorbance,356.8385743394032
361.35,53.649271,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,73,nm,absorbance,357.0559511148494
361.568,49.148479,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,74,nm,absorbance,357.27233530227977
361.786,47.722574,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,75,nm,absorbance,357.48871948971015
362.004,51.78928900000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,76,nm,absorbance,357.7051036771406
362.222,53.65832,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,77,nm,absorbance,357.92148786457096
362.44,53.597903,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,78,nm,absorbance,358.1378720520014
362.658,53.159631000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,79,nm,absorbance,358.35425623943183
362.876,49.98625299999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,80,nm,absorbance,358.5706404268622
363.094,53.628719,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,81,nm,absorbance,358.78702461429265
363.312,55.563347,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,82,nm,absorbance,359.0034088017231
363.53,56.482512,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,83,nm,absorbance,359.21979298915346
363.749,52.64728,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,84,nm,absorbance,359.4371697645996
363.967,49.986436000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,85,nm,absorbance,359.65355395203
364.184,47.514427,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,86,nm,absorbance,359.8689455514447
364.402,51.240213,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,87,nm,absorbance,360.0853297388751
364.62,50.687867,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,88,nm,absorbance,360.3017139263055
