CENTRALWAVELNG,BANDWIDTH
0.53146,
0.53912,
0.54548,
0.55042,
0.55376,
0.55717,
0.56066,
0.5642,
0.5678,
0.57147,
0.57522,
0.57904,
0.58292,
0.58688,
0.59093,
0.59506,
0.59926,
0.60355,
0.60792,
0.61239,
0.61696,
0.62162,
0.62639,
0.63125,
0.63622,
0.6413,
0.64649,
0.6518,
0.65722,
0.66278,
0.66847,
0.67429,
0.68025,
0.68634,
0.69258,
0.69899,
0.70554,
0.71225,
0.71914,
0.7262,
0.74086,
0.7643,
0.78965,
0.81709,
0.84681,
0.87899,
0.91383,
0.95149,
0.99207,
1.03564,
1.08217,
1.13153,
1.18353,
1.23787,
1.29416,
1.35202,
1.41101,
1.47073,
1.5208,
1.56091,
1.60098,
1.64094,
1.68073,
1.72029,
1.75957,
1.79855,
1.8372,
1.87549,
1.9134,
1.95093,
1.98806,
2.02479,
2.06111,
2.09703,
2.13255,
2.16766,
2.20238,
2.23671,
2.27065,
2.30422,
2.3374,
2.37023,
2.40269,
2.4348,
2.46656,
2.49799,
2.52909,
2.55987,
2.59033,
2.62048,
2.65033,
2.67989,
2.70916,
2.73815,
2.76686,
2.7953,
2.82349,
2.85141,
2.87909,
2.90652,
2.93371,
2.96066,
2.98739,
3.01389,
3.04017,
3.06624,
3.09209,
3.11774,
3.14319,
3.16844,
3.19349,
3.21836,
3.24304,
3.26753,
3.29185,
3.31599,
3.33996,
3.36376,
3.38739,
3.41086,
3.43417,
3.45732,
3.48032,
3.50317,
3.52587,
3.54842,
3.57083,
3.5931,
3.61523,
3.63722,
3.65908,
3.6808,
3.7024,
3.72386,
3.7452,
3.76642,
3.78752,
3.80849,
3.82935,
3.85009,
3.87071,
3.89123,
3.91163,
3.93192,
3.9521,
3.97218,
3.99215,
4.01202,
4.03178,
4.05145,
4.07101,
4.09048,
4.10985,
4.12913,
4.14831,
4.1674,
4.1864,
4.2053,
4.22412,
4.24285,
4.26149,
4.28005,
4.29852,
4.3169,
4.33521,
4.35343,
4.37157,
4.38963,
4.40761,
4.42552,
4.44335,
4.4611,
4.47877,
4.49637,
4.5139,
4.53136,
4.54874,
4.56605,
4.58759,
4.6133,
4.63885,
4.66425,
4.6895,
4.71461,
4.73957,
4.76438,
4.78906,
4.8136,
4.83801,
4.86228,
4.88642,
4.91043,
4.93431,
4.95806,
4.98169,
5.0052,
5.03247,
5.06344,
5.0942,
5.12476,
5.15511,
5.18527,
5.21524,
5.24501,
5.2746,
5.30766,
5.34413,
