Data from Sun spf650_Subt2__1__10-02-50-593.txt Node

Date: Tue Sep 23 10:02:50 EDT 2025
User: brett
Spectrometer: USB4F03499
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
0	-118.906
0.225	-118.906
0.449	-118.906
0.674	-104.78846
0.898	-26.31118
1.123	88.17686
1.347	8.20543
1.572	-21.60642
1.796	70.1954
2.021	47.16868
2.245	-106.33102
2.469	-7.83578
2.694	-65.07109
2.918	-44.56543
3.143	-33.10116
3.367	21.9482
3.591	42.60558
3.815	338.66985
4.04	12551.55078
4.264	17212.92852
4.488	16934.3439
4.712	17005.31335
4.936	17031.78485
5.161	17016.67239
5.385	16882.11867
5.609	17116.80255
5.833	16830.07752
6.057	16939.10322
6.281	17163.67804
6.505	17226.45096
6.729	16955.17549
6.953	17157.68761
7.177	17426.55813
7.401	16737.66478
7.625	17219.54343
7.849	17155.67477
8.073	17703.36652
8.297	17217.33743
8.521	17281.1718
8.744	17219.41834
8.968	17457.497
9.192	17532.23129
9.416	17514.66945
9.64	17647.12941
9.863	17630.64149
10.087	17751.49709
10.311	17416.43954
10.535	17579.78669
10.758	17587.8052
10.982	17259.46282
11.205	17465.20699
11.429	17518.3964
11.653	17855.70472
11.876	17677.84294
12.1	17901.03001
12.323	17836.36427
12.547	17516.465
12.77	17869.91532
12.994	17589.20256
13.217	18326.22073
13.441	17922.80703
13.664	17880.05533
13.887	18146.45755
14.111	18019.01585
14.334	18224.17014
14.557	18291.83386
14.781	18289.74236
15.004	18219.93043
15.227	18155.31749
15.451	18292.35927
15.674	18124.31844
15.897	18366.46346
16.12	18172.9215
16.343	18331.96023
16.567	18583.14806
16.79	18701.37561
17.013	18710.22416
17.236	18700.05798
17.459	18778.88864
17.682	18745.69076
17.905	19091.52702
18.128	18976.29052
18.351	18970.49344
18.574	18809.75759
18.797	19416.2948
19.02	19272.24546
19.243	19728.45305
19.466	19183.58746
19.689	19831.44862
19.911	20061.10385
20.134	19842.74195
20.357	19862.27974
20.58	19746.00648
20.803	20390.74143
21.025	20163.77134
21.248	20115.56884
21.471	20693.94117
21.694	20553.20714
21.916	20698.86082
22.139	21267.15513
22.362	21234.08539
22.584	21163.69727
22.807	21451.87126
23.029	21879.5109
23.252	22043.0046
23.475	22712.1682
23.697	22677.52167
23.92	23090.73536
24.142	22912.60477
24.365	23666.22649
24.587	23689.12859
24.809	24317.736
25.032	24647.42905
25.254	24844.69009
25.477	25503.57462
25.699	25956.83438
25.921	26273.66363
26.144	26800.74992
26.366	27235.60815
26.588	27438.94381
26.81	28218.24937
27.033	28981.31971
27.255	29534.28054
27.477	30255.08283
27.699	31424.46414
27.921	31757.07084
28.144	32549.13495
28.366	33433.51925
28.588	34626.16077
28.81	35500.24752
29.032	37032.56238
29.254	37896.12901
29.476	38747.89185
29.698	39547.01092
29.92	41332.40234
30.142	43237.38978
30.364	43396.82321
30.586	45474.24534
30.808	46770.58018
31.029	48612.99784
31.251	49259.71773
31.473	50860.36256
31.695	51968.75044
31.917	53280.7734
32.139	54113.48904
32.36	56281.32788
32.582	57783.94182
32.804	57932.1562
33.026	60438.79502
33.247	60932.02564
33.469	62759.89925
33.691	63546.23965
33.912	64832.73425
34.134	64749.98811
34.355	65179.43566
34.577	65595.82539
34.798	65517.9276
35.02	65549.97802
35.242	65570.60041
35.463	65644.04326
35.684	65559.14172
35.906	65683.13601
36.127	65584.35678
36.349	65492.76962
36.57	65579.7706
36.792	65591.2374
37.013	65591.2374
37.234	65554.55951
37.456	65527.08129
37.677	65284.40718
37.898	64369.74513
38.119	62474.86118
38.341	61809.70152
38.562	60702.92491
38.783	59012.39608
39.004	56562.72784
39.225	55521.60651
39.447	54789.5626
39.668	53742.5513
39.889	51498.72478
40.11	50233.47438
40.331	48862.58503
40.552	47181.8625
40.773	45460.8664
40.994	43842.99134
41.215	42076.80526
41.436	40141.294
41.657	38036.64788
41.878	36579.22672
42.099	35844.9827
42.32	34193.21756
42.54	33154.67027
42.761	31966.65281
42.982	31056.8496
43.203	30480.61944
43.424	29373.03486
43.645	28630.77201
43.865	28685.79268
44.086	28151.5066
44.307	27343.34764
44.527	27922.1207
44.748	27245.26594
44.969	26973.1481
45.189	26925.5243
45.41	26668.215
45.631	26747.68853
45.851	26569.14719
46.072	26039.85938
46.292	26258.48529
46.513	26072.236
46.733	26263.91326
46.954	26167.71688
47.174	26301.03402
47.395	26248.11849
47.615	26327.18575
47.836	26124.71311
48.056	26106.12793
48.276	25710.07532
48.497	25820.89013
48.717	25750.08751
48.937	25924.88313
49.158	25956.59733
49.378	25968.5642
49.598	26222.46618
49.818	26253.36782
50.038	25919.71844
50.259	25844.05638
50.479	26007.12133
50.699	25717.96817
50.919	26049.53577
51.139	26059.72507
51.359	25979.24947
51.579	26105.58328
51.799	26433.37221
52.02	25987.6549
52.24	26513.35044
52.46	26336.5769
52.68	26509.53848
52.899	26053.10578
53.119	25994.78146
53.339	26965.2777
53.559	26621.34424
53.779	26329.30657
53.999	26887.88755
54.219	26717.93207
54.439	27211.14891
54.658	26954.1689
54.878	27100.02725
55.098	27367.30583
55.318	27460.33374
55.538	27606.14903
55.757	27601.48162
55.977	27164.48297
56.197	27678.54829
56.416	28000.57352
56.636	28204.23
56.855	28219.00953
57.075	27844.68938
57.295	28518.03124
57.514	28753.13976
