cm-1,A_sample_norm,A_NIST_norm
3549.0,0.5409554369084479,0.5649176966692114
3548.0,0.5586222797718814,0.5649222182359025
3547.0,0.5737243351574258,0.5649222182359025
3546.0,0.5779291730360184,0.5649222182359025
3545.0,0.5739720336860663,0.5695223335582565
3544.0,0.567266770595588,0.5718305333923213
3543.0,0.5591891057431208,0.572371673228432
3542.0,0.5552315801064299,0.572371673228432
3541.0,0.5566046417543032,0.573491931687709
3540.0,0.5647644637212005,0.5785791042608847
3539.0,0.5717180759044347,0.5855330057560891
3538.0,0.5813450410949041,0.5885252537824278
3537.0,0.5868494256550347,0.5906325109788031
3536.0,0.5867654043777623,0.5952357829002112
3535.0,0.581261613154348,0.5972114134182341
3534.0,0.582637338498909,0.5973299210796459
3533.0,0.5949406488306994,0.5973299210796459
