cm-1,A_sample_norm,A_NIST_norm
3650.0,0.04602799834873311,0.005115397266408847
3649.0,0.05524905413435257,0.005041515030092571
3648.0,0.06447384276321652,0.005041515030092571
3647.0,0.06911601840672242,0.005041515030092571
3646.0,0.07142349993360378,0.005041515030092571
3645.0,0.07142349993360378,0.005329942037744576
3644.0,0.07142349993360378,0.005760741986494267
3643.0,0.071452119895227,0.007355983876030825
3642.0,0.07376006883113756,0.009023559341372092
3641.0,0.07606825154258527,0.010936150292503739
3640.0,0.08068531848154348,0.014031585530998479
3639.0,0.0853033210911766,0.017656672877957778
3638.0,0.09223208021796829,0.021182041172795416
3637.0,0.09913151891041709,0.024466052954001043
3636.0,0.10144204198456337,0.030084197479517745
3635.0,0.10603166668123302,0.036637469530155675
3634.0,0.11296534505490513,0.04647791780486046
3633.0,0.12452616606247699,0.058137692223863356
3632.0,0.13840689773996204,0.06737328275324254
3631.0,0.14766541845615813,0.07804788455573596
3630.0,0.15229608983955392,0.08280976459936935
3629.0,0.15461177845485258,0.08705687947115212
3628.0,0.15229608983955392,0.09053367668923441
3627.0,0.14307156826726272,0.09423173426402005
3626.0,0.1315001803177768,0.09951376984682542
3625.0,0.12456016692493523,0.10379261656683994
3624.0,0.11758896966227853,0.10814627174831148
3623.0,0.10141038623561133,0.11257739801823956
3622.0,0.07601008246653185,0.11806415628713426
3621.0,0.052943440351914506,0.12072614415061117
3620.0,0.04602799834873311,0.12152314148142074
3619.0,0.05524905413435257,0.12150888383585931
3618.0,0.07370236725879861,0.12114998407135344
3617.0,0.08296441372765391,0.11504786132254727
3616.0,0.08068531848154348,0.10835060376073125
3615.0,0.07376006883113756,0.10130395911110451
3614.0,0.07142349993360378,0.09438611890341615
3613.0,0.07601008246653185,0.08805132339422246
3612.0,0.08065576332303798,0.07785522483203615
3611.0,0.08992225975081057,0.0648130672921888
3610.0,0.10150537261362046,0.0538544938238192
3609.0,0.10847213265358864,0.047969689202670994
3608.0,0.11306384803225229,0.041548989838735804
3607.0,0.11303100709097422,0.03433046587571557
3606.0,0.11068647772971026,0.031249287532278208
3605.0,0.10837501718106861,0.03077197515055482
3604.0,0.10840738248360136,0.03953611263029625
3603.0,0.11075168387834397,0.06145768759091906
3602.0,0.11309669559168513,0.0749662447915981
3601.0,0.11540932905378679,0.08616032503647733
3600.0,0.11540932905378679,0.09187645708884074
3599.0,0.11306384803225229,0.09478833271510878
3598.0,0.11303100709097422,0.09768874723308367
3597.0,0.11303100709097422,0.09933756389686345
3596.0,0.11303100709097422,0.10020733544961521
3595.0,0.11071907751974916,0.1008582563586695
3594.0,0.11071907751974916,0.10188962297724768
3593.0,0.10840738248360136,0.10259630569304648
3592.0,0.10609592193495831,0.10285597746914368
3591.0,0.10378469582625165,0.1028793659537794
3590.0,0.10147370410993,0.10273158034005082
3589.0,0.09688362352582365,0.10103954998013683
3588.0,0.09454213483997383,0.09861982205804436
3587.0,0.09220135499692046,0.09625595464438137
