cm-1,T_ref,A_ref,A_ref_norm
645.795473,0.508,0.29413628771608075,0.1681712747932065
646.795473,0.4979,0.3028578737245405,0.1731725913152466
647.795473,0.446,0.35066514128785814,0.200587246964585
648.795473,0.401,0.39685562737981767,0.22707477354847724
649.795473,0.352,0.45345733652186904,0.2595325241036245
650.468385,0.3031,0.5184140636323777,0.2967813859735092
651.468385,0.303,0.518557371497695,0.2968635646040765
652.468385,0.3608,0.44273347113009587,0.2533830181408345
653.468385,0.355,0.4497716469449059,0.25741899794467854
654.468385,0.349,0.45717457304082015,0.2616641405780281
655.141297,0.345,0.4621809049267259,0.2645349774133824
656.141297,0.342,0.4659738939438649,0.2667100334892995
657.141297,0.343,0.46470587995722945,0.265982902059834
658.141297,0.348,0.45842075605341914,0.2623787532281071
659.141297,0.349,0.45717457304082015,0.2616641405780281
659.814208,0.356,0.44855000202712486,0.25671845644850594
660.814208,0.362,0.4412914294668343,0.252556092076132
661.814208,0.368,0.43415218132648237,0.2484621532392447
662.814208,0.375,0.42596873227228116,0.2437694266041636
663.814208,0.378,0.4225082001627747,0.24178501500774782
664.48712,0.385,0.4145392704914993,0.23721530261951174
665.48712,0.42,0.37675070960209955,0.21554578588976164
666.48712,0.466,0.3316140833099998,0.18966258590699908
667.48712,0.463,0.33441900898204685,0.19127104577807025
668.48712,0.1993,0.7004927012995124,0.40119277376374574
669.160032,0.1341,0.8725712221484011,0.49986968282305966
670.160032,0.0692,1.1598939055432422,0.6646323397785333
671.160032,0.1797,0.7454519228910261,0.42697424258668626
672.160032,0.2737,0.5627252025898763,0.32219121752978713
673.160032,0.2939,0.5318004139273874,0.3044576704056422
673.832944,0.299,0.5243288116755703,0.3001731460368085
674.832944,0.294,0.5316526695878427,0.3043729477180845
675.832944,0.29,0.5376020021010439,0.3077845399404764
676.832944,0.286,0.543633966870957,0.31124351690118834
677.832944,0.281,0.5512936800949201,0.3156359118467793
678.505856,0.28,0.5528419686577808,0.3165237642583487
679.505856,0.28,0.5528419686577808,0.3165237642583487
680.505856,0.281,0.5512936800949201,0.3156359118467793
681.505856,0.29,0.5376020021010439,0.3077845399404764
682.505856,0.299,0.5243288116755703,0.3001731460368085
683.178767,0.306,0.51427857351842,0.29440992566644947
684.178767,0.315,0.5016894462103995,0.2871908017201171
685.178767,0.323,0.4907974776688971,0.28094489848975074
686.178767,0.326,0.48678239993206096,0.27864248759762217
687.178767,0.335,0.47495519296315475,0.2718602801452388
687.851679,0.343,0.46470587995722945,0.265982902059834
688.851679,0.354,0.45099673797421225,0.2581215155830909
689.851679,0.367,0.4353339357479107,0.2491398198823473
690.851679,0.3799,0.42033070644527964,0.24053635045345884
691.851679,0.3949,0.40351286626345584,0.23089230843119374
692.524591,0.411,0.38615817812393083,0.2209404156856691
693.524591,0.429,0.36754270781527576,0.21026553853260124
694.524591,0.445,0.3516399890190684,0.20114626479228814
695.524591,0.462,0.33535802444387447,0.19180951590714243
696.524591,0.479,0.3196644865854368,0.1828101951294153
697.197503,0.495,0.3053948010664313,0.17462736990917513
698.197503,0.51,0.2924298239020636,0.16719271817987622
699.197503,0.5359,0.2709162429563881,0.15485594506000008
700.197503,0.549,0.26042765554990804,0.14884135718137245
701.197503,0.5819,0.23515164280658923,0.13434705075340878
701.870415,0.611,0.21395878975744576,0.1221941962151357
702.870415,0.631,0.19997064075586568,0.11417281562604306
703.870415,0.663,0.17848647159522685,0.10185290843471527
704.870415,0.68,0.16749108729376366,0.09554770234952072
705.870415,0.697,0.1567672219019906,0.08939819638673079
706.543327,0.713,0.14691047014813446,0.08374592908667876
707.543327,0.7389,0.13141433344123435,0.07485980625708823
708.543327,0.752,0.12378215940835775,0.07048320341757187
709.543327,0.761,0.11861534322942717,0.06752033828077629
710.543327,0.7829,0.1062937069352865,0.06045460469554532
711.216238,0.809,0.09205147838772768,0.052287524433252935
712.216238,0.833,0.07935499859321243,0.045006840151006054
713.216238,0.849,0.07109230975604734,0.040268674161734574
714.216238,0.856,0.06752623532284678,0.03822374025128628
715.216238,0.869,0.060980223551333534,0.034469987574355467
