cm-1,A_norm
3456.0,0.0460279983487331
3455.0,0.0460279983487331
3454.0,0.0437491310235402
3453.0,0.0460540451810958
3452.0,0.0460540451810958
3451.0,0.0437749499349859
3450.0,0.0437749499349859
3449.0,0.0437749499349859
3448.0,0.0437749499349859
3447.0,0.0437749499349859
3446.0,0.0460800972536563
3445.0,0.0438007740410267
3444.0,0.0438007740410267
3443.0,0.041495626722358
3442.0,0.0437749499349859
3441.0,0.0460540451810958
3440.0,0.0460540451810958
3439.0,0.0460540451810958
3438.0,0.0460540451810958
3437.0,0.0460540451810958
3436.0,0.0437749499349859
3435.0,0.0460800972536563
3434.0,0.0460800972536563
3433.0,0.0460800972536563
3432.0,0.0460800972536563
3431.0,0.0437749499349859
3430.0,0.0437749499349859
3429.0,0.0437491310235402
3428.0,0.0460279983487331
3427.0,0.0437233173051265
3426.0,0.0437233173051265
3425.0,0.0437233173051265
3424.0,0.0460279983487331
3423.0,0.0483329125062903
3422.0,0.0460540451810958
3421.0,0.0460540451810958
3420.0,0.0437749499349859
3419.0,0.0414700357774289
3418.0,0.0437491310235402
3417.0,0.0437491310235402
3416.0,0.0460279983487331
3415.0,0.0460279983487331
3414.0,0.0460279983487331
3413.0,0.0437491310235402
3412.0,0.0437491310235402
3411.0,0.0437491310235402
3410.0,0.0437491310235402
3409.0,0.0437491310235402
3408.0,0.0414700357774289
3407.0,0.0414700357774289
3406.0,0.0414700357774289
3405.0,0.0414700357774289
3404.0,0.0414700357774289
3403.0,0.0414700357774289
3402.0,0.0437749499349859
3401.0,0.0437749499349859
3400.0,0.0437749499349859
3399.0,0.0460540451810958
3398.0,0.0460540451810958
3397.0,0.0460540451810958
3396.0,0.0460540451810958
3395.0,0.0460540451810958
3394.0,0.0483329125062903
3393.0,0.0460279983487331
3392.0,0.0460279983487331
3391.0,0.0460279983487331
3390.0,0.0437233173051265
3389.0,0.0437233173051265
3388.0,0.0414188693283143
3387.0,0.0414188693283143
3386.0,0.0414188693283143
3385.0,0.0414188693283143
3384.0,0.0414444499799327
3383.0,0.0414444499799327
