wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit
358.949,51.969214,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,62,nm,absorbance
359.167,49.35470099999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,63,nm,absorbance
359.386,49.849767,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,64,nm,absorbance
359.604,47.707736,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,65,nm,absorbance
359.822,53.030330000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,66,nm,absorbance
360.04,53.89504999999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,67,nm,absorbance
360.259,55.481959999999994,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,68,nm,absorbance
360.477,51.958017,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,69,nm,absorbance
360.695,50.216651999999996,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,70,nm,absorbance
360.913,55.451874,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,71,nm,absorbance
361.131,55.75792299999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,72,nm,absorbance
361.35,53.649271,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,73,nm,absorbance
361.568,49.148479,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,74,nm,absorbance
361.786,47.722574,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,75,nm,absorbance
362.004,51.78928900000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,76,nm,absorbance
362.222,53.65832,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,77,nm,absorbance
362.44,53.597902999999995,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,78,nm,absorbance
362.658,53.159631000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,79,nm,absorbance
362.876,49.98625299999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,80,nm,absorbance
363.094,53.628719000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,81,nm,absorbance
363.312,55.563347,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,82,nm,absorbance
363.53,56.482512,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,83,nm,absorbance
363.749,52.64728,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,84,nm,absorbance
363.967,49.986436000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,85,nm,absorbance
364.184,47.514427,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,86,nm,absorbance
364.402,51.240213,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,87,nm,absorbance
364.62,50.687867,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,88,nm,absorbance
364.838,48.927863,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,89,nm,absorbance
365.056,40.08672899999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,90,nm,absorbance
365.274,35.648385,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,91,nm,absorbance
365.492,32.66596199999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,92,nm,absorbance
365.71,31.862747000000002,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,93,nm,absorbance
365.928,31.566983,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,94,nm,absorbance
366.146,31.621483,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,95,nm,absorbance
366.364,31.373050999999997,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,96,nm,absorbance
366.581,28.183897,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,97,nm,absorbance
366.799,28.699841999999997,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,98,nm,absorbance
367.017,29.634548999999993,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,99,nm,absorbance
367.235,28.383509000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,100,nm,absorbance
367.453,27.538959,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,101,nm,absorbance
367.67,24.553645999999997,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,102,nm,absorbance
367.888,23.826337,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,103,nm,absorbance
368.106,22.422519,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,104,nm,absorbance
368.323,20.761226,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,105,nm,absorbance
368.541,14.339533,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,106,nm,absorbance
