wavelength_nm,intensity
411.365,1813.17961
411.58,1854.00848
411.795,1721.21877
412.01,1991.44271
412.225,2030.54964
412.439,1637.94989
412.654,1650.13607
412.869,1984.61286
413.084,1893.91425
413.299,1598.90984
413.513,1719.01569
413.728,1906.3693
413.943,2144.27432
414.157,1811.10453
414.372,1777.71986
414.587,2169.1624
414.801,2184.93983
415.016,1704.6112
415.231,1839.50574
415.445,1997.5893
415.66,2037.76523
415.874,1882.52069
416.089,1825.70857
416.304,2177.52107
416.518,2479.8334
416.733,2264.06083
416.947,1817.74802
417.162,2362.60051
417.376,2309.08122
417.59,2153.70307
417.805,2048.20214
418.019,2292.77709
418.234,2247.41718
418.448,1983.35253
418.663,2032.8061
418.877,2303.36006
419.091,2384.77262
419.306,2095.93948
419.52,2054.4594
419.734,2408.50307
419.949,2619.40195
420.163,2096.41689
420.377,1967.09456
420.591,2405.56771
420.806,2438.36428
421.02,1969.17797
421.234,2079.6341
421.448,2569.79124
421.663,2210.3455
421.877,2077.47573
422.091,2063.41903
422.305,2584.97694
422.519,2502.15823
422.733,2189.31685
422.947,2054.3537
423.161,2401.75884
423.376,2294.10708
423.59,2397.44127
423.804,2146.52904
424.018,2378.35641
424.232,2413.84584
424.446,2447.05952
424.66,2346.83716
424.874,2381.33721
425.088,2287.84459
425.302,3709.75078
425.515,2235.41691
425.729,2560.86159
425.943,2586.39807
426.157,2222.21487
426.371,2467.16961
426.585,2555.20693
426.799,2570.70883
427.013,2516.68896
427.226,2399.39944
427.44,2484.1283
427.654,2873.16712
427.868,2866.49721
428.081,2192.24401
428.295,2570.41715
428.509,2483.91656
428.723,2377.40501
428.936,2293.1387
429.15,2512.00361
429.364,3014.6659
429.577,2235.48538
429.791,2442.27295
430.005,2773.35157
430.218,2584.45683
430.432,2262.03987
430.645,2319.24918
430.859,2575.27395
431.073,2610.29853
431.286,2348.8617
431.5,2442.25914
431.713,2688.68488
431.927,2637.66345
432.14,2387.87217
432.354,2382.31682
432.567,2563.10348
432.781,2530.38459
432.994,2494.77934
433.207,2386.34181
433.421,2651.72775
433.634,2774.96076
433.848,3066.15118
434.061,2459.41191
434.274,2651.52764
434.488,2636.22561
434.701,2927.27646
434.914,2626.40548
435.127,2739.95913
435.341,2984.44945
435.554,2385.50004
435.767,2687.20094
435.98,2771.28732
436.194,2719.31337
436.407,2497.86769
436.62,2710.57644
436.833,3020.27749
437.046,2797.14847
437.259,2792.78875
437.473,3107.34263
437.686,3077.21279
437.899,3335.58549
438.112,2991.92631
438.325,2671.02291
438.538,3000.76548
438.751,3163.22026
438.964,2937.54339
439.177,3141.63135
439.39,3160.70801
439.603,3438.01841
439.816,2980.44077
440.029,2997.7372
440.242,3572.86599
440.455,3658.93351
440.668,3277.22786
440.881,2888.18411
441.094,3299.65499
441.306,3538.46443
441.519,3568.8257
441.732,3386.90437
441.945,3658.47929
442.158,3500.18299
442.37,3323.71713
442.583,3439.90555
442.796,3716.25086
443.009,3784.74864
443.222,3431.41257
443.434,3360.02346
443.647,3690.35779
443.86,4067.14104
444.072,4120.30463
444.285,3627.17996
444.498,4127.0713
444.71,3974.11777
444.923,3735.29147
445.136,3632.24924
445.348,3892.23485
445.561,3802.41612
445.773,3707.15971
445.986,3501.04144
446.198,4067.86041
446.411,4021.45593
446.623,4133.95246
446.836,3695.24179
447.048,4028.65585
447.261,4437.78596
447.473,4268.28721
447.686,4190.08942
447.898,4509.84247
448.11,4509.35041
448.323,9911.44432
448.535,4328.49599
448.748,4379.05415
448.96,4406.62152
449.172,4218.16371
449.385,4127.27859
449.597,4580.19808
449.809,4411.81811
450.021,4453.42884
450.234,4577.42363
450.446,4681.41447
450.658,4535.70327
450.87,4146.33099
451.083,4576.2597
451.295,4641.12935
451.507,4668.58401
451.719,4519.38931
451.931,4516.22176
452.143,4823.57704
452.356,4589.24472
452.568,4512.94683
452.78,4791.44328
452.992,4779.64774
453.204,4985.98276
453.416,4631.18995
453.628,4521.1637
453.84,4830.90687
454.052,4830.35839
454.264,4785.80241
454.476,4704.60737
454.688,5110.12745
454.9,4946.96044
455.112,4657.51554
455.324,4609.82446
455.536,4940.4289
455.747,5006.94304
455.959,4856.14066
456.171,5020.25416
456.383,4869.19602
456.595,5071.70673
456.807,4597.59407
457.018,4486.68755
457.23,5046.74056
457.442,4997.49443
457.654,5118.0056
457.865,4749.59825
458.077,5382.39741
458.289,4815.31972
458.501,4733.58332
458.712,4823.55715
458.924,5599.72398
459.136,5154.38107
459.347,4816.43878
459.559,4816.22481
459.77,5232.19648
459.982,5407.66985
460.194,5413.61638
460.405,4917.40062
460.617,5262.53021
460.828,5457.01486
461.04,5223.76002
461.251,5174.18291
461.463,6168.7019
461.674,5844.58823
461.886,5538.81794
462.097,5125.8161
462.309,5749.32075
462.52,5542.02155
462.731,5624.93403
462.943,5546.94793
463.154,5520.46561
463.366,5907.67944
463.577,5692.95024
463.788,5839.05087
464.0,5916.52352
464.211,5859.11431
464.422,6198.52377
464.634,5891.03317
464.845,6249.19942
465.056,6230.15858
465.267,6111.20417
465.478,5581.32246
465.69,6284.20908
465.901,6334.15543
466.112,5898.37669
466.323,6077.2143
466.534,6591.29286
466.745,6909.35722
466.957,6378.15249
467.168,6074.7137
467.379,6689.64662
467.59,6273.79762
467.801,6131.25095
468.012,6376.40198
468.223,6639.97753
468.434,6466.65516
468.645,6600.77695
468.856,6979.45976
469.067,7052.3396
469.278,6827.86373
469.489,6809.96813
469.7,6386.30217
469.911,6688.73246
470.122,7145.97178
470.333,7106.1038
470.543,6620.58174
470.754,7243.39797
470.965,7179.27789
471.176,7017.66598
471.387,7100.28024
471.598,7125.39609
471.808,7307.3229
472.019,7133.81392
472.23,7097.93403
472.441,7352.3693
472.651,7376.17173
472.862,7090.49782
473.073,7483.50246
473.283,7734.32389
473.494,7587.03446
473.705,7417.27737
473.915,7885.47774
474.126,8263.14148
474.337,8007.9141
474.547,7966.43573
474.758,7988.80265
474.968,8351.25814
475.179,8385.00755
475.389,8443.9344
475.6,8199.4312
475.81,8934.53054
476.021,8669.40949
476.231,8436.88086
