wavelength_nm,intensity
382.444,36.23826
382.661,-8.84155
382.878,3.57155
383.095,17.11642
383.311,52.00839
383.528,32.90092
383.745,45.3084
383.962,112.98942
384.178,32.87683
384.395,41.90254
384.612,47.53692
384.828,63.29806
385.045,63.3224
385.261,67.81376
385.478,36.28431
385.695,81.39228
385.911,46.39796
386.128,24.97918
386.344,73.513
386.561,1.31619
386.777,12.59392
386.994,61.07465
387.21,62.19141
387.427,77.99521
387.643,34.04805
387.86,50.98695
388.076,6.9515
388.292,35.14613
388.509,83.57715
388.725,32.89457
388.942,17.0966
389.158,44.1489
389.374,-7.70346
389.591,23.87574
389.807,25.01098
390.023,111.76017
390.239,102.74415
390.456,32.90855
390.672,71.20191
390.888,14.84782
391.104,85.78816
391.321,93.80037
391.537,34.02566
391.753,54.28855
391.969,83.5451
392.185,100.3748
392.401,50.91018
392.618,77.90537
392.834,97.04773
393.05,68.9581
393.266,88.06443
393.482,99.44547
393.698,117.39293
393.914,102.69293
394.13,21.57335
394.346,97.0961
394.562,92.59227
394.778,45.29267
394.994,91.55525
395.21,109.51879
395.426,121.90555
395.642,93.77867
395.858,58.77889
396.073,150.07269
396.289,72.28055
396.505,111.76017
396.721,54.2802
396.937,98.14212
397.153,57.68649
397.369,118.40874
397.584,100.47857
397.8,128.60849
398.016,143.16279
398.232,172.46677
398.447,161.2929
398.663,116.14358
398.879,159.14967
399.094,130.81644
399.31,126.44283
399.526,134.18198
399.741,138.60144
399.957,121.88214
400.173,97.15587
400.388,145.40885
400.604,117.45166
400.82,126.29264
401.035,116.18353
401.251,160.99191
401.466,55.41671
401.682,111.66599
401.897,98.15712
402.113,102.62621
402.328,121.73774
402.544,108.2899
402.759,152.03607
402.974,114.97613
403.19,159.94325
403.405,204.9772
403.621,156.55915
403.836,164.66332
404.051,121.7192
404.267,202.61124
404.482,140.85211
404.697,200.36962
404.913,159.96758
405.128,200.72137
405.343,190.3671
405.559,129.61361
405.774,196.87268
405.989,203.70882
406.204,189.04437
406.42,165.65368
406.635,130.72165
406.85,233.91463
407.065,184.65259
407.28,162.19337
407.495,133.0331
407.71,236.30496
407.926,167.69462
408.141,220.6888
408.356,289.1257
408.571,266.59874
408.786,183.622
409.001,251.68596
409.216,251.0509
409.431,257.57633
409.646,263.22131
409.861,234.07387
410.076,247.4742
410.291,223.75467
410.506,211.54401
410.721,184.64558
410.936,193.65111
411.15,241.93161
411.365,212.40788
411.58,319.42872
411.795,264.43049
412.01,291.1983
412.225,214.88837
412.439,221.44099
412.654,302.20748
412.869,252.92758
413.084,166.67462
413.299,217.0792
413.513,261.06196
413.728,234.97192
413.943,226.07839
414.157,351.82406
414.372,296.59895
414.587,273.13752
414.801,262.89437
415.016,236.00211
415.231,262.07241
415.445,255.35724
415.66,296.6881
415.874,317.80791
416.089,246.42003
416.304,274.23503
416.518,299.10343
416.733,331.12831
416.947,266.48802
417.162,255.04004
417.376,286.71448
417.59,273.99853
417.805,294.23192
418.019,307.88519
418.234,288.58226
418.448,308.96762
418.663,276.45025
418.877,368.36562
419.091,327.04492
419.306,339.47162
419.52,293.09309
419.734,332.53021
419.949,403.71651
420.163,237.12063
420.377,311.3539
420.591,302.0716
420.806,342.25815
421.02,310.02654
421.234,349.02701
421.448,362.27238
421.663,335.6536
421.877,269.57014
422.091,287.58388
422.305,303.2223
422.519,327.84218
422.733,299.78211
422.947,325.64653
423.161,396.24551
423.376,398.53439
423.59,376.44929
423.804,352.5701
424.018,331.50074
424.232,369.88003
424.446,372.2035
424.66,379.53479
424.874,370.73598
425.088,282.07096
425.302,395.33528
425.515,384.85222
425.729,381.70825
425.943,339.9389
426.157,355.77089
426.371,428.53896
426.585,426.87107
426.799,398.29648
427.013,361.26549
427.226,374.80688
427.44,377.28991
427.654,368.98533
427.868,399.17308
428.081,372.43855
428.295,389.52749
428.509,373.11015
428.723,355.69131
428.936,427.04472
429.15,392.98943
429.364,355.51934
429.577,334.67552
429.791,401.89356
430.005,437.23456
430.218,374.70914
430.432,364.39284
430.645,342.30921
430.859,310.84115
431.073,379.08206
431.286,339.88832
431.5,411.4798
431.713,408.15521
431.927,341.35958
432.14,383.95272
432.354,319.75417
432.567,304.37322
432.781,400.25683
432.994,390.27861
433.207,402.36419
433.421,365.60175
433.634,445.353
433.848,470.80612
434.061,373.85964
434.274,404.7399
434.488,376.98007
434.701,445.02231
434.914,388.25315
435.127,374.70914
435.341,396.91662
435.554,393.50308
435.767,412.3182
435.98,363.18462
436.194,416.89084
436.407,385.80868
436.62,462.62766
436.833,455.94209
437.046,448.97426
437.259,477.38886
437.473,477.58339
437.686,421.38765
437.899,477.05424
438.112,448.12728
438.325,380.15373
438.538,395.55408
438.751,418.89941
438.964,592.87358
439.177,439.34589
439.39,454.57925
439.603,494.07576
439.816,425.88481
440.029,483.80737
440.242,555.62076
