wavelength,intensity
372.2953579,2.81203066
372.4873788,53.4094494
372.6793998,33.80179308
372.8714208,12.36208819
373.0634418,-44.61416459
373.2554628,-76.749682
373.4474838,58.67661871
373.6395048,9.259555783
373.8315258,4.22617498
374.0235467,39.40348138
374.2155677,19.86159863
374.4075887,-59.71592414
374.5996097,-52.88073124
374.7916307,42.12137145
374.9836517,-9.793127765
375.1756727,-24.515855
375.3676936,-19.75162444
375.5597146,-18.74131145
375.7517356,-5.801687447
375.9437566,30.81473309
376.1357776,6.398630888
376.3277986,8.456795484
376.5198196,-13.29814796
376.7118406,-51.33774712
376.9038615,-2.982447485
377.0958825,66.39534925
377.2879035,-9.951525476
377.4799245,59.25586877
377.6719455,24.36573124
377.8639665,-7.288675466
378.0559875,-1.777212289
378.2480084,24.76214383
378.4400294,26.23683688
378.6320504,-6.009744552
378.8240714,-1.004776949
379.0160924,53.61195914
379.2081134,27.20760548
379.4001344,-5.413363788
379.5921554,-18.38273531
379.7841763,-2.751879581
379.9761973,17.59999258
380.1682183,14.2611495
380.3602393,25.21049496
380.5522603,28.96635885
380.7442813,101.0092241
380.9363023,80.15956742
381.1283232,42.9183363
381.3203442,69.38302173
381.5123652,124.4358732
381.7043862,98.27223188
381.8964072,193.5449414
382.0884282,186.3264524
382.2804492,118.6336916
382.4724702,183.3355952
382.6644911,272.3073749
382.8565121,256.9084433
383.0485331,206.9666664
383.2405541,388.5858453
383.4325751,284.0101561
383.6245961,328.5423121
383.8166171,363.3622114
384.008638,307.5098868
384.200659,266.4066429
384.39268,303.5026467
384.584701,331.3452469
384.776722,311.8196673
384.968743,355.4001033
385.160764,364.0135827
385.352785,334.3184694
385.5448059,325.4495745
385.7368269,329.7253219
385.9288479,326.3941539
386.1208689,355.6212925
386.3128899,380.4819887
386.5049109,363.0033431
386.6969319,359.9553526
386.8889528,367.4803244
387.0809738,346.2551713
387.2729948,321.1072457
387.4650158,355.8042783
387.6570368,436.3167379
387.8490578,412.8430428
388.0410788,473.8692492
388.2330998,424.7726305
388.4251207,395.6392409
388.6171417,447.3831224
388.8091627,489.901636
389.0011837,409.4138338
389.1932047,350.3304753
389.3852257,337.0539561
389.5772467,456.6211684
389.7692676,429.6605581
389.9612886,383.275088
390.1533096,372.2236644
390.3453306,361.1448351
390.5373516,328.995366
390.7293726,314.7123022
390.9213936,230.2149637
391.1134146,252.0199825
391.3054355,139.6279028
391.4974565,69.36284948
391.6894775,57.18257994
391.8814985,24.813502
392.0735195,30.30601861
392.2655405,-0.663286585
392.4575615,-17.69566081
392.6495824,-3.910943438
392.8416034,9.216502002
393.0336244,15.48777951
393.2256454,-3.106438469
393.4176664,-44.49871938
393.6096874,-45.19349326
393.8017084,0.399780702
393.9937294,80.14556344
394.1857503,82.73837603
394.3777713,46.27324558
394.5697923,13.57745265
394.7618133,-7.9309248
394.9538343,-14.87168693
395.1458553,34.17664803
395.3378763,-4.305908186
395.5298972,14.92929927
395.7219182,-12.44398265
395.9139392,-31.32165438
396.1059602,24.3397905
396.2979812,51.24673263
396.4900022,-35.43245881
396.6820232,64.79791481
396.8740442,-0.701077646
397.0660651,31.4505421
397.2580861,30.73143807
397.4501071,28.76761344
397.6421281,34.53086816
397.8341491,24.74235626
398.0261701,-1.163536682
398.2181911,33.36036787
398.410212,-29.44806724
398.602233,19.42956681
398.794254,20.75005089
398.986275,14.60891575
399.178296,-7.249150654
399.370317,-17.63795032
399.562338,34.44607763
399.754359,53.60212105
399.9463799,6.974549992
400.1384009,15.37396105
400.3304219,30.6304978
400.5224429,-11.97690789
400.7144639,-36.94363423
400.9064849,11.97921013
401.0985059,69.77294487
401.2905268,28.51472007
401.4825478,6.803818535
401.6745688,28.3580154
401.8665898,18.73607853
402.0586108,-20.42331113
402.2506318,10.29022596
402.4426528,74.62696953
402.6346738,52.33680994
402.8266947,89.23883522
403.0187157,60.22430849
403.2107367,26.0213673
403.4027577,41.74145951
403.5947787,0.119899721
403.7867997,-19.41570107
403.9788207,9.321045819
404.1708416,-1.694449447
404.3628626,-38.59942204
404.5548836,11.26671943
404.7469046,99.79665878
404.9389256,42.71353972
