wavelength,intensity
399.9463799,944.4790017
400.1384009,983.5560848
400.3304219,1040.028483
400.5224429,1031.265589
400.7144639,1060.404088
400.9064849,1181.388156
401.0985059,1281.277388
401.2905268,1250.143942
401.4825478,1323.495977
401.6745688,1364.838681
401.8665898,1368.021425
402.0586108,1334.253206
402.2506318,1385.169906
402.4426528,1513.113711
402.6346738,1577.416628
402.8266947,1618.806034
403.0187157,1594.079028
403.2107367,1637.431603
403.4027577,1747.07524
403.5947787,1758.540129
403.7867997,1775.826657
403.9788207,1849.862749
404.1708416,1879.320561
404.3628626,1872.766501
404.5548836,1999.671623
404.7469046,2165.648265
404.9389256,2166.490477
405.1309466,2062.079436
405.3229676,2059.279548
405.5149886,2194.179456
405.7070095,2292.758106
405.8990305,2225.546314
406.0910515,2123.649221
406.2830725,2051.186972
406.4750935,2051.420025
406.6671145,1949.002085
406.8591355,1789.65602
407.0511564,1631.094488
407.2431774,1475.324886
407.4351984,1326.215968
407.6272194,1082.124454
407.8192404,851.8895099
408.0112614,737.370823
408.2032824,612.0461602
408.3953034,543.4982834
408.5873243,507.7499132
408.7793453,449.8395231
408.9713663,440.6750275
409.1633873,458.579382
409.3554083,444.293865
409.5474293,487.9595687
409.7394503,527.411165
409.9314712,489.4533007
410.1234922,408.8730616
410.3155132,388.8980067
410.5075342,474.4237821
410.6995552,530.85512
410.8915762,482.4810943
411.0835972,393.6518054
411.2756182,423.9368684
411.4676391,449.3722047
411.6596601,428.62043
411.8516811,413.4784536
412.0437021,435.1531834
412.2357231,414.9599372
412.4277441,436.217001
412.6197651,390.3826887
412.811786,455.3371741
413.003807,504.5360493
413.195828,491.3462042
413.387849,456.1467353
413.57987,449.8427298
413.771891,457.1720604
413.963912,401.8815884
414.155933,438.5670217
414.3479539,450.8838999
414.5399749,492.2948897
414.7319959,500.030181
414.9240169,467.0532482
415.1160379,465.3842139
415.3080589,539.5149582
415.5000799,554.5066865
415.6921008,503.9915908
415.8841218,466.0946754
416.0761428,485.9517812
416.2681638,500.3030359
416.4601848,494.2805311
416.6522058,485.2434531
416.8442268,487.050437
417.0362478,521.0588528
417.2282687,558.0074696
417.4202897,539.0330637
417.6123107,511.4385879
417.8043317,538.1196933
417.9963527,556.7433272
418.1883737,546.0607751
418.3803947,547.8100111
418.5724156,561.7680058
418.7644366,544.0867113
418.9564576,616.169498
419.1484786,467.5485714
419.3404996,493.1563482
419.5325206,493.2616689
419.7245416,475.4959169
419.9165626,536.6432185
420.1085835,586.3202878
420.3006045,562.2648655
420.4926255,577.5756214
420.6846465,596.2862915
420.8766675,513.129319
421.0686885,562.2017832
421.2607095,586.2131372
421.4527304,504.527968
421.6447514,466.1341743
421.8367724,533.6296457
422.0287934,489.7627625
422.2208144,490.0473216
422.4128354,554.9581933
422.6048564,556.908847
422.7968774,538.3488897
422.9888983,490.6949877
423.1809193,453.5480285
423.3729403,524.4584862
423.5649613,551.7571868
423.7569823,570.5229703
423.9490033,504.6252999
424.1410243,512.8828004
424.3330452,459.27946
424.5250662,470.2329185
424.7170872,541.9120974
