wavelength_nm,intensity_mean,
492.185,1133.337532,
492.395,1120.315898,
492.604,1050.151874,
492.813,979.941448,
493.023,886.681844,
493.232,855.939404,
493.441,818.131482,
493.651,776.39384,
493.86,759.112588,
494.069,714.902382,
494.278,761.31211,
494.488,729.125112,
494.697,797.664984,
494.906,777.88741,
495.115,792.949494,
495.324,780.193006,
495.533,766.071974,
495.743,770.95426,
495.952,771.86555,
496.161,753.514628,
496.37,758.532422,
496.579,744.02347,
496.788,766.303352,
496.997,790.43441,
497.206,748.818742,
497.415,715.735316,
497.624,753.218582,
497.833,766.05014,
498.042,764.071438,
498.251,745.013644,
498.46,742.413546,
498.669,731.450296,
498.878,767.569568,
499.087,699.069726,
499.296,703.606628,
499.504,713.998442,
499.713,707.258674,
499.922,721.547754,
500.131,703.270864,
500.34,739.637666,
500.549,755.470368,
500.757,688.760404,
500.966,738.781092,
501.175,695.727562,
501.384,745.243278,
501.592,706.490064,
501.801,718.148422,
502.01,709.317348,
502.218,694.27518,
502.427,655.248538,
502.636,698.07048,
502.844,730.753416,
503.053,721.187064,
503.262,720.146092,
503.47,660.362644,
503.679,783.849478,
503.887,726.611732,
504.096,694.350804,
504.304,740.488204,
504.513,709.769696,
504.721,733.223526,
504.93,700.235654,
505.138,785.773506,
505.347,742.694568,
505.555,728.640886,
505.764,755.079162,
505.972,764.062456,
506.18,760.540818,
506.389,741.619528,
506.597,773.37647,
506.806,767.090774,
507.014,755.53326,
507.222,768.919154,
507.431,755.324012,
507.639,709.944256,
507.847,785.785938,
508.055,716.586578,
508.264,726.893958,
508.472,796.610506,
508.68,770.841598,
508.888,774.269594,
509.096,741.221894,
509.305,748.132466,
509.513,713.608622,
509.721,764.292824,
509.929,756.788154,
510.137,712.611906,
510.345,757.734014,
510.553,770.050078,
510.762,720.91521,
510.97,726.028956,
511.178,790.671106,
511.386,800.911332,
511.594,762.012866,
511.802,762.451468,
512.01,796.239488,
512.218,743.962384,
512.426,802.818646,
512.634,794.902006,
512.842,787.16386,
513.049,785.500694,
513.257,824.52701,
513.465,837.724836,
513.673,847.572522,
513.881,860.709982,
514.089,921.749954,
514.297,934.292796,
514.504,940.346132,
514.712,1009.249752,
514.92,1052.766388,
515.128,1101.613942,
515.336,1174.962698,
515.543,1270.015772,
515.751,1255.044148,
515.959,1316.991428,
516.166,1388.147258,
516.374,1478.83137,
516.582,1538.358534,
516.789,1632.471238,
516.997,1605.044048,
517.205,1670.747492,
517.412,1691.37253,
517.62,1738.387268,
517.827,1745.682914,
518.035,1793.53307,
518.243,1768.011966,
518.45,1737.069422,
518.658,1749.18009,
518.865,1699.91267,
519.073,1748.774504,
519.28,1738.821928,
519.488,1780.943422,
519.695,1698.57017,
519.902,1714.786824,
520.11,1700.822748,
520.317,1662.104496,
520.525,1677.30486,
520.732,1611.259868,
520.939,1638.136154,
521.147,1595.088044,
521.354,1608.03458,
521.561,1578.488378,
521.769,1606.973454,
521.976,1528.068858,
522.183,1568.904088,
522.391,1474.59702,
522.598,1460.394184,
522.805,1442.923598,
523.012,1429.613856,
523.219,1387.52742,
523.427,1369.506404,
523.634,1309.476592,
523.841,1279.54068,
524.048,1198.390344,
524.255,1173.76157,
524.462,1087.33667,
524.669,1031.614566,
524.877,940.48274,
525.084,915.95892,
525.291,852.628792,
525.498,830.133942,
525.705,772.933654,
525.912,772.68153,
526.119,791.216612,
526.326,711.837038,
526.533,680.07265,
526.74,686.4939,
526.947,658.281058,
527.153,640.773652,
527.36,643.398496,
527.567,641.898546,
527.774,630.082322,
527.981,658.32063,
528.188,578.011428,
528.395,622.777024,
528.602,640.612546,
528.808,624.240518,
529.015,607.123782,
529.222,648.611104,
529.429,599.867838,
529.635,637.03217,
529.842,608.408498,
530.049,690.63356,
530.256,605.451846,
530.462,638.093858,
530.669,673.897672,
530.876,635.35341,
531.082,655.736478,
531.289,653.46013,
531.495,636.28925,
531.702,620.714858,
531.909,637.450438,
532.115,647.487736,
532.322,651.136158,
532.528,673.34749,
532.735,665.528318,
532.941,664.656854,
533.148,625.036404,
533.354,619.149454,
533.561,650.948402,
533.767,607.722152,
533.974,639.082858,
534.18,660.755144,
534.387,657.100262,
534.593,661.383712,
534.799,629.902724,
535.006,657.402162,
535.212,625.793094,
535.418,659.434836,
535.625,620.001084,
535.831,678.883712,
536.037,656.856424,
536.244,671.046468,
536.45,621.98016,
536.656,658.586644,
536.862,733.45512,
537.068,669.07599,
537.275,685.837156,
537.481,679.601796,
537.687,662.977062,
537.893,626.997332,
538.099,672.92368,
538.305,649.35702,
538.512,674.344272,
538.718,641.834156,
538.924,648.37785,
539.13,618.521836,
539.336,636.577198,
539.542,652.312282,
539.748,689.115908,
539.954,659.910472,
540.16,644.48899,
540.366,626.84898,
540.572,628.844576,
540.778,644.00958,
540.984,640.308156,
541.19,615.397378,
541.396,581.343272,
541.602,624.086702,
541.807,628.57109,
542.013,611.298308,
542.219,606.162322,
542.425,598.261612,
542.631,636.122702,
542.837,597.539068,
543.042,605.644728,
543.248,544.654822,
543.454,549.203806,
543.66,561.956526,
543.865,570.446726,
544.071,610.29106,
544.277,545.575622,
544.483,611.130196,
544.688,525.637022,
544.894,565.010414,
545.1,559.550716,
545.305,536.046008,
545.511,509.88153,
545.716,531.580462,
545.922,532.53879,
546.128,530.989062,
546.333,534.567186,
546.539,584.915614,
