Created as New Dataset,Sample 002 By Administrator Date Monday, October 27 2025
cm-1,%T
2472.00,100.87
2471.00,100.87
2470.00,100.87
2469.00,100.87
2468.00,100.87
2467.00,100.87
2466.00,100.87
2465.00,100.87
2464.00,100.87
2463.00,100.87
2462.00,100.86
2461.00,100.86
2460.00,100.86
2459.00,100.86
2458.00,100.86
2457.00,100.87
2456.00,100.87
2455.00,100.87
2454.00,100.86
2453.00,100.86
2452.00,100.86
2451.00,100.86
2450.00,100.86
2449.00,100.86
2448.00,100.86
2447.00,100.86
2446.00,100.86
2445.00,100.85
2444.00,100.85
2443.00,100.85
2442.00,100.85
2441.00,100.85
2440.00,100.86
2439.00,100.86
2438.00,100.86
2437.00,100.86
2436.00,100.87
2435.00,100.87
2434.00,100.86
2433.00,100.86
2432.00,100.86
2431.00,100.86
2430.00,100.85
2429.00,100.85
2428.00,100.85
2427.00,100.85
2426.00,100.85
2425.00,100.85
2424.00,100.86
2423.00,100.86
2422.00,100.85
2421.00,100.85
2420.00,100.85
2419.00,100.86
2418.00,100.86
2417.00,100.86
2416.00,100.86
2415.00,100.86
2414.00,100.86
2413.00,100.86
2412.00,100.86
2411.00,100.86
2410.00,100.85
2409.00,100.85
2408.00,100.85
2407.00,100.86
2406.00,100.86
2405.00,100.86
2404.00,100.86
2403.00,100.85
2402.00,100.85
2401.00,100.85
2400.00,100.85
2399.00,100.85
2398.00,100.85
2397.00,100.84
2396.00,100.85
2395.00,100.85
2394.00,100.85
2393.00,100.85
2392.00,100.85
2391.00,100.85
2390.00,100.84
2389.00,100.84
2388.00,100.84
2387.00,100.83
2386.00,100.82
2385.00,100.81
2384.00,100.80
2383.00,100.79
2382.00,100.78
2381.00,100.77
2380.00,100.77
2379.00,100.77
2378.00,100.77
2377.00,100.78
2376.00,100.79
2375.00,100.80
2374.00,100.80
2373.00,100.80
2372.00,100.79
2371.00,100.78
2370.00,100.76
2369.00,100.75
2368.00,100.76
2367.00,100.76
2366.00,100.75
2365.00,100.76
2364.00,100.76
2363.00,100.77
2362.00,100.75
2361.00,100.73
2360.00,100.70
2359.00,100.68
2358.00,100.66
2357.00,100.66
2356.00,100.67
2355.00,100.69
2354.00,100.70
2353.00,100.70
2352.00,100.69
2351.00,100.68
2350.00,100.68
2349.00,100.68
2348.00,100.68
2347.00,100.67
2346.00,100.66
2345.00,100.66
2344.00,100.65
2343.00,100.64
2342.00,100.62
2341.00,100.62
2340.00,100.63
2339.00,100.63
2338.00,100.64
2337.00,100.65
2336.00,100.65
2335.00,100.65
2334.00,100.63
2333.00,100.62
2332.00,100.60
2331.00,100.57
2330.00,100.56
2329.00,100.56
2328.00,100.58
2327.00,100.58
2326.00,100.57
2325.00,100.57
2324.00,100.58
2323.00,100.59
2322.00,100.60
2321.00,100.63
2320.00,100.65
2319.00,100.66
2318.00,100.67
2317.00,100.68
2316.00,100.68
2315.00,100.68
2314.00,100.67
2313.00,100.67
2312.00,100.67
2311.00,100.68
2310.00,100.68
2309.00,100.69
2308.00,100.69
2307.00,100.70
2306.00,100.70
2305.00,100.71
2304.00,100.72
2303.00,100.72
2302.00,100.72
2301.00,100.72
2300.00,100.73
2299.00,100.73
2298.00,100.74
2297.00,100.75
2296.00,100.75
2295.00,100.76
2294.00,100.76
2293.00,100.77
2292.00,100.78
2291.00,100.78
2290.00,100.79
2289.00,100.79
2288.00,100.79
2287.00,100.79
2286.00,100.79
2285.00,100.80
2284.00,100.81
2283.00,100.81
2282.00,100.80
2281.00,100.80
2280.00,100.80
2279.00,100.80
2278.00,100.80
2277.00,100.80
2276.00,100.80
2275.00,100.80
2274.00,100.79
2273.00,100.79
2272.00,100.79
2271.00,100.79
2270.00,100.79
2269.00,100.79
2268.00,100.80
2267.00,100.80
2266.00,100.79
2265.00,100.79
2264.00,100.80
2263.00,100.79
2262.00,100.79
2261.00,100.79
2260.00,100.80
2259.00,100.80
2258.00,100.79
2257.00,100.79
2256.00,100.79
2255.00,100.79
2254.00,100.79
2253.00,100.79
2252.00,100.79
2251.00,100.79
2250.00,100.79
2249.00,100.79
2248.00,100.80
2247.00,100.80
2246.00,100.79
2245.00,100.79
2244.00,100.80
2243.00,100.80
2242.00,100.79
2241.00,100.79
2240.00,100.79
2239.00,100.79
2238.00,100.79
2237.00,100.79
2236.00,100.79
2235.00,100.79
2234.00,100.78
2233.00,100.78
2232.00,100.78
2231.00,100.78
2230.00,100.78
2229.00,100.79
2228.00,100.80
2227.00,100.80
2226.00,100.80
2225.00,100.80
2224.00,100.80
2223.00,100.80
2222.00,100.79
2221.00,100.79
2220.00,100.79
2219.00,100.79
2218.00,100.79
2217.00,100.79
2216.00,100.79
2215.00,100.79
2214.00,100.78
2213.00,100.78
2212.00,100.79
2211.00,100.79
2210.00,100.79
2209.00,100.79
2208.00,100.79
2207.00,100.79
2206.00,100.79
2205.00,100.79
2204.00,100.79
2203.00,100.79
2202.00,100.78
2201.00,100.79
2200.00,100.79
2199.00,100.79
2198.00,100.79
2197.00,100.79
2196.00,100.80
2195.00,100.79
2194.00,100.78
2193.00,100.78
2192.00,100.78
2191.00,100.78
2190.00,100.78
2189.00,100.79
2188.00,100.80
2187.00,100.80
2186.00,100.80
2185.00,100.79
2184.00,100.79
2183.00,100.79
2182.00,100.78
2181.00,100.79
2180.00,100.79
2179.00,100.79
2178.00,100.79
2177.00,100.79
2176.00,100.79
2175.00,100.79
2174.00,100.79
2173.00,100.79
2172.00,100.80
2171.00,100.79
2170.00,100.78
2169.00,100.78
2168.00,100.78
2167.00,100.78
2166.00,100.78
2165.00,100.78
2164.00,100.79
2163.00,100.78
2162.00,100.78
2161.00,100.78
2160.00,100.78
2159.00,100.78
2158.00,100.78
2157.00,100.78
2156.00,100.79
2155.00,100.79
2154.00,100.78
2153.00,100.78
2152.00,100.78
2151.00,100.78
2150.00,100.77
2149.00,100.77
2148.00,100.78
2147.00,100.78
2146.00,100.77
2145.00,100.77
2144.00,100.77
2143.00,100.77
2142.00,100.76
2141.00,100.76
2140.00,100.77
2139.00,100.77
2138.00,100.77
2137.00,100.77
2136.00,100.77
2135.00,100.77
2134.00,100.77
2133.00,100.77
2132.00,100.78
2131.00,100.77
2130.00,100.77
2129.00,100.77
2128.00,100.77
2127.00,100.77
2126.00,100.77
2125.00,100.77
2124.00,100.77
2123.00,100.76
2122.00,100.76
2121.00,100.76
2120.00,100.77
2119.00,100.77
2118.00,100.76
2117.00,100.76
2116.00,100.77
2115.00,100.77
2114.00,100.77
2113.00,100.77
2112.00,100.78
2111.00,100.78
2110.00,100.77
2109.00,100.77
2108.00,100.77
2107.00,100.77
2106.00,100.77
2105.00,100.76
2104.00,100.77
2103.00,100.76
2102.00,100.76
2101.00,100.76
2100.00,100.77
2099.00,100.77
2098.00,100.76
2097.00,100.76
2096.00,100.77
2095.00,100.76
2094.00,100.76
2093.00,100.76
2092.00,100.77
2091.00,100.76
2090.00,100.75
2089.00,100.75
2088.00,100.76
2087.00,100.76
2086.00,100.76
2085.00,100.76
2084.00,100.77
2083.00,100.76
2082.00,100.76
2081.00,100.76
2080.00,100.77
2079.00,100.77
2078.00,100.76
2077.00,100.76
2076.00,100.77
2075.00,100.77
2074.00,100.76
2073.00,100.77
2072.00,100.78
2071.00,100.77
2070.00,100.76
2069.00,100.76
2068.00,100.77
2067.00,100.77
2066.00,100.76
2065.00,100.76
2064.00,100.77
2063.00,100.76
2062.00,100.75
2061.00,100.75
2060.00,100.76
2059.00,100.76
2058.00,100.75
2057.00,100.75
2056.00,100.76
2055.00,100.76
2054.00,100.75
2053.00,100.76
2052.00,100.76
2051.00,100.76
2050.00,100.76
2049.00,100.76
2048.00,100.76
2047.00,100.76
2046.00,100.75
2045.00,100.74
2044.00,100.75
2043.00,100.75
2042.00,100.74
2041.00,100.75
2040.00,100.76
2039.00,100.76
2038.00,100.75
2037.00,100.75
2036.00,100.76
2035.00,100.75
2034.00,100.74
2033.00,100.74
2032.00,100.75
2031.00,100.75
2030.00,100.74
2029.00,100.74
2028.00,100.75
2027.00,100.75
2026.00,100.74
2025.00,100.74
2024.00,100.75
2023.00,100.74
2022.00,100.73
2021.00,100.73
2020.00,100.75
2019.00,100.75
2018.00,100.74
2017.00,100.74
2016.00,100.75
2015.00,100.76
2014.00,100.75
2013.00,100.75
2012.00,100.75
2011.00,100.75
2010.00,100.74
2009.00,100.74
2008.00,100.75
2007.00,100.75
2006.00,100.74
2005.00,100.74
2004.00,100.75
2003.00,100.76
2002.00,100.75
2001.00,100.74
2000.00,100.74
1999.00,100.75
1998.00,100.74
1997.00,100.74
1996.00,100.74
1995.00,100.75
1994.00,100.75
1993.00,100.75
1992.00,100.76
1991.00,100.77
1990.00,100.75
1989.00,100.74
1988.00,100.73
1987.00,100.74
1986.00,100.74
1985.00,100.74
1984.00,100.75
1983.00,100.75
1982.00,100.75
1981.00,100.74
1980.00,100.74
1979.00,100.74
1978.00,100.75
1977.00,100.75
1976.00,100.74
1975.00,100.75
1974.00,100.76
1973.00,100.76
1972.00,100.74
1971.00,100.74
1970.00,100.75
1969.00,100.74
1968.00,100.72
1967.00,100.73
1966.00,100.74
1965.00,100.74
1964.00,100.73
1963.00,100.73
1962.00,100.74
1961.00,100.74
1960.00,100.74
1959.00,100.74
1958.00,100.75
1957.00,100.74
1956.00,100.73
1955.00,100.73
1954.00,100.74
1953.00,100.75
1952.00,100.74
1951.00,100.73
1950.00,100.73
1949.00,100.72
1948.00,100.69
1947.00,100.67
1946.00,100.68
1945.00,100.70
1944.00,100.72
1943.00,100.73
1942.00,100.74
1941.00,100.75
1940.00,100.75
1939.00,100.73
1938.00,100.73
1937.00,100.74
1936.00,100.73
1935.00,100.73
1934.00,100.74
1933.00,100.75
1932.00,100.75
1931.00,100.73
1930.00,100.73
1929.00,100.74
1928.00,100.74
1927.00,100.71
1926.00,100.70
1925.00,100.71
1924.00,100.71
1923.00,100.68
1922.00,100.69
1921.00,100.73
1920.00,100.78
1919.00,100.77
1918.00,100.74
1917.00,100.74
1916.00,100.73
1915.00,100.70
1914.00,100.69
1913.00,100.71
1912.00,100.71
1911.00,100.67
1910.00,100.64
1909.00,100.68
1908.00,100.73
1907.00,100.72
1906.00,100.69
1905.00,100.71
1904.00,100.74
1903.00,100.71
1902.00,100.69
1901.00,100.72
1900.00,100.75
1899.00,100.72
1898.00,100.68
1897.00,100.69
1896.00,100.72
1895.00,100.70
1894.00,100.69
1893.00,100.74
1892.00,100.79
1891.00,100.78
1890.00,100.75
1889.00,100.77
1888.00,100.79
1887.00,100.74
1886.00,100.67
1885.00,100.69
1884.00,100.73
1883.00,100.72
1882.00,100.70
1881.00,100.72
1880.00,100.76
1879.00,100.74
1878.00,100.69
1877.00,100.70
1876.00,100.73
1875.00,100.71
1874.00,100.66
1873.00,100.68
1872.00,100.75
1871.00,100.77
1870.00,100.72
1869.00,100.68
1868.00,100.67
1867.00,100.64
1866.00,100.61
1865.00,100.65
1864.00,100.72
1863.00,100.71
1862.00,100.67
1861.00,100.69
1860.00,100.74
1859.00,100.73
1858.00,100.69
1857.00,100.71
1856.00,100.76
1855.00,100.74
1854.00,100.70
1853.00,100.70
1852.00,100.71
1851.00,100.69
1850.00,100.66
1849.00,100.66
1848.00,100.66
1847.00,100.64
1846.00,100.63
1845.00,100.64
1844.00,100.64
1843.00,100.62
1842.00,100.61
1841.00,100.64
1840.00,100.66
1839.00,100.64
1838.00,100.61
1837.00,100.64
1836.00,100.68
1835.00,100.70
1834.00,100.72
1833.00,100.76
1832.00,100.80
1831.00,100.80
1830.00,100.76
1829.00,100.74
1828.00,100.75
1827.00,100.75
1826.00,100.71
1825.00,100.69
1824.00,100.73
1823.00,100.75
1822.00,100.72
1821.00,100.69
1820.00,100.73
1819.00,100.76
1818.00,100.71
1817.00,100.69
1816.00,100.74
1815.00,100.75
1814.00,100.66
1813.00,100.58
1812.00,100.59
1811.00,100.60
1810.00,100.56
1809.00,100.59
1808.00,100.69
1807.00,100.71
1806.00,100.65
1805.00,100.66
1804.00,100.75
1803.00,100.77
1802.00,100.66
1801.00,100.56
1800.00,100.57
1799.00,100.56
1798.00,100.50
1797.00,100.49
1796.00,100.56
1795.00,100.60
1794.00,100.59
1793.00,100.63
1792.00,100.72
1791.00,100.73
1790.00,100.65
1789.00,100.61
1788.00,100.64
1787.00,100.63
1786.00,100.58
1785.00,100.58
1784.00,100.61
1783.00,100.58
1782.00,100.49
1781.00,100.41
1780.00,100.45
1779.00,100.52
1778.00,100.54
1777.00,100.51
1776.00,100.50
1775.00,100.57
1774.00,100.63
1773.00,100.58
1772.00,100.55
1771.00,100.61
1770.00,100.64
1769.00,100.60
1768.00,100.58
1767.00,100.60
1766.00,100.62
1765.00,100.62
1764.00,100.71
1763.00,100.85
1762.00,100.88
1761.00,100.78
1760.00,100.71
1759.00,100.72
1758.00,100.72
1757.00,100.62
1756.00,100.52
1755.00,100.47
1754.00,100.34
1753.00,100.08
1752.00,99.88
1751.00,99.88
1750.00,99.94
1749.00,99.95
1748.00,99.99
1747.00,100.14
1746.00,100.27
1745.00,100.26
1744.00,100.28
1743.00,100.40
1742.00,100.52
1741.00,100.52
1740.00,100.49
1739.00,100.50
1738.00,100.46
1737.00,100.30
1736.00,100.09
1735.00,99.97
1734.00,99.93
1733.00,99.93
1732.00,100.00
1731.00,100.14
1730.00,100.30
1729.00,100.44
1728.00,100.52
1727.00,100.57
1726.00,100.56
1725.00,100.51
1724.00,100.51
1723.00,100.50
1722.00,100.45
1721.00,100.42
1720.00,100.44
1719.00,100.44
1718.00,100.37
1717.00,100.45
1716.00,100.57
1715.00,100.48
1714.00,100.33
1713.00,100.35
1712.00,100.46
1711.00,100.43
1710.00,100.31
1709.00,100.29
1708.00,100.36
1707.00,100.40
1706.00,100.41
1705.00,100.56
1704.00,100.65
1703.00,100.38
1702.00,99.89
1701.00,99.68
1700.00,99.85
1699.00,99.97
1698.00,99.94
1697.00,100.00
1696.00,100.16
1695.00,100.21
1694.00,100.20
1693.00,100.28
1692.00,100.35
1691.00,100.33
1690.00,100.26
1689.00,100.24
1688.00,100.26
1687.00,100.32
1686.00,100.43
1685.00,100.52
1684.00,100.47
1683.00,100.42
1682.00,100.45
1681.00,100.44
1680.00,100.37
1679.00,100.35
1678.00,100.39
1677.00,100.34
1676.00,100.22
1675.00,100.24
1674.00,100.36
1673.00,100.37
1672.00,100.26
1671.00,100.17
1670.00,100.24
1669.00,100.32
1668.00,100.35
1667.00,100.43
1666.00,100.53
1665.00,100.56
1664.00,100.47
1663.00,100.39
1662.00,100.44
1661.00,100.47
1660.00,100.41
1659.00,100.41
1658.00,100.52
1657.00,100.55
1656.00,100.48
1655.00,100.57
1654.00,100.80
1653.00,100.72
1652.00,100.38
1651.00,100.26
1650.00,100.31
1649.00,100.28
1648.00,100.23
1647.00,100.30
1646.00,100.38
1645.00,100.36
1644.00,100.30
1643.00,100.24
1642.00,100.21
1641.00,100.17
1640.00,100.12
1639.00,100.04
1638.00,99.97
1637.00,99.95
1636.00,100.00
1635.00,100.11
1634.00,100.22
1633.00,100.36
1632.00,100.41
1631.00,100.33
1630.00,100.25
1629.00,100.23
1628.00,100.24
1627.00,100.32
1626.00,100.43
1625.00,100.47
1624.00,100.38
1623.00,100.30
1622.00,100.41
1621.00,100.53
1620.00,100.50
1619.00,100.42
1618.00,100.45
1617.00,100.49
1616.00,100.40
1615.00,100.36
1614.00,100.48
1613.00,100.57
1612.00,100.44
1611.00,100.27
1610.00,100.26
1609.00,100.33
1608.00,100.32
1607.00,100.34
1606.00,100.46
1605.00,100.50
1604.00,100.42
1603.00,100.38
1602.00,100.47
1601.00,100.55
1600.00,100.52
1599.00,100.49
1598.00,100.53
1597.00,100.54
1596.00,100.46
1595.00,100.41
1594.00,100.49
1593.00,100.57
1592.00,100.55
1591.00,100.51
1590.00,100.57
1589.00,100.64
1588.00,100.61
1587.00,100.56
1586.00,100.61
1585.00,100.66
1584.00,100.57
1583.00,100.53
1582.00,100.64
1581.00,100.74
1580.00,100.67
1579.00,100.60
1578.00,100.63
1577.00,100.68
1576.00,100.57
1575.00,100.50
1574.00,100.64
1573.00,100.75
1572.00,100.70
1571.00,100.59
1570.00,100.60
1569.00,100.57
1568.00,100.41
1567.00,100.32
1566.00,100.36
1565.00,100.39
1564.00,100.39
1563.00,100.47
1562.00,100.62
1561.00,100.77
1560.00,100.74
1559.00,100.67
1558.00,100.71
1557.00,100.74
1556.00,100.74
1555.00,100.74
1554.00,100.70
1553.00,100.55
1552.00,100.41
1551.00,100.36
1550.00,100.39
1549.00,100.42
1548.00,100.40
1547.00,100.41
1546.00,100.47
1545.00,100.52
1544.00,100.53
1543.00,100.56
1542.00,100.66
1541.00,100.79
1540.00,100.71
1539.00,100.41
1538.00,100.26
1537.00,100.39
1536.00,100.51
1535.00,100.51
1534.00,100.46
1533.00,100.47
1532.00,100.52
1531.00,100.49
1530.00,100.39
1529.00,100.39
1528.00,100.49
1527.00,100.58
1526.00,100.60
1525.00,100.58
1524.00,100.64
1523.00,100.80
1522.00,100.97
1521.00,101.02
1520.00,100.90
1519.00,100.70
1518.00,100.47
1517.00,100.37
1516.00,100.44
1515.00,100.55
1514.00,100.55
1513.00,100.52
1512.00,100.58
1511.00,100.59
1510.00,100.41
1509.00,100.17
1508.00,100.19
1507.00,100.39
1506.00,100.38
1505.00,100.23
1504.00,100.28
1503.00,100.42
1502.00,100.47
1501.00,100.46
1500.00,100.54
1499.00,100.65
1498.00,100.61
1497.00,100.52
1496.00,100.52
1495.00,100.53
1494.00,100.46
1493.00,100.39
1492.00,100.40
1491.00,100.42
1490.00,100.41
1489.00,100.51
1488.00,100.68
1487.00,100.70
1486.00,100.65
1485.00,100.66
1484.00,100.67
1483.00,100.61
1482.00,100.52
1481.00,100.52
1480.00,100.59
1479.00,100.59
1478.00,100.51
1477.00,100.50
1476.00,100.58
1475.00,100.62
1474.00,100.59
1473.00,100.56
1472.00,100.57
1471.00,100.55
1470.00,100.52
1469.00,100.56
1468.00,100.64
1467.00,100.67
1466.00,100.64
1465.00,100.58
1464.00,100.57
1463.00,100.57
1462.00,100.52
1461.00,100.42
1460.00,100.36
1459.00,100.37
1458.00,100.35
1457.00,100.20
1456.00,100.06
1455.00,100.15
1454.00,100.34
1453.00,100.43
1452.00,100.49
1451.00,100.56
1450.00,100.56
1449.00,100.54
1448.00,100.57
1447.00,100.67
1446.00,100.72
1445.00,100.64
1444.00,100.59
1443.00,100.65
1442.00,100.68
1441.00,100.60
1440.00,100.54
1439.00,100.57
1438.00,100.56
1437.00,100.43
1436.00,100.38
1435.00,100.50
1434.00,100.58
1433.00,100.53
1432.00,100.50
1431.00,100.58
1430.00,100.63
1429.00,100.60
1428.00,100.56
1427.00,100.58
1426.00,100.55
1425.00,100.35
1424.00,100.24
1423.00,100.37
1422.00,100.52
1421.00,100.49
1420.00,100.42
1419.00,100.48
1418.00,100.51
1417.00,100.46
1416.00,100.46
1415.00,100.57
1414.00,100.64
1413.00,100.56
1412.00,100.50
1411.00,100.59
1410.00,100.66
1409.00,100.62
1408.00,100.57
1407.00,100.58
1406.00,100.61
1405.00,100.55
1404.00,100.49
1403.00,100.55
1402.00,100.60
1401.00,100.54
1400.00,100.46
1399.00,100.48
1398.00,100.55
1397.00,100.60
1396.00,100.66
1395.00,100.78
1394.00,100.83
1393.00,100.69
1392.00,100.52
1391.00,100.51
1390.00,100.63
1389.00,100.72
1388.00,100.73
1387.00,100.70
1386.00,100.65
1385.00,100.57
1384.00,100.52
1383.00,100.51
1382.00,100.53
1381.00,100.52
1380.00,100.49
1379.00,100.49
1378.00,100.49
1377.00,100.47
1376.00,100.42
1375.00,100.45
1374.00,100.55
1373.00,100.61
1372.00,100.59
1371.00,100.53
1370.00,100.52
1369.00,100.51
1368.00,100.49
1367.00,100.51
1366.00,100.56
1365.00,100.61
1364.00,100.64
1363.00,100.68
1362.00,100.73
1361.00,100.72
1360.00,100.66
1359.00,100.59
1358.00,100.55
1357.00,100.54
1356.00,100.52
1355.00,100.53
1354.00,100.54
1353.00,100.55
1352.00,100.53
1351.00,100.51
1350.00,100.51
1349.00,100.51
1348.00,100.51
1347.00,100.52
1346.00,100.53
1345.00,100.54
1344.00,100.52
1343.00,100.51
1342.00,100.51
1341.00,100.50
1340.00,100.51
1339.00,100.57
1338.00,100.63
1337.00,100.64
1336.00,100.60
1335.00,100.56
1334.00,100.56
1333.00,100.55
1332.00,100.54
1331.00,100.54
1330.00,100.56
1329.00,100.56
1328.00,100.54
1327.00,100.53
1326.00,100.54
1325.00,100.53
1324.00,100.51
1323.00,100.51
1322.00,100.52
1321.00,100.50
1320.00,100.46
1319.00,100.46
1318.00,100.49
1317.00,100.52
1316.00,100.52
1315.00,100.53
1314.00,100.54
1313.00,100.53
1312.00,100.51
1311.00,100.50
1310.00,100.51
1309.00,100.50
1308.00,100.48
1307.00,100.48
1306.00,100.50
1305.00,100.50
1304.00,100.48
1303.00,100.49
1302.00,100.50
1301.00,100.50
1300.00,100.48
1299.00,100.49
1298.00,100.50
1297.00,100.50
1296.00,100.48
1295.00,100.48
1294.00,100.50
1293.00,100.49
1292.00,100.48
1291.00,100.49
1290.00,100.52
1289.00,100.52
1288.00,100.49
1287.00,100.49
1286.00,100.50
1285.00,100.49
1284.00,100.48
1283.00,100.49
1282.00,100.51
1281.00,100.51
1280.00,100.49
1279.00,100.49
1278.00,100.50
1277.00,100.50
1276.00,100.48
1275.00,100.48
1274.00,100.49
1273.00,100.48
1272.00,100.45
1271.00,100.45
1270.00,100.47
1269.00,100.47
1268.00,100.46
1267.00,100.47
1266.00,100.49
1265.00,100.50
1264.00,100.49
1263.00,100.49
1262.00,100.50
1261.00,100.49
1260.00,100.47
1259.00,100.48
1258.00,100.50
1257.00,100.50
1256.00,100.49
1255.00,100.48
1254.00,100.50
1253.00,100.49
1252.00,100.47
1251.00,100.47
1250.00,100.49
1249.00,100.48
1248.00,100.46
1247.00,100.46
1246.00,100.48
1245.00,100.48
1244.00,100.46
1243.00,100.46
1242.00,100.48
1241.00,100.47
1240.00,100.45
1239.00,100.46
1238.00,100.48
1237.00,100.48
1236.00,100.46
1235.00,100.47
1234.00,100.49
1233.00,100.49
1232.00,100.47
1231.00,100.47
1230.00,100.49
1229.00,100.48
1228.00,100.45
1227.00,100.45
1226.00,100.46
1225.00,100.45
1224.00,100.44
1223.00,100.44
1222.00,100.46
1221.00,100.45
1220.00,100.42
1219.00,100.42
1218.00,100.44
1217.00,100.43
1216.00,100.42
1215.00,100.43
1214.00,100.45
1213.00,100.45
1212.00,100.43
1211.00,100.44
1210.00,100.45
1209.00,100.43
1208.00,100.40
1207.00,100.40
1206.00,100.42
1205.00,100.41
1204.00,100.39
1203.00,100.39
1202.00,100.41
1201.00,100.41
1200.00,100.39
1199.00,100.40
1198.00,100.41
1197.00,100.41
1196.00,100.39
1195.00,100.40
1194.00,100.42
1193.00,100.41
1192.00,100.39
1191.00,100.39
1190.00,100.40
1189.00,100.40
1188.00,100.38
1187.00,100.39
1186.00,100.41
1185.00,100.40
1184.00,100.38
1183.00,100.39
1182.00,100.41
1181.00,100.41
1180.00,100.40
1179.00,100.40
1178.00,100.42
1177.00,100.40
1176.00,100.37
1175.00,100.37
1174.00,100.39
1173.00,100.39
1172.00,100.38
1171.00,100.40
1170.00,100.43
1169.00,100.44
1168.00,100.44
1167.00,100.46
1166.00,100.48
1165.00,100.46
1164.00,100.43
1163.00,100.42
1162.00,100.44
1161.00,100.44
1160.00,100.42
1159.00,100.44
1158.00,100.46
1157.00,100.45
1156.00,100.43
1155.00,100.42
1154.00,100.43
1153.00,100.41
1152.00,100.38
1151.00,100.38
1150.00,100.39
1149.00,100.39
1148.00,100.38
1147.00,100.39
1146.00,100.40
1145.00,100.38
1144.00,100.35
1143.00,100.36
1142.00,100.38
1141.00,100.37
1140.00,100.33
1139.00,100.32
1138.00,100.32
1137.00,100.31
1136.00,100.30
1135.00,100.32
1134.00,100.35
1133.00,100.35
1132.00,100.33
1131.00,100.34
1130.00,100.36
1129.00,100.34
1128.00,100.32
1127.00,100.34
1126.00,100.37
1125.00,100.36
1124.00,100.34
1123.00,100.34
1122.00,100.37
1121.00,100.37
1120.00,100.35
1119.00,100.35
1118.00,100.37
1117.00,100.36
1116.00,100.34
1115.00,100.35
1114.00,100.37
1113.00,100.36
1112.00,100.32
1111.00,100.33
1110.00,100.36
1109.00,100.36
1108.00,100.33
1107.00,100.33
1106.00,100.35
1105.00,100.33
1104.00,100.30
1103.00,100.32
1102.00,100.35
1101.00,100.35
1100.00,100.33
1099.00,100.36
1098.00,100.39
1097.00,100.38
1096.00,100.34
1095.00,100.34
1094.00,100.37
1093.00,100.36
1092.00,100.32
1091.00,100.33
1090.00,100.35
1089.00,100.32
1088.00,100.27
1087.00,100.28
1086.00,100.32
1085.00,100.32
1084.00,100.31
1083.00,100.32
1082.00,100.34
1081.00,100.30
1080.00,100.24
1079.00,100.23
1078.00,100.26
1077.00,100.25
1076.00,100.23
1075.00,100.25
1074.00,100.29
1073.00,100.27
1072.00,100.23
1071.00,100.24
1070.00,100.30
1069.00,100.32
1068.00,100.31
1067.00,100.34
1066.00,100.38
1065.00,100.35
1064.00,100.29
1063.00,100.27
1062.00,100.29
1061.00,100.28
1060.00,100.24
1059.00,100.26
1058.00,100.30
1057.00,100.31
1056.00,100.30
1055.00,100.33
1054.00,100.37
1053.00,100.32
1052.00,100.23
1051.00,100.20
1050.00,100.22
1049.00,100.20
1048.00,100.17
1047.00,100.21
1046.00,100.28
1045.00,100.29
1044.00,100.25
1043.00,100.23
1042.00,100.23
1041.00,100.17
1040.00,100.10
1039.00,100.10
1038.00,100.14
1037.00,100.11
1036.00,100.05
1035.00,100.06
1034.00,100.12
1033.00,100.11
1032.00,100.07
1031.00,100.11
1030.00,100.19
1029.00,100.21
1028.00,100.17
1027.00,100.19
1026.00,100.21
1025.00,100.15
1024.00,100.06
1023.00,100.08
1022.00,100.16
1021.00,100.18
1020.00,100.14
1019.00,100.15
1018.00,100.15
1017.00,100.06
1016.00,99.95
1015.00,99.94
1014.00,99.98
1013.00,99.95
1012.00,99.88
1011.00,99.91
1010.00,99.99
1009.00,99.99
1008.00,99.93
1007.00,99.94
1006.00,99.98
1005.00,99.95
1004.00,99.90
1003.00,99.95
1002.00,100.04
1001.00,100.03
1000.00,99.97
